biometricdtrid,bsdno,isindtr,logdatetime,nfcdeviceid,type,ismanual
738079,398,,17/4/2024 12:39:47,1,0,
738080,434,,17/4/2024 12:40:07,1,1,
738081,888,,17/4/2024 12:40:14,1,1,
738082,434,,17/4/2024 12:40:19,1,0,
738083,888,,17/4/2024 12:40:25,1,0,
738084,432,,17/4/2024 12:41:14,1,1,
738085,432,,17/4/2024 12:41:27,1,0,
738086,289,,17/4/2024 12:36:50,2,1,
738087,289,,17/4/2024 12:36:53,2,0,
738088,248,,17/4/2024 12:37:54,2,1,
738089,248,,17/4/2024 12:38:00,2,0,
738090,200,,17/4/2024 12:38:57,2,1,
738091,200,,17/4/2024 12:39:04,2,0,
738092,132,,17/4/2024 12:41:43,4,0,
738093,356,,17/4/2024 12:46:49,4,1,
738094,356,,17/4/2024 12:46:54,4,0,
738095,885,,17/4/2024 12:40:35,5,1,
738096,868,,17/4/2024 12:40:43,5,1,
738097,868,,17/4/2024 12:40:48,5,0,
738098,885,,17/4/2024 12:40:55,5,0,
738099,785,,17/4/2024 12:44:18,5,1,
738100,785,,17/4/2024 12:44:21,5,0,
738101,690,,17/4/2024 12:45:53,5,1,
738102,690,,17/4/2024 12:45:57,5,0,
738103,191,,17/4/2024 12:46:41,5,1,
738104,191,,17/4/2024 12:46:45,5,0,
738105,209,,17/4/2024 12:47:54,1,1,
738106,209,,17/4/2024 12:48:06,1,0,
738107,750,,17/4/2024 12:50:52,1,1,
738108,750,,17/4/2024 12:50:55,1,0,
738109,229,,17/4/2024 12:50:36,3,1,
738110,229,,17/4/2024 12:50:40,3,0,
738111,736,,17/4/2024 12:54:39,3,1,
738112,736,,17/4/2024 12:54:43,3,0,
738113,821,,17/4/2024 12:51:50,4,1,
738114,821,,17/4/2024 12:51:55,4,0,
738115,562,,17/4/2024 12:50:11,1,1,
738116,562,,17/4/2024 12:51:04,1,0,
738117,110,,17/4/2024 12:54:40,2,1,
738118,165,,17/4/2024 12:58:27,3,1,
738119,165,,17/4/2024 12:58:31,3,0,
738120,163,,17/4/2024 12:58:40,3,0,
738121,163,,17/4/2024 12:58:51,3,1,
738122,163,,17/4/2024 12:58:58,3,0,
738123,767,,17/4/2024 12:55:52,5,1,
738124,767,,17/4/2024 12:56:05,5,0,
738125,274,,17/4/2024 12:57:19,5,1,
738126,274,,17/4/2024 12:57:21,5,0,
738127,312,,17/4/2024 12:57:36,5,0,
738128,281,,17/4/2024 12:58:26,5,1,
738129,281,,17/4/2024 12:58:32,5,0,
738130,195,,17/4/2024 13:13:52,1,0,
738131,318,,17/4/2024 13:31:11,5,0,
738132,246,,17/4/2024 13:47:10,2,1,
738133,133,,17/4/2024 15:05:56,1,1,
738134,229,,17/4/2024 15:32:49,3,1,
738135,238,,17/4/2024 15:33:50,3,1,
738136,269,,17/4/2024 16:00:15,1,1,
738137,844,,17/4/2024 16:01:41,1,1,
738138,260,,17/4/2024 16:02:26,1,1,
738139,259,,17/4/2024 16:03:10,3,1,
738140,781,,17/4/2024 16:04:41,3,1,
738141,272,,17/4/2024 16:01:53,4,1,
738142,268,,17/4/2024 16:02:05,4,1,
738143,304,,17/4/2024 16:02:56,4,1,
738144,823,,17/4/2024 16:03:56,4,1,
738145,199,,17/4/2024 16:02:49,1,1,
738146,150,,17/4/2024 16:04:50,1,1,
738147,744,,17/4/2024 16:06:32,3,1,
738148,661,,17/4/2024 16:08:24,4,1,
738149,899,,17/4/2024 16:08:45,4,1,
738150,362,,17/4/2024 16:09:45,4,1,
738151,662,,17/4/2024 16:07:37,1,1,
738152,128,,17/4/2024 16:15:37,1,1,
738153,123,,17/4/2024 16:12:54,3,1,
738154,154,,17/4/2024 16:17:51,3,1,
738155,137,,17/4/2024 16:14:26,5,1,
738156,562,,17/4/2024 16:17:25,1,1,
738157,696,,17/4/2024 16:20:44,1,1,
738158,131,,17/4/2024 16:22:10,3,1,
738159,117,,17/4/2024 16:25:40,3,1,
738160,866,,17/4/2024 16:31:38,3,1,
738161,858,,17/4/2024 16:31:58,3,1,
738162,390,,17/4/2024 16:26:44,1,1,
738163,499,,17/4/2024 16:27:02,1,1,
738164,667,,17/4/2024 16:30:11,1,1,
738165,400,,17/4/2024 16:30:20,1,1,
738166,392,,17/4/2024 16:32:06,1,1,
738167,402,,17/4/2024 16:34:07,1,1,
738168,892,,17/4/2024 16:36:12,1,1,
738169,239,,17/4/2024 16:35:37,3,1,
738170,193,,17/4/2024 16:35:42,3,1,
738171,147,,17/4/2024 16:39:40,3,1,
738172,167,,17/4/2024 16:37:25,4,1,
738173,256,,17/4/2024 16:37:31,4,1,
738174,799,,17/4/2024 16:38:02,4,1,
738175,854,,17/4/2024 16:36:30,5,1,
738176,862,,17/4/2024 16:45:38,1,1,
738177,786,,17/4/2024 16:49:00,3,1,
738178,106,,17/4/2024 16:45:02,5,1,
738179,814,,17/4/2024 16:54:44,3,1,
738180,856,,17/4/2024 16:54:46,3,1,
738181,801,,17/4/2024 16:55:10,3,1,
738182,561,,17/4/2024 16:55:07,1,1,
738183,819,,17/4/2024 17:00:39,1,1,
738184,258,,17/4/2024 16:05:02,2,1,
738185,248,,17/4/2024 16:10:43,2,1,
738186,111,,17/4/2024 16:20:18,2,1,
738187,764,,17/4/2024 16:23:37,2,1,
738188,134,,17/4/2024 16:31:03,2,1,
738189,204,,17/4/2024 16:34:07,2,1,
738190,255,,17/4/2024 16:36:30,2,1,
738191,254,,17/4/2024 16:43:29,2,1,
738192,403,,17/4/2024 17:00:04,1,1,
738193,549,,17/4/2024 17:00:13,1,1,
738194,545,,17/4/2024 17:00:22,1,1,
738195,558,,17/4/2024 17:00:35,1,1,
738196,449,,17/4/2024 17:00:52,1,1,
738197,444,,17/4/2024 17:01:00,1,1,
738198,401,,17/4/2024 17:01:22,1,1,
738199,159,,17/4/2024 17:03:51,3,1,
738200,733,,17/4/2024 17:05:46,3,1,
738201,863,,17/4/2024 17:05:51,3,1,
738202,115,,17/4/2024 17:06:46,3,1,
738203,355,,17/4/2024 17:03:48,4,1,
738204,139,,17/4/2024 17:06:09,4,1,
738205,357,,17/4/2024 17:09:45,4,1,
738206,456,,17/4/2024 17:07:14,1,1,
738207,458,,17/4/2024 17:07:19,1,1,
738208,416,,17/4/2024 17:07:49,1,1,
738209,435,,17/4/2024 17:09:32,1,1,
738210,717,,17/4/2024 17:09:39,1,1,
738211,398,,17/4/2024 17:09:45,1,1,
738212,716,,17/4/2024 17:11:28,1,1,
738213,798,,17/4/2024 17:11:18,3,1,
738214,221,,17/4/2024 17:13:41,3,1,
738215,212,,17/4/2024 17:16:05,3,1,
738216,766,,17/4/2024 17:15:01,4,1,
738217,855,,17/4/2024 17:14:52,5,1,
738218,375,,17/4/2024 17:17:32,5,1,
738219,888,,17/4/2024 17:12:06,1,1,
738220,543,,17/4/2024 17:16:44,1,1,
738221,566,,17/4/2024 17:16:48,1,1,
738222,231,,17/4/2024 17:18:56,1,1,
738223,628,,17/4/2024 17:20:01,1,1,
738224,210,,17/4/2024 17:22:02,1,1,
738225,818,,17/4/2024 17:23:31,1,1,
738226,690,,17/4/2024 17:19:54,5,0,
738227,690,,17/4/2024 17:20:02,5,1,
738228,447,,17/4/2024 17:22:50,1,1,
738229,434,,17/4/2024 17:24:05,1,1,
738230,548,,17/4/2024 17:25:19,1,1,
738231,750,,17/4/2024 17:29:36,1,1,
738232,787,,17/4/2024 17:27:31,3,1,
738233,326,,17/4/2024 17:27:08,4,1,
738234,297,,17/4/2024 17:28:38,4,1,
738235,794,,17/4/2024 17:29:41,4,1,
738236,853,,17/4/2024 17:36:35,1,1,
738237,878,,17/4/2024 17:36:41,1,1,
738238,424,,17/4/2024 17:34:07,1,1,
738239,391,,17/4/2024 17:36:56,1,1,
738240,408,,17/4/2024 17:36:59,1,1,
738241,573,,17/4/2024 17:38:14,5,1,
738242,882,,17/4/2024 17:39:29,5,1,
738243,556,,17/4/2024 17:41:49,1,1,
738244,538,,17/4/2024 17:41:58,1,1,
738245,833,,17/4/2024 17:43:42,1,1,
738246,783,,17/4/2024 17:43:49,1,1,
738247,196,,17/4/2024 17:44:17,1,1,
738248,376,,17/4/2024 17:40:15,3,1,
738249,198,,17/4/2024 17:41:10,3,1,
738250,421,,17/4/2024 17:43:22,1,1,
738251,446,,17/4/2024 17:43:40,1,1,
738252,448,,17/4/2024 17:43:48,1,1,
738253,542,,17/4/2024 17:44:13,1,1,
738254,544,,17/4/2024 17:44:17,1,1,
738255,554,,17/4/2024 17:44:22,1,1,
738256,792,,17/4/2024 17:46:52,1,1,
738257,577,,17/4/2024 17:52:24,1,1,
738258,825,,17/4/2024 17:58:44,1,1,
738259,784,,17/4/2024 18:00:11,1,1,
738260,851,,17/4/2024 18:02:59,1,1,
738261,851,,17/4/2024 18:03:00,1,1,
738262,830,,17/4/2024 18:03:03,1,1,
738263,760,,17/4/2024 18:03:12,1,1,
738264,432,,17/4/2024 18:00:07,1,1,
738265,356,,17/4/2024 18:03:02,4,1,
738266,827,,17/4/2024 18:04:38,4,1,
738267,670,,17/4/2024 18:04:48,4,1,
738268,869,,17/4/2024 17:59:51,5,1,
738269,828,,17/4/2024 18:01:16,5,1,
738270,724,,17/4/2024 18:01:19,5,1,
738271,209,,17/4/2024 18:04:30,1,1,
738272,789,,17/4/2024 18:04:32,1,1,
738273,706,,17/4/2024 18:06:52,1,1,
738274,369,,17/4/2024 18:11:37,1,1,
738275,289,,17/4/2024 17:19:05,2,1,
738276,186,,17/4/2024 18:11:41,2,0,
738277,800,,17/4/2024 17:49:07,3,1,
738278,816,,17/4/2024 17:49:12,3,1,
738279,736,,17/4/2024 18:00:41,3,1,
738280,233,,17/4/2024 18:00:49,3,1,
738281,768,,17/4/2024 18:01:20,3,1,
738282,165,,17/4/2024 18:02:24,3,1,
738283,732,,17/4/2024 18:02:57,3,1,
738284,227,,17/4/2024 18:07:05,3,1,
738285,175,,17/4/2024 18:07:19,3,1,
738286,684,,17/4/2024 18:09:00,4,1,
738287,651,,17/4/2024 18:12:25,4,1,
738288,230,,17/4/2024 18:07:50,5,1,
738289,838,,17/4/2024 18:08:40,5,1,
738290,767,,17/4/2024 18:09:58,5,1,
738291,113,,17/4/2024 18:12:55,5,1,
738292,824,,17/4/2024 18:12:46,1,1,
738293,793,,17/4/2024 18:12:49,1,1,
738294,202,,17/4/2024 18:12:39,2,1,
738295,110,,17/4/2024 18:14:05,2,1,
738296,155,,17/4/2024 18:17:32,2,1,
738297,414,,17/4/2024 18:16:09,1,1,
738298,429,,17/4/2024 18:17:19,1,1,
738299,136,,17/4/2024 18:17:27,3,1,
738300,160,,17/4/2024 18:17:51,3,1,
738301,859,,17/4/2024 18:18:39,4,1,
738302,746,,17/4/2024 18:19:28,4,1,
738303,821,,17/4/2024 18:19:34,4,1,
738304,174,,17/4/2024 18:26:16,1,1,
738305,242,,17/4/2024 18:23:43,2,1,
738306,765,,17/4/2024 18:25:22,2,1,
738307,333,,17/4/2024 18:20:41,3,1,
738308,118,,17/4/2024 18:22:43,3,1,
738309,617,,17/4/2024 18:23:31,4,1,
738310,890,,17/4/2024 18:23:37,4,1,
738311,641,,17/4/2024 18:27:30,4,1,
738312,885,,17/4/2024 18:14:45,5,1,
738313,166,,17/4/2024 18:15:09,5,1,
738314,108,,17/4/2024 18:18:34,5,1,
738315,707,,17/4/2024 18:20:34,5,1,
738316,156,,17/4/2024 18:25:13,5,1,
738317,146,,17/4/2024 18:25:50,5,1,
738318,183,,17/4/2024 18:26:01,5,1,
738319,102,,17/4/2024 18:26:06,5,1,
738320,145,,17/4/2024 18:26:14,5,1,
738321,313,,17/4/2024 18:26:57,5,1,
738322,183,,17/4/2024 18:27:12,5,1,
738323,274,,17/4/2024 18:28:03,5,1,
738324,519,,17/4/2024 18:23:27,1,1,
738325,517,,17/4/2024 18:24:41,1,1,
738326,140,,17/4/2024 18:31:14,2,1,
738327,653,,17/4/2024 18:31:49,4,1,
738328,785,,17/4/2024 18:29:09,5,1,
738329,565,,17/4/2024 18:34:52,1,1,
738330,216,,17/4/2024 18:36:16,1,1,
738331,195,,17/4/2024 18:36:22,1,1,
738332,812,,17/4/2024 18:38:10,1,1,
738333,200,,17/4/2024 18:34:55,2,1,
738334,173,,17/4/2024 18:35:14,2,1,
738335,213,,17/4/2024 18:35:18,2,1,
738336,164,,17/4/2024 18:39:47,2,1,
738337,850,,17/4/2024 18:30:15,3,1,
738338,163,,17/4/2024 18:34:30,3,1,
738339,829,,17/4/2024 18:36:37,3,1,
738340,218,,17/4/2024 18:42:08,3,1,
738341,169,,17/4/2024 18:43:04,3,1,
738342,322,,17/4/2024 18:37:41,4,1,
738343,737,,17/4/2024 18:37:45,4,1,
738344,843,,17/4/2024 18:41:01,5,1,
738345,372,,17/4/2024 18:48:57,1,1,
738346,797,,17/4/2024 18:45:56,3,1,
738347,135,,17/4/2024 18:46:27,5,1,
738348,188,,17/4/2024 18:46:32,5,1,
738349,770,,17/4/2024 18:51:41,1,1,
738350,332,,17/4/2024 18:53:51,2,1,
738351,278,,17/4/2024 18:53:56,2,1,
738352,831,,17/4/2024 18:51:40,4,1,
738353,345,,17/4/2024 18:53:00,4,1,
738354,121,,17/4/2024 18:51:32,5,1,
738355,201,,17/4/2024 18:53:47,5,1,
738356,281,,17/4/2024 18:56:05,5,1,
738357,157,,17/4/2024 19:03:06,1,1,
738358,203,,17/4/2024 19:03:12,3,1,
738359,194,,17/4/2024 18:58:52,5,1,
738360,654,,17/4/2024 19:04:10,5,1,
738361,797,,4/4/2024 12:21:00,7,1,
738362,797,,4/4/2024 12:21:03,7,0,
738363,357,,4/4/2024 12:22:57,7,1,
738364,357,,4/4/2024 12:23:00,7,0,
738365,641,,4/4/2024 12:23:10,7,1,
738366,641,,4/4/2024 12:23:13,7,1,
738367,345,,4/4/2024 12:25:02,7,1,
738368,345,,4/4/2024 12:25:05,7,0,
738369,251,,4/4/2024 12:39:56,7,1,
738370,251,,4/4/2024 12:39:58,7,0,
738371,188,,8/4/2024 08:55:54,7,0,
738372,683,,11/4/2024 12:05:38,7,1,
738373,683,,11/4/2024 12:05:42,7,0,
738374,188,,11/4/2024 12:05:49,7,1,
738375,188,,11/4/2024 12:05:54,7,0,
738376,109,,11/4/2024 12:15:03,7,1,
738377,109,,11/4/2024 12:15:08,7,0,
738378,641,,11/4/2024 12:15:30,7,1,
738379,641,,11/4/2024 12:15:35,7,0,
738380,251,,11/4/2024 12:17:48,7,1,
738381,251,,11/4/2024 12:17:51,7,0,
738382,345,,11/4/2024 12:21:15,7,1,
738383,345,,11/4/2024 12:21:18,7,0,
738384,345,,16/4/2024 12:20:45,7,1,
738385,345,,16/4/2024 12:20:48,7,0,
738386,683,,16/4/2024 12:21:01,7,1,
738387,683,,16/4/2024 12:21:04,7,1,
738388,188,,16/4/2024 12:26:55,7,1,
738389,188,,16/4/2024 12:26:58,7,0,
738390,118,,16/4/2024 12:34:43,7,1,
738391,797,,16/4/2024 12:34:54,7,1,
738392,797,,16/4/2024 12:34:58,7,0,
738393,118,,16/4/2024 12:35:14,7,0,
738394,641,,16/4/2024 12:56:24,7,1,
738395,641,,16/4/2024 12:56:27,7,0,
738396,188,,17/4/2024 12:16:55,7,1,
738397,188,,17/4/2024 12:16:58,7,0,
738398,251,,17/4/2024 12:17:07,7,1,
738399,251,,17/4/2024 12:17:09,7,0,
738400,683,,17/4/2024 12:17:17,7,1,
738401,683,,17/4/2024 12:17:20,7,0,
738402,683,,17/4/2024 18:21:27,7,1,
738403,687,,17/4/2024 19:17:21,1,1,
738404,130,,17/4/2024 19:17:25,1,1,
738405,197,,17/4/2024 19:17:28,1,1,
738406,348,,17/4/2024 19:21:31,2,1,
738407,247,,17/4/2024 19:13:46,4,1,
738408,763,,17/4/2024 19:26:48,1,1,
738409,817,,17/4/2024 19:23:59,4,1,
738410,713,,17/4/2024 19:24:06,4,1,
738411,101,,17/4/2024 19:33:19,4,1,
738412,151,,17/4/2024 19:33:26,4,1,
738413,244,,17/4/2024 19:35:54,1,1,
738414,871,,17/4/2024 19:36:01,1,1,
738415,709,,17/4/2024 19:40:13,1,1,
738416,887,,17/4/2024 19:36:58,2,1,
738417,342,,17/4/2024 19:36:14,4,1,
738418,319,,17/4/2024 19:38:32,4,1,
738419,635,,17/4/2024 19:38:37,4,1,
738420,729,,17/4/2024 19:41:52,4,1,
738421,132,,17/4/2024 19:42:23,4,1,
738422,773,,17/4/2024 19:36:24,5,1,
738423,756,,17/4/2024 19:36:30,5,1,
738424,251,,17/4/2024 19:41:19,5,1,
738425,124,,17/4/2024 19:44:34,1,1,
738426,864,,17/4/2024 19:45:19,2,1,
738427,689,,17/4/2024 19:50:25,1,1,
738428,185,,17/4/2024 19:50:35,1,1,
738429,143,,17/4/2024 19:53:53,4,1,
738430,745,,17/4/2024 19:52:32,3,1,
738431,743,,17/4/2024 20:00:42,3,1,
738432,105,,17/4/2024 20:02:57,3,1,
738433,350,,17/4/2024 20:03:01,3,1,
738434,693,,17/4/2024 19:58:51,4,1,
738435,693,,17/4/2024 19:58:55,4,1,
738436,270,,17/4/2024 19:58:57,4,1,
738437,279,,17/4/2024 20:00:06,4,1,
738438,103,,17/4/2024 20:01:15,4,1,
738439,125,,17/4/2024 20:12:01,3,1,
738440,298,,17/4/2024 19:47:39,5,1,
738441,312,,17/4/2024 19:53:33,5,1,
738442,273,,17/4/2024 19:55:07,5,1,
738443,318,,17/4/2024 20:00:50,5,1,
738444,191,,17/4/2024 20:12:24,5,1,
738445,868,,17/4/2024 20:15:06,5,1,
738446,280,,17/4/2024 20:33:26,1,1,
738447,265,,17/4/2024 20:33:30,1,1,
738448,189,,17/4/2024 20:24:07,5,1,
738449,109,,17/4/2024 20:47:01,3,1,
738450,740,,17/4/2024 20:58:36,3,1,
738451,741,,17/4/2024 21:07:48,1,1,
738452,249,,17/4/2024 21:29:26,1,1,
738453,177,,17/4/2024 21:41:03,4,1,
738454,176,,17/4/2024 21:07:42,5,1,
738455,192,,17/4/2024 21:25:53,5,1,
738456,220,,17/4/2024 22:55:54,1,1,
738457,607,,17/4/2024 23:09:44,1,1,
738458,111,,18/4/2024 02:52:08,2,0,
738459,607,,18/4/2024 05:20:40,1,0,
738460,693,,18/4/2024 05:21:45,4,0,
738461,693,,18/4/2024 05:21:47,4,0,
738462,189,,18/4/2024 05:19:48,5,0,
738463,741,,18/4/2024 05:31:32,1,0,
738464,176,,18/4/2024 05:25:31,5,0,
738465,209,,18/4/2024 05:43:11,1,0,
738466,212,,18/4/2024 05:26:41,3,0,
738467,233,,18/4/2024 05:38:44,3,0,
738468,137,,18/4/2024 05:45:39,5,0,
738469,108,,18/4/2024 05:46:25,5,0,
738470,146,,18/4/2024 05:46:47,5,0,
738471,269,,18/4/2024 05:51:02,1,0,
738472,174,,18/4/2024 05:53:01,1,0,
738473,149,,18/4/2024 06:04:07,5,0,
738474,179,,18/4/2024 06:03:11,3,0,
738475,260,,18/4/2024 06:15:53,1,0,
738476,221,,18/4/2024 06:15:16,3,0,
738477,745,,18/4/2024 06:18:39,3,0,
738478,203,,18/4/2024 06:19:04,3,0,
738479,103,,18/4/2024 06:12:31,4,0,
738480,899,,18/4/2024 06:12:35,4,0,
738481,670,,18/4/2024 06:14:46,4,0,
738482,766,,18/4/2024 06:15:15,4,0,
738483,230,,18/4/2024 06:14:43,5,0,
738484,273,,18/4/2024 06:19:16,5,0,
738485,687,,18/4/2024 06:20:02,1,0,
738486,163,,18/4/2024 06:21:45,3,0,
738487,744,,18/4/2024 06:23:35,3,0,
738488,132,,18/4/2024 06:22:09,4,0,
738489,265,,18/4/2024 06:28:59,1,0,
738490,169,,18/4/2024 06:29:20,3,0,
738491,157,,18/4/2024 06:36:45,1,0,
738492,151,,18/4/2024 06:39:59,4,0,
738493,641,,18/4/2024 06:40:14,4,0,
738494,150,,18/4/2024 06:41:02,1,0,
738495,128,,18/4/2024 06:42:55,1,0,
738496,242,,18/4/2024 05:09:29,2,0,
738497,186,,18/4/2024 05:36:00,2,1,
738498,258,,18/4/2024 06:05:49,2,1,
738499,248,,18/4/2024 06:24:16,2,1,
738500,218,,18/4/2024 06:34:41,3,0,
738501,109,,18/4/2024 06:36:27,3,0,
738502,259,,18/4/2024 06:44:34,3,0,
738503,268,,18/4/2024 06:46:30,4,0,
738504,890,,18/4/2024 06:47:16,4,0,
738505,298,,18/4/2024 06:46:48,5,0,
738506,182,,18/4/2024 06:50:09,1,0,
738507,173,,18/4/2024 06:53:38,2,1,
738508,143,,18/4/2024 06:50:18,4,0,
738509,772,,18/4/2024 06:52:03,4,0,
738510,272,,18/4/2024 06:52:46,4,0,
738511,148,,18/4/2024 06:54:28,4,0,
738512,304,,18/4/2024 06:54:35,4,0,
738513,844,,18/4/2024 06:55:07,1,0,
738514,819,,18/4/2024 06:57:23,1,0,
738515,204,,18/4/2024 06:55:54,2,1,
738516,204,,18/4/2024 06:56:01,2,0,
738517,139,,18/4/2024 06:55:44,4,0,
738518,661,,18/4/2024 06:57:36,4,0,
738519,833,,18/4/2024 07:08:39,1,0,
738520,246,,18/4/2024 07:04:13,2,0,
738521,140,,18/4/2024 07:04:19,2,0,
738522,858,,18/4/2024 06:49:01,3,0,
738523,863,,18/4/2024 06:49:08,3,0,
738524,333,,18/4/2024 06:49:17,3,0,
738525,147,,18/4/2024 06:49:48,3,0,
738526,115,,18/4/2024 06:49:55,3,0,
738527,239,,18/4/2024 06:51:19,3,0,
738528,193,,18/4/2024 06:51:25,3,0,
738529,123,,18/4/2024 06:57:05,3,0,
738530,866,,18/4/2024 06:59:02,3,0,
738531,131,,18/4/2024 07:07:25,3,0,
738532,736,,18/4/2024 07:07:38,3,0,
738533,787,,18/4/2024 07:08:23,3,0,
738534,617,,18/4/2024 07:05:43,4,0,
738535,853,,18/4/2024 07:13:02,1,0,
738536,851,,18/4/2024 07:14:37,1,0,
738537,798,,18/4/2024 07:15:46,3,0,
738538,159,,18/4/2024 07:16:39,3,0,
738539,653,,18/4/2024 07:10:18,4,0,
738540,794,,18/4/2024 07:16:15,4,0,
738541,266,,18/4/2024 06:54:32,5,0,
738542,161,,18/4/2024 07:06:38,5,0,
738543,134,,18/4/2024 07:17:04,2,0,
738544,254,,18/4/2024 07:21:01,2,0,
738545,683,,18/4/2024 07:20:20,5,0,
738546,145,,18/4/2024 07:20:23,5,0,
738547,845,,18/4/2024 07:25:25,1,0,
738548,216,,18/4/2024 07:25:31,1,0,
738549,110,,18/4/2024 07:29:19,2,0,
738550,348,,18/4/2024 07:29:28,2,0,
738551,101,,18/4/2024 07:26:52,4,0,
738552,871,,18/4/2024 07:32:04,1,0,
738553,244,,18/4/2024 07:32:10,1,0,
738554,376,,18/4/2024 07:31:27,3,0,
738555,270,,18/4/2024 07:31:10,4,0,
738556,167,,18/4/2024 07:34:30,4,0,
738557,770,,18/4/2024 07:36:11,1,0,
738558,822,,18/4/2024 07:41:41,3,0,
738559,319,,18/4/2024 07:37:52,4,0,
738560,362,,18/4/2024 07:41:04,4,0,
738561,352,,18/4/2024 07:45:46,1,0,
738562,133,,18/4/2024 07:48:17,1,0,
738563,878,,18/4/2024 07:49:05,1,0,
738564,733,,18/4/2024 07:45:24,3,0,
738565,856,,18/4/2024 07:46:49,3,0,
738566,856,,18/4/2024 07:46:51,3,0,
738567,573,,18/4/2024 07:31:05,5,0,
738568,854,,18/4/2024 07:38:40,5,0,
738569,882,,18/4/2024 07:39:22,5,0,
738570,724,,18/4/2024 07:40:29,5,0,
738571,828,,18/4/2024 07:40:32,5,0,
738572,313,,18/4/2024 07:42:03,5,0,
738573,113,,18/4/2024 07:46:29,5,0,
738574,106,,18/4/2024 07:46:34,5,0,
738575,690,,18/4/2024 07:47:45,5,0,
738576,785,,18/4/2024 07:50:49,5,0,
738577,275,,18/4/2024 07:52:47,1,0,
738578,105,,18/4/2024 07:56:21,3,0,
738579,350,,18/4/2024 07:56:25,3,0,
738580,801,,18/4/2024 07:56:29,3,0,
738581,130,,18/4/2024 07:58:38,1,0,
738582,310,,18/4/2024 08:01:44,1,0,
738583,763,,18/4/2024 08:01:53,1,0,
738584,317,,18/4/2024 08:03:00,1,0,
738585,160,,18/4/2024 08:04:28,3,0,
738586,649,,18/4/2024 07:57:48,5,0,
738587,855,,18/4/2024 08:03:54,5,0,
738588,869,,18/4/2024 08:04:01,5,0,
738589,760,,18/4/2024 08:06:26,1,0,
738590,840,,18/4/2024 08:07:33,1,0,
738591,816,,18/4/2024 08:07:15,3,0,
738592,814,,18/4/2024 08:08:48,3,0,
738593,800,,18/4/2024 08:09:54,3,0,
738594,357,,18/4/2024 08:05:13,4,0,
738595,297,,18/4/2024 08:05:59,4,0,
738596,799,,18/4/2024 08:06:04,4,0,
738597,355,,18/4/2024 08:08:57,4,0,
738598,196,,18/4/2024 08:12:50,1,0,
738599,764,,18/4/2024 07:31:26,2,0,
738600,200,,18/4/2024 07:35:08,2,0,
738601,202,,18/4/2024 07:41:39,2,0,
738602,255,,18/4/2024 07:48:32,2,0,
738603,289,,18/4/2024 07:52:08,2,0,
738604,765,,18/4/2024 08:09:09,2,0,
738605,121,,18/4/2024 08:04:49,5,0,
738606,251,,18/4/2024 08:10:54,5,0,
738607,166,,18/4/2024 08:16:31,5,0,
