biometricdtrid,bsdno,isindtr,logdatetime,nfcdeviceid,type,ismanual
751671,640,,18/4/2024 08:29:27,3,0,1
751672,640,,18/4/2024 12:05:34,3,1,1
751673,640,,18/4/2024 12:05:38,3,1,1
751674,640,,18/4/2024 12:40:46,3,0,1
751675,640,,18/4/2024 12:40:49,3,0,1
751676,640,,18/4/2024 17:41:28,3,1,1
751677,640,,18/4/2024 17:41:32,3,1,1
751678,640,,19/4/2024 07:43:05,3,0,1
751679,640,,19/4/2024 07:43:07,3,0,1
751680,640,,19/4/2024 12:11:09,3,1,1
751681,640,,19/4/2024 12:11:12,3,1,1
751682,640,,19/4/2024 12:35:47,3,0,1
751683,640,,19/4/2024 17:02:03,3,1,1
751684,640,,22/4/2024 07:50:30,3,0,1
751685,640,,22/4/2024 07:50:32,3,0,1
751686,640,,22/4/2024 07:50:34,3,0,1
751687,640,,22/4/2024 12:05:21,3,1,1
751688,640,,22/4/2024 12:19:10,3,0,1
751689,640,,22/4/2024 17:03:57,3,1,1
751690,640,,22/4/2024 17:04:00,3,1,1
751691,640,,23/4/2024 08:06:39,3,0,1
751692,640,,23/4/2024 08:06:41,3,0,1
751693,640,,23/4/2024 08:06:44,3,0,1
751694,640,,23/4/2024 12:07:36,3,1,1
751695,640,,23/4/2024 12:07:37,3,1,1
751696,640,,23/4/2024 12:31:56,3,0,1
751697,640,,23/4/2024 12:32:01,3,0,1
751698,640,,23/4/2024 17:05:58,3,1,1
751699,640,,24/4/2024 07:54:57,3,0,1
751700,640,,24/4/2024 07:54:59,3,0,1
751701,640,,24/4/2024 12:27:46,3,1,1
751702,640,,24/4/2024 12:27:58,3,1,1
751703,640,,24/4/2024 12:34:37,3,0,1
751704,640,,24/4/2024 17:01:37,3,1,1
751705,640,,24/4/2024 17:01:40,3,1,1
751706,640,,25/4/2024 07:41:42,3,0,1
751707,640,,25/4/2024 07:41:44,3,0,1
751708,640,,25/4/2024 12:10:32,3,1,1
751709,640,,25/4/2024 12:26:10,3,0,1
751710,640,,25/4/2024 17:09:03,3,1,1
751711,640,,26/4/2024 07:52:31,3,0,1
751712,640,,26/4/2024 07:52:33,3,0,1
751713,640,,26/4/2024 12:05:38,3,1,1
751714,640,,26/4/2024 12:13:59,3,0,1
751715,640,,26/4/2024 17:04:21,3,1,1
751716,640,,26/4/2024 17:04:28,3,1,1
751717,640,,29/4/2024 07:56:06,3,0,1
751718,640,,29/4/2024 12:17:55,3,1,1
751719,640,,29/4/2024 12:39:17,3,0,1
751720,640,,29/4/2024 17:00:46,3,1,1
751721,640,,30/4/2024 08:00:06,3,0,1
751722,640,,30/4/2024 08:00:08,3,0,1
751723,640,,30/4/2024 12:26:28,3,1,1
751724,640,,30/4/2024 12:40:23,3,0,1
751725,640,,30/4/2024 17:04:09,3,1,1
751726,641,,26/4/2024 07:50:48,3,0,1
751727,641,,26/4/2024 12:17:22,3,1,1
751728,641,,26/4/2024 12:17:26,3,0,1
751729,641,,26/4/2024 18:32:41,3,1,1
751730,648,,26/4/2024 07:08:34,3,0,1
751731,648,,26/4/2024 12:05:56,3,1,1
751732,648,,26/4/2024 12:06:34,3,0,1
751733,647,,1/4/2024 08:40:41,3,0,1
751734,647,,1/4/2024 12:29:44,3,1,1
751735,647,,1/4/2024 12:31:53,3,0,1
751736,647,,1/4/2024 20:56:56,3,1,1
751737,647,,8/4/2024 08:51:08,3,0,1
751738,647,,8/4/2024 12:35:31,3,1,1
751739,647,,8/4/2024 12:35:40,3,0,1
751740,647,,8/4/2024 19:05:07,3,1,1
751741,647,,15/4/2024 08:09:01,3,0,1
751742,647,,15/4/2024 12:13:58,3,1,1
751743,647,,15/4/2024 12:15:09,3,0,1
751744,647,,15/4/2024 18:18:23,3,1,1
751745,649,,11/4/2024 07:59:20,3,0,1
751746,649,,11/4/2024 13:06:41,3,1,1
751747,649,,11/4/2024 13:06:43,3,0,1
751748,649,,11/4/2024 19:06:15,3,1,1
751749,649,,17/4/2024 07:09:13,3,0,1
751750,649,,17/4/2024 12:39:14,3,1,1
751751,649,,17/4/2024 12:39:17,3,0,1
751752,649,,17/4/2024 19:13:03,3,1,1
751753,649,,25/4/2024 07:53:44,3,0,1
751754,649,,25/4/2024 12:25:08,3,1,1
751755,649,,25/4/2024 12:25:12,3,0,1
751756,649,,30/4/2024 07:53:36,3,0,1
751757,649,,30/4/2024 12:15:08,3,1,1
751758,649,,30/4/2024 12:15:11,3,0,1
751759,652,,1/4/2024 07:05:49,3,0,1
751760,652,,1/4/2024 12:05:29,3,1,1
751761,652,,1/4/2024 12:05:31,3,0,1
751762,652,,1/4/2024 16:23:37,3,1,1
751763,652,,2/4/2024 07:45:41,3,0,1
751764,652,,2/4/2024 12:21:04,3,1,1
751765,652,,2/4/2024 12:21:06,3,0,1
751766,652,,2/4/2024 16:21:04,3,1,1
751767,652,,8/4/2024 07:01:20,3,0,1
751768,652,,8/4/2024 12:16:03,3,1,1
751769,652,,8/4/2024 12:16:05,3,0,1
751770,652,,8/4/2024 15:24:21,3,1,1
751771,652,,11/4/2024 07:34:47,3,0,1
751772,652,,11/4/2024 12:09:04,3,1,1
751773,652,,11/4/2024 12:09:07,3,0,1
751774,652,,11/4/2024 17:33:17,3,1,1
751775,652,,12/4/2024 07:53:20,3,0,1
751776,652,,12/4/2024 12:01:08,3,1,1
751777,652,,12/4/2024 12:01:11,3,0,1
751778,652,,12/4/2024 17:26:48,3,1,1
751779,652,,15/4/2024 07:51:15,3,0,1
751780,652,,15/4/2024 12:05:31,3,1,1
751781,652,,15/4/2024 12:05:34,3,0,1
751782,652,,15/4/2024 17:11:32,3,1,1
751783,652,,16/4/2024 08:05:25,3,0,1
751784,652,,16/4/2024 12:05:25,3,1,1
751785,652,,16/4/2024 12:05:28,3,0,1
751786,652,,16/4/2024 17:25:52,3,1,1
751787,652,,17/4/2024 07:51:34,3,0,1
751788,652,,17/4/2024 12:17:14,3,1,1
751789,652,,17/4/2024 12:17:17,3,0,1
751790,652,,17/4/2024 17:18:02,3,1,1
751791,652,,18/4/2024 07:42:47,3,0,1
751792,652,,18/4/2024 12:11:36,3,1,1
751793,652,,18/4/2024 12:11:38,3,0,1
751794,652,,18/4/2024 17:23:56,3,1,1
751795,652,,19/4/2024 08:00:51,3,0,1
751796,652,,19/4/2024 12:44:41,3,1,1
751797,652,,19/4/2024 12:44:48,3,0,1
751798,652,,19/4/2024 17:07:18,3,1,1
751799,652,,22/4/2024 07:01:54,3,0,1
751800,652,,22/4/2024 12:19:30,3,1,1
751801,652,,22/4/2024 12:19:32,3,0,1
751802,652,,22/4/2024 17:10:05,3,1,1
751803,652,,23/4/2024 07:32:47,3,0,1
751804,652,,23/4/2024 12:19:22,3,1,1
751805,652,,23/4/2024 12:19:24,3,0,1
751806,652,,23/4/2024 17:09:22,3,1,1
751807,652,,24/4/2024 07:50:46,3,0,1
751808,652,,24/4/2024 12:47:25,3,1,1
751809,652,,24/4/2024 12:47:26,3,0,1
751810,652,,24/4/2024 17:04:59,3,1,1
751811,652,,25/4/2024 08:11:13,3,0,1
751812,652,,25/4/2024 12:19:25,3,1,1
751813,652,,25/4/2024 12:19:27,3,0,1
751814,652,,25/4/2024 17:14:08,3,1,1
751815,652,,26/4/2024 07:42:12,3,0,1
751816,652,,26/4/2024 12:01:43,3,1,1
751817,652,,26/4/2024 12:01:45,3,0,1
751818,652,,26/4/2024 17:14:32,3,1,1
751819,652,,29/4/2024 07:41:49,3,0,1
751820,652,,29/4/2024 12:13:51,3,1,1
751821,652,,29/4/2024 12:13:52,3,0,1
751822,652,,29/4/2024 17:02:25,3,1,1
751823,652,,30/4/2024 07:43:25,3,0,1
751824,652,,30/4/2024 12:13:42,3,1,1
751825,652,,30/4/2024 12:13:43,3,0,1
751826,652,,30/4/2024 17:12:15,3,1,1
751827,651,,5/4/2024 07:45:57,3,0,1
751828,651,,5/4/2024 12:05:42,3,1,1
751829,651,,5/4/2024 12:05:51,3,0,1
751830,651,,5/4/2024 17:40:11,3,1,1
751831,651,,12/4/2024 07:50:45,3,0,1
751832,651,,12/4/2024 12:15:33,3,1,1
751833,651,,12/4/2024 12:15:59,3,0,1
751834,651,,19/4/2024 07:45:49,3,0,1
751835,651,,19/4/2024 12:13:01,3,1,1
751836,651,,19/4/2024 12:13:12,3,0,1
751837,651,,19/4/2024 17:28:51,3,1,1
751838,651,,26/4/2024 07:45:54,3,0,1
751839,651,,26/4/2024 12:04:56,3,1,1
751840,651,,26/4/2024 12:05:11,3,0,1
751841,651,,26/4/2024 17:09:48,3,1,1
751842,653,,4/4/2024 07:04:44,3,0,1
751843,653,,4/4/2024 12:55:27,3,1,1
751844,653,,4/4/2024 12:56:12,3,0,1
751845,653,,5/4/2024 07:57:20,3,0,1
751846,653,,5/4/2024 20:04:43,3,1,1
751847,653,,12/4/2024 08:19:10,3,0,1
751848,653,,12/4/2024 12:11:30,3,1,1
751849,653,,12/4/2024 12:12:32,3,0,1
751850,653,,12/4/2024 17:06:53,3,1,1
751851,653,,19/4/2024 07:11:05,3,0,1
751852,653,,19/4/2024 12:04:03,3,1,1
751853,653,,19/4/2024 12:04:17,3,0,1
751854,653,,19/4/2024 17:48:11,3,1,1
751855,653,,22/4/2024 07:41:44,3,0,1
751856,653,,22/4/2024 12:20:05,3,1,1
751857,653,,22/4/2024 12:20:14,3,0,1
751858,653,,22/4/2024 17:54:46,3,1,1
751859,657,,5/4/2024 07:18:55,3,0,1
751860,657,,5/4/2024 12:07:30,3,1,1
751861,657,,5/4/2024 12:08:10,3,0,1
751862,657,,5/4/2024 17:07:40,3,1,1
751863,657,,8/4/2024 08:01:13,3,0,1
751864,657,,8/4/2024 13:17:25,3,1,1
751865,657,,8/4/2024 13:18:02,3,0,1
751866,657,,8/4/2024 17:38:34,3,1,1
751867,657,,17/4/2024 08:02:13,3,0,1
751868,657,,17/4/2024 12:11:16,3,1,1
751869,657,,17/4/2024 12:11:28,3,0,1
751870,657,,17/4/2024 17:43:00,3,1,1
751871,657,,26/4/2024 07:31:09,3,0,1
751872,657,,26/4/2024 12:05:34,3,1,1
751873,657,,26/4/2024 12:06:18,3,0,1
751874,657,,26/4/2024 17:06:30,3,1,1
751875,671,,4/4/2024 08:19:56,3,0,1
751876,671,,4/4/2024 13:32:28,3,1,1
751877,671,,4/4/2024 13:32:31,3,0,1
751878,671,,4/4/2024 19:27:53,3,1,1
751879,671,,8/4/2024 07:22:32,3,0,1
751880,671,,8/4/2024 12:25:35,3,1,1
751881,671,,8/4/2024 12:25:38,3,0,1
751882,671,,8/4/2024 20:06:46,3,1,1
751883,671,,18/4/2024 09:19:26,3,0,1
751884,671,,18/4/2024 12:27:54,3,1,1
751885,671,,18/4/2024 12:27:57,3,0,1
751886,671,,18/4/2024 22:00:16,3,1,1
751887,671,,23/4/2024 07:07:35,3,0,1
751888,671,,23/4/2024 12:24:02,3,1,1
751889,671,,23/4/2024 12:24:05,3,0,1
751890,671,,23/4/2024 22:20:49,3,1,1
751891,682,,1/4/2024 07:46:35,3,0,1
751892,682,,1/4/2024 12:25:29,3,1,1
751893,682,,1/4/2024 12:25:44,3,0,1
751894,682,,1/4/2024 18:32:02,3,1,1
751895,682,,2/4/2024 07:53:03,3,0,1
751896,682,,2/4/2024 12:15:32,3,1,1
751897,682,,2/4/2024 12:15:39,3,0,1
751898,682,,12/4/2024 07:46:07,3,0,1
751899,682,,12/4/2024 12:11:21,3,1,1
751900,682,,12/4/2024 12:11:26,3,0,1
751901,682,,12/4/2024 17:03:56,3,1,1
751902,682,,24/4/2024 07:46:55,3,0,1
751903,682,,24/4/2024 12:23:02,3,1,1
751904,682,,24/4/2024 12:23:21,3,0,1
751905,682,,24/4/2024 17:41:19,3,1,1
751906,675,,4/4/2024 07:11:40,3,0,1
751907,675,,4/4/2024 17:33:17,3,1,1
751908,675,,12/4/2024 07:25:43,3,0,1
751909,675,,12/4/2024 12:22:07,3,1,1
751910,675,,12/4/2024 12:22:09,3,0,1
751911,675,,12/4/2024 17:29:39,3,1,1
751912,675,,17/4/2024 07:15:38,3,0,1
751913,675,,17/4/2024 12:05:33,3,1,1
751914,675,,17/4/2024 12:05:35,3,0,1
751915,675,,17/4/2024 19:40:57,3,1,1
751916,675,,24/4/2024 08:46:28,3,0,1
751917,675,,24/4/2024 12:32:39,3,1,1
751918,675,,24/4/2024 12:32:40,3,0,1
751919,675,,24/4/2024 19:50:18,3,1,1
751920,675,,30/4/2024 07:28:22,3,0,1
751921,675,,30/4/2024 12:06:43,3,1,1
751922,675,,30/4/2024 12:06:44,3,0,1
751923,675,,30/4/2024 17:05:29,3,1,1
751924,679,,4/4/2024 07:46:27,3,0,1
751925,679,,4/4/2024 12:59:39,3,1,1
751926,679,,4/4/2024 12:59:41,3,0,1
751927,679,,4/4/2024 20:59:56,3,1,1
751928,689,,12/4/2024 07:14:52,3,0,1
751929,689,,29/4/2024 07:10:22,3,0,1
751930,689,,29/4/2024 12:28:49,3,1,1
751931,689,,29/4/2024 12:28:52,3,0,1
751932,689,,29/4/2024 19:14:59,3,1,1
751933,677,,5/4/2024 07:02:47,3,0,1
751934,677,,5/4/2024 12:29:52,3,1,1
751935,677,,5/4/2024 12:30:41,3,0,1
751936,677,,5/4/2024 17:22:17,3,1,1
751937,677,,18/4/2024 07:16:22,3,0,1
751938,677,,18/4/2024 12:05:29,3,1,1
751939,677,,18/4/2024 12:05:40,3,0,1
751940,677,,25/4/2024 07:12:20,3,0,1
751941,677,,25/4/2024 12:06:20,3,1,1
751942,677,,25/4/2024 12:06:34,3,0,1
751943,677,,25/4/2024 16:59:47,3,1,1
751944,683,,3/4/2024 07:09:17,3,0,1
751945,683,,3/4/2024 12:27:51,3,1,1
751946,683,,3/4/2024 12:27:57,3,0,1
751947,683,,3/4/2024 19:37:48,3,1,1
751948,683,,8/4/2024 07:22:44,3,0,1
751949,683,,8/4/2024 12:23:52,3,1,1
751950,683,,8/4/2024 12:23:55,3,0,1
751951,683,,8/4/2024 18:24:16,3,1,1
751952,683,,19/4/2024 07:31:05,3,0,1
751953,683,,19/4/2024 12:31:09,3,1,1
751954,683,,19/4/2024 12:31:12,3,0,1
751955,683,,24/4/2024 07:08:14,3,0,1
751956,683,,24/4/2024 12:48:30,3,1,1
751957,683,,24/4/2024 12:48:35,3,0,1
751958,683,,24/4/2024 19:34:29,3,1,1
751959,683,,24/4/2024 19:34:33,3,1,1
751960,683,,25/4/2024 08:22:29,3,0,1
751961,683,,19/4/2024 19:43:12,3,1,1
751962,683,,25/4/2024 12:02:29,3,1,1
751963,683,,25/4/2024 12:02:14,3,0,1
751964,683,,25/4/2024 19:23:34,3,1,1
751965,684,,5/4/2024 07:44:08,3,0,1
751966,684,,5/4/2024 12:31:38,3,1,1
751967,684,,5/4/2024 12:31:43,3,0,1
751968,684,,5/4/2024 21:15:00,3,1,1
751969,684,,12/4/2024 07:52:18,3,0,1
751970,684,,12/4/2024 12:13:13,3,1,1
751971,684,,12/4/2024 12:13:20,3,0,1
751972,684,,12/4/2024 17:07:39,3,1,1
751973,684,,19/4/2024 08:54:53,3,0,1
751974,684,,19/4/2024 12:18:28,3,1,1
751975,684,,19/4/2024 12:18:33,3,0,1
751976,684,,19/4/2024 18:31:35,3,1,1
751977,684,,26/4/2024 07:27:59,3,0,1
751978,684,,26/4/2024 12:39:13,3,1,1
751979,684,,26/4/2024 12:39:20,3,0,1
751980,684,,26/4/2024 18:15:35,3,1,1
751981,698,,5/4/2024 08:37:57,3,0,1
751982,698,,5/4/2024 12:50:37,3,1,1
751983,698,,5/4/2024 12:50:54,3,0,1
751984,698,,5/4/2024 17:40:47,3,1,1
751985,698,,8/4/2024 08:13:41,3,0,1
751986,698,,8/4/2024 12:50:20,3,1,1
751987,698,,8/4/2024 12:50:27,3,0,1
751988,698,,8/4/2024 17:41:59,3,1,1
751989,702,,1/4/2024 07:28:04,3,0,1
751990,702,,1/4/2024 12:25:49,3,1,1
751991,702,,1/4/2024 12:25:54,3,0,1
751992,702,,1/4/2024 16:47:58,3,1,1
751993,702,,8/4/2024 07:14:08,3,0,1
751994,702,,8/4/2024 12:17:38,3,1,1
751995,702,,8/4/2024 12:17:41,3,0,1
751996,702,,8/4/2024 17:23:05,3,1,1
751997,702,,15/4/2024 07:15:54,3,0,1
751998,702,,15/4/2024 12:50:47,3,1,1
751999,702,,15/4/2024 12:50:47,3,0,1
752000,702,,15/4/2024 17:29:05,3,1,1
752001,702,,22/4/2024 08:52:34,3,0,1
752002,702,,22/4/2024 12:18:47,3,1,1
752003,702,,22/4/2024 12:18:50,3,0,1
752004,702,,22/4/2024 18:13:17,3,1,1
752005,687,,5/4/2024 07:32:43,3,0,1
752006,687,,5/4/2024 12:07:40,3,1,1
752007,687,,5/4/2024 12:07:46,3,0,1
752008,687,,5/4/2024 17:20:02,3,1,1
752009,687,,26/4/2024 07:52:09,3,0,1
752010,687,,26/4/2024 12:00:35,3,1,1
752011,687,,26/4/2024 12:01:03,3,0,1
752012,687,,26/4/2024 17:13:08,3,1,1
752013,703,,5/4/2024 07:40:02,3,0,1
752014,703,,5/4/2024 13:11:00,3,1,1
752015,703,,5/4/2024 13:11:03,3,0,1
752016,703,,5/4/2024 17:11:42,3,1,1
752017,703,,11/4/2024 07:42:05,3,0,1
752018,703,,11/4/2024 12:25:48,3,1,1
752019,703,,11/4/2024 12:26:05,3,0,1
752020,703,,11/4/2024 18:58:32,3,1,1
752021,703,,15/4/2024 07:37:20,3,0,1
752022,703,,15/4/2024 12:43:14,3,1,1
752023,703,,15/4/2024 12:43:53,3,0,1
752024,703,,15/4/2024 19:10:30,3,1,1
752025,703,,25/4/2024 07:57:04,3,0,1
752026,703,,25/4/2024 12:16:41,3,1,1
752027,703,,25/4/2024 12:16:45,3,0,1
752028,703,,25/4/2024 22:52:40,3,1,1
752029,703,,29/4/2024 07:55:31,3,0,1
752030,703,,29/4/2024 13:24:13,3,1,1
752031,703,,29/4/2024 13:24:21,3,0,1
752032,718,,8/4/2024 09:27:25,3,0,1
752033,718,,8/4/2024 12:15:56,3,1,1
752034,718,,8/4/2024 12:15:58,3,0,1
752035,718,,8/4/2024 19:58:42,3,1,1
752036,718,,11/4/2024 07:00:55,3,0,1
752037,718,,11/4/2024 12:08:03,3,0,1
752038,718,,11/4/2024 12:08:05,3,1,1
752039,718,,11/4/2024 12:08:07,3,0,1
752040,718,,11/4/2024 21:58:13,3,1,1
752041,718,,12/4/2024 08:31:38,3,0,1
752042,718,,12/4/2024 12:25:50,3,1,1
752043,718,,12/4/2024 12:25:53,3,0,1
752044,718,,15/4/2024 10:37:28,3,0,1
752045,718,,15/4/2024 12:16:09,3,1,1
752046,718,,15/4/2024 12:16:13,3,0,1
752047,718,,15/4/2024 19:51:35,3,1,1
752048,718,,16/4/2024 08:39:40,3,0,1
752049,718,,16/4/2024 12:38:58,3,1,1
752050,718,,16/4/2024 12:39:00,3,0,1
752051,718,,16/4/2024 22:16:14,3,1,1
752052,718,,17/4/2024 07:00:47,3,0,1
752053,718,,17/4/2024 12:05:33,3,1,1
752054,718,,17/4/2024 12:05:35,3,0,1
752055,718,,17/4/2024 18:33:51,3,1,1
752056,718,,18/4/2024 08:08:34,3,0,1
752057,718,,18/4/2024 12:03:00,3,1,1
752058,718,,18/4/2024 12:03:03,3,0,1
752059,718,,18/4/2024 21:29:23,3,1,1
752060,718,,19/4/2024 08:38:46,3,0,1
752061,718,,19/4/2024 12:37:39,3,1,1
752062,718,,19/4/2024 12:37:42,3,0,1
752063,718,,19/4/2024 22:04:22,3,1,1
752064,718,,23/4/2024 07:15:41,3,0,1
752065,718,,23/4/2024 13:00:34,3,1,1
752066,718,,23/4/2024 13:00:36,3,0,1
752067,718,,23/4/2024 20:03:04,3,1,1
752068,718,,24/4/2024 07:26:46,3,0,1
752069,718,,24/4/2024 13:06:32,3,1,1
752070,718,,24/4/2024 13:06:34,3,0,1
752071,718,,24/4/2024 22:01:49,3,0,1
752072,718,,25/4/2024 07:58:52,3,0,1
752073,718,,25/4/2024 12:31:40,3,1,1
752074,718,,25/4/2024 12:31:42,3,0,1
752075,718,,25/4/2024 21:17:03,3,1,1
752076,718,,26/4/2024 07:38:27,3,0,1
752077,718,,26/4/2024 12:03:00,3,1,1
752078,718,,26/4/2024 12:03:04,3,0,1
752079,718,,26/4/2024 20:19:41,3,1,1
752080,718,,29/4/2024 07:01:47,3,0,1
752081,718,,29/4/2024 12:08:32,3,1,1
752082,718,,29/4/2024 12:08:34,3,0,1
752083,718,,29/4/2024 23:37:10,3,1,1
752084,718,,30/4/2024 07:01:09,3,0,1
752085,718,,30/4/2024 12:55:22,3,1,1
752086,718,,30/4/2024 12:55:25,3,0,1
752087,718,,30/4/2024 23:06:27,3,1,1
752088,722,,1/4/2024 08:40:07,3,0,1
752089,722,,1/4/2024 12:32:17,3,1,1
752090,722,,1/4/2024 12:32:19,3,0,1
752091,722,,1/4/2024 20:21:54,3,1,1
752092,722,,2/4/2024 07:35:20,3,0,1
752093,722,,2/4/2024 12:38:20,3,1,1
752094,722,,2/4/2024 12:38:34,3,0,1
752095,722,,2/4/2024 18:14:23,3,1,1
752096,722,,3/4/2024 08:45:49,3,0,1
752097,722,,3/4/2024 12:11:29,3,1,1
752098,722,,3/4/2024 12:11:45,3,0,1
752099,722,,3/4/2024 20:32:12,3,1,1
752100,722,,4/4/2024 08:05:29,3,0,1
752101,722,,4/4/2024 12:18:13,3,1,1
752102,722,,4/4/2024 12:29:12,3,0,1
752103,722,,4/4/2024 23:32:39,3,1,1
752104,722,,5/4/2024 07:57:13,3,0,1
752105,722,,8/4/2024 08:33:11,3,0,1
752106,722,,8/4/2024 12:06:59,3,1,1
752107,722,,8/4/2024 12:07:01,3,1,1
752108,722,,8/4/2024 12:07:42,3,0,1
752109,722,,8/4/2024 23:55:52,3,1,1
752110,722,,11/4/2024 08:11:09,3,0,1
752111,722,,11/4/2024 12:23:54,3,1,1
752112,722,,11/4/2024 12:24:08,3,0,1
752113,722,,11/4/2024 18:48:12,3,1,1
752114,722,,15/4/2024 07:45:36,3,0,1
752115,722,,15/4/2024 12:22:55,3,1,1
752116,722,,15/4/2024 12:23:36,3,0,1
752117,722,,15/4/2024 12:24:00,3,1,1
752118,722,,15/4/2024 12:24:02,3,0,1
752119,722,,15/4/2024 21:46:10,3,1,1
752120,722,,16/4/2024 08:02:42,3,0,1
752121,722,,16/4/2024 12:13:33,3,1,1
752122,722,,16/4/2024 12:14:16,3,0,1
752123,722,,16/4/2024 18:27:46,3,1,1
752124,722,,16/4/2024 18:28:28,3,1,1
752125,722,,25/4/2024 09:08:42,3,0,1
752126,722,,25/4/2024 09:08:46,3,0,1
752127,722,,25/4/2024 12:14:13,3,1,1
752128,722,,25/4/2024 12:14:17,3,1,1
752129,722,,25/4/2024 12:14:31,3,0,1
752130,722,,25/4/2024 21:33:59,3,1,1
752131,722,,26/4/2024 07:33:14,3,0,1
752132,722,,26/4/2024 07:33:17,3,0,1
752133,722,,26/4/2024 12:16:47,3,1,1
752134,722,,26/4/2024 12:17:04,3,0,1
752135,722,,26/4/2024 18:47:11,3,1,1
752136,722,,30/4/2024 08:24:38,3,0,1
752137,722,,30/4/2024 12:24:09,3,1,1
752138,722,,30/4/2024 12:24:12,3,1,1
752139,722,,30/4/2024 12:24:23,3,0,1
752140,722,,30/4/2024 12:24:28,3,0,1
752141,722,,30/4/2024 22:01:42,3,1,1
752142,717,,5/4/2024 07:17:13,3,0,1
752143,717,,5/4/2024 12:08:53,3,1,1
752144,717,,5/4/2024 12:11:36,3,0,1
752145,717,,5/4/2024 17:49:14,3,1,1
752146,717,,8/4/2024 07:01:50,3,0,1
752147,717,,8/4/2024 12:06:16,3,1,1
752148,717,,8/4/2024 12:08:11,3,0,1
752149,717,,8/4/2024 17:12:38,3,1,1
752150,717,,19/4/2024 07:24:41,3,0,1
752151,717,,19/4/2024 12:03:33,3,1,1
752152,717,,19/4/2024 12:05:49,3,0,1
752153,717,,19/4/2024 17:11:06,3,1,1
752154,706,,3/4/2024 07:57:22,3,0,1
752155,706,,3/4/2024 12:41:09,3,1,1
752156,706,,3/4/2024 12:41:13,3,0,1
752157,706,,3/4/2024 17:09:17,3,1,1
752158,706,,11/4/2024 07:52:54,3,0,1
752159,706,,11/4/2024 12:00:38,3,1,1
752160,706,,11/4/2024 12:00:44,3,0,1
752161,706,,11/4/2024 17:15:33,3,1,1
