biometricdtrid,bsdno,isindtr,logdatetime,nfcdeviceid,type,ismanual
749756,495,,4/4/2024 07:22:51,3,0,1
749757,495,,4/4/2024 12:26:03,3,1,1
749758,495,,4/4/2024 12:26:20,3,0,1
749759,495,,5/4/2024 08:25:25,3,0,1
749760,495,,5/4/2024 12:34:53,3,1,1
749761,495,,5/4/2024 12:34:57,3,0,1
749762,495,,5/4/2024 17:28:05,3,1,1
749763,495,,8/4/2024 08:32:01,3,0,1
749764,495,,8/4/2024 17:38:52,3,1,1
749765,495,,11/4/2024 07:39:37,3,0,1
749766,487,,1/4/2024 07:32:49,3,0,1
749767,487,,1/4/2024 12:08:35,3,1,1
749768,487,,1/4/2024 12:08:37,3,0,1
749769,487,,1/4/2024 18:40:36,3,1,1
749770,487,,8/4/2024 07:14:43,3,0,1
749771,487,,8/4/2024 12:02:43,3,1,1
749772,487,,8/4/2024 12:02:46,3,0,1
749773,487,,8/4/2024 17:35:13,3,1,1
749774,487,,16/4/2024 07:11:06,3,0,1
749775,487,,16/4/2024 12:15:41,3,1,1
749776,487,,16/4/2024 12:15:44,3,0,1
749777,487,,16/4/2024 20:05:08,3,1,1
749778,487,,22/4/2024 07:11:54,3,0,1
749779,487,,22/4/2024 12:01:50,3,1,1
749780,487,,22/4/2024 12:02:03,3,0,1
749781,487,,22/4/2024 18:31:21,3,1,1
749782,491,,8/4/2024 08:23:48,3,0,1
749783,491,,8/4/2024 17:22:49,3,1,1
749784,483,,5/4/2024 07:37:42,3,0,1
749785,483,,5/4/2024 12:06:07,3,1,1
749786,483,,5/4/2024 12:11:26,3,0,1
749787,483,,5/4/2024 17:45:29,3,1,1
749788,154,,5/4/2024 07:19:46,3,0,1
749789,154,,5/4/2024 12:40:11,3,1,1
749790,154,,5/4/2024 12:40:14,3,0,1
749791,154,,5/4/2024 18:48:35,3,1,1
749792,154,,8/4/2024 07:28:38,3,0,1
749793,154,,8/4/2024 12:08:46,3,1,1
749794,154,,8/4/2024 12:08:49,3,0,1
749795,154,,8/4/2024 16:34:38,3,1,1
749796,154,,18/4/2024 07:34:35,3,0,1
749797,154,,18/4/2024 12:34:26,3,1,1
749798,154,,18/4/2024 12:34:30,3,0,1
749799,154,,18/4/2024 18:55:03,3,1,1
749800,154,,26/4/2024 07:51:25,3,0,1
749801,154,,26/4/2024 12:00:02,3,1,1
749802,154,,26/4/2024 12:00:05,3,0,1
749803,247,,1/4/2024 07:41:38,3,0,1
749804,247,,1/4/2024 12:27:47,3,1,1
749805,247,,1/4/2024 12:27:49,3,0,1
749806,247,,19/4/2024 07:17:01,3,0,1
749807,247,,19/4/2024 12:07:11,3,1,1
749808,247,,19/4/2024 12:07:45,3,0,1
749809,247,,19/4/2024 17:45:15,3,1,1
749810,247,,1/4/2024 18:15:45,3,1,1
749811,247,,24/4/2024 07:45:23,3,0,1
749812,247,,24/4/2024 12:24:11,3,1,1
749813,247,,24/4/2024 12:24:15,3,0,1
749814,247,,30/4/2024 07:48:06,3,0,1
749815,247,,30/4/2024 12:12:08,3,1,1
749816,247,,30/4/2024 12:12:10,3,0,1
749817,247,,30/4/2024 21:12:12,3,1,1
749818,247,,24/4/2024 21:12:32,3,1,1
749819,297,,3/4/2024 07:04:19,3,0,1
749820,297,,3/4/2024 12:04:19,3,1,1
749821,297,,3/4/2024 12:04:23,3,0,1
749822,297,,3/4/2024 19:44:25,3,1,1
749823,297,,12/4/2024 07:06:38,3,0,1
749824,297,,12/4/2024 12:05:40,3,1,1
749825,297,,12/4/2024 12:05:44,3,0,1
749826,297,,12/4/2024 17:02:55,3,1,1
749827,297,,19/4/2024 07:05:53,3,0,1
749828,297,,19/4/2024 12:04:11,3,1,1
749829,297,,19/4/2024 12:04:13,3,0,1
749830,297,,19/4/2024 19:14:23,3,1,1
749831,297,,25/4/2024 07:03:15,3,0,1
749832,297,,25/4/2024 12:02:18,3,1,1
749833,297,,25/4/2024 12:02:21,3,0,1
749834,297,,25/4/2024 18:13:55,3,1,1
749835,156,,5/4/2024 07:23:18,3,0,1
749836,156,,5/4/2024 17:54:53,3,1,1
749837,156,,8/4/2024 07:24:08,3,0,1
749838,156,,12/4/2024 07:25:15,3,0,1
749839,156,,12/4/2024 12:17:20,3,1,1
749840,156,,12/4/2024 12:17:26,3,0,1
749841,156,,19/4/2024 07:08:24,3,0,1
749842,156,,19/4/2024 12:04:38,3,1,1
749843,156,,19/4/2024 12:05:35,3,0,1
749844,156,,19/4/2024 17:34:00,3,1,1
749845,156,,26/4/2024 07:28:34,3,0,1
749846,156,,26/4/2024 12:28:58,3,1,1
749847,156,,26/4/2024 12:29:57,3,0,1
749848,156,,26/4/2024 19:06:28,3,1,1
749849,417,,5/4/2024 07:36:08,3,0,1
749850,417,,5/4/2024 12:17:27,3,1,1
749851,417,,5/4/2024 12:17:30,3,0,1
749852,417,,5/4/2024 21:31:46,3,1,1
749853,417,,12/4/2024 07:42:48,3,0,1
749854,417,,12/4/2024 12:13:20,3,1,1
749855,417,,12/4/2024 12:13:25,3,0,1
749856,417,,19/4/2024 07:13:05,3,0,1
749857,417,,19/4/2024 12:08:41,3,1,1
749858,417,,19/4/2024 12:11:49,3,0,1
749859,417,,19/4/2024 17:35:57,3,1,1
749860,417,,26/4/2024 07:07:04,3,0,1
749861,417,,26/4/2024 12:08:03,3,1,1
749862,417,,26/4/2024 12:08:08,3,0,1
749863,417,,26/4/2024 19:19:12,3,1,1
749864,418,,5/4/2024 07:51:39,3,0,1
749865,418,,5/4/2024 12:30:11,3,1,1
749866,418,,5/4/2024 12:30:19,3,0,1
749867,418,,5/4/2024 18:24:46,3,1,1
749868,418,,12/4/2024 07:16:31,3,0,1
749869,418,,12/4/2024 12:21:32,3,1,1
749870,418,,12/4/2024 12:21:36,3,0,1
749871,418,,18/4/2024 07:21:46,3,0,1
749872,418,,18/4/2024 13:01:21,3,1,1
749873,418,,18/4/2024 13:01:24,3,0,1
749874,418,,18/4/2024 19:50:33,3,1,1
749875,421,,5/4/2024 07:45:53,3,0,1
749876,421,,5/4/2024 12:06:30,3,0,1
749877,421,,5/4/2024 12:07:35,3,0,1
749878,421,,5/4/2024 18:43:46,3,1,1
749879,421,,19/4/2024 07:14:37,3,0,1
749880,421,,19/4/2024 12:10:58,3,1,1
749881,421,,19/4/2024 12:11:25,3,0,1
749882,421,,19/4/2024 18:29:17,3,1,1
749883,429,,4/4/2024 07:05:59,3,0,1
749884,429,,4/4/2024 12:13:09,3,1,1
749885,429,,4/4/2024 12:14:33,3,0,1
749886,429,,4/4/2024 18:19:41,3,1,1
749887,429,,8/4/2024 07:00:44,3,0,1
749888,429,,8/4/2024 12:03:19,3,1,1
749889,429,,8/4/2024 12:05:10,3,0,1
749890,429,,8/4/2024 19:49:54,3,1,1
749891,429,,19/4/2024 07:13:47,3,0,1
749892,429,,19/4/2024 12:26:38,3,1,1
749893,429,,19/4/2024 12:27:59,3,0,1
749894,429,,19/4/2024 18:27:26,3,1,1
749895,429,,23/4/2024 07:27:08,3,0,1
749896,429,,23/4/2024 12:24:26,3,1,1
749897,429,,23/4/2024 12:24:56,3,0,1
749898,429,,23/4/2024 19:13:57,3,1,1
749899,430,,1/4/2024 07:17:15,3,0,1
749900,430,,1/4/2024 12:07:25,3,1,1
749901,430,,1/4/2024 12:07:32,3,0,1
749902,430,,1/4/2024 17:49:07,3,1,1
749903,430,,2/4/2024 07:28:13,3,0,1
749904,430,,2/4/2024 12:02:40,3,1,1
749905,430,,2/4/2024 12:02:45,3,0,1
749906,430,,2/4/2024 17:50:37,3,1,1
749907,430,,3/4/2024 07:21:21,3,0,1
749908,430,,3/4/2024 12:15:35,3,1,1
749909,430,,3/4/2024 12:15:38,3,0,1
749910,430,,3/4/2024 17:51:00,3,1,1
749911,430,,4/4/2024 07:20:38,3,0,1
749912,430,,4/4/2024 17:50:39,3,1,1
749913,430,,5/4/2024 07:05:58,3,0,1
749914,430,,5/4/2024 12:03:05,3,1,1
749915,430,,5/4/2024 12:03:10,3,0,1
749916,430,,5/4/2024 17:46:57,3,1,1
749917,430,,8/4/2024 07:20:59,3,0,1
749918,430,,8/4/2024 12:12:03,3,1,1
749919,430,,8/4/2024 12:12:06,3,0,1
749920,430,,8/4/2024 18:03:55,3,1,1
749921,430,,9/4/2024 07:20:36,3,0,1
749922,430,,9/4/2024 12:15:24,3,1,1
749923,430,,9/4/2024 12:15:28,3,0,1
749924,430,,11/4/2024 07:20:58,3,0,1
749925,430,,11/4/2024 12:38:11,3,1,1
749926,430,,11/4/2024 12:38:15,3,0,1
749927,430,,11/4/2024 18:14:52,3,1,1
749928,430,,12/4/2024 07:24:50,3,0,1
749929,430,,12/4/2024 12:09:24,3,1,1
749930,430,,12/4/2024 12:09:27,3,0,1
749931,430,,12/4/2024 17:03:45,3,1,1
749932,430,,15/4/2024 07:20:50,3,0,1
749933,430,,15/4/2024 12:16:08,3,1,1
749934,430,,15/4/2024 12:30:31,3,0,1
749935,430,,15/4/2024 12:33:59,3,0,1
749936,430,,15/4/2024 17:52:09,3,1,1
749937,430,,16/4/2024 12:11:49,3,1,1
749938,430,,16/4/2024 12:12:01,3,0,1
749939,430,,16/4/2024 17:50:32,3,1,1
749940,430,,18/4/2024 07:17:29,3,0,1
749941,430,,18/4/2024 12:31:54,3,1,1
749942,430,,18/4/2024 12:31:57,3,0,1
749943,430,,18/4/2024 18:09:41,3,1,1
749944,430,,19/4/2024 07:11:13,3,0,1
749945,430,,19/4/2024 12:09:49,3,1,1
749946,430,,19/4/2024 12:10:03,3,0,1
749947,430,,19/4/2024 17:50:34,3,1,1
749948,430,,22/4/2024 07:21:33,3,0,1
749949,430,,22/4/2024 12:06:32,3,1,1
749950,430,,22/4/2024 12:06:34,3,0,1
749951,430,,22/4/2024 17:50:54,3,1,1
749952,430,,23/4/2024 07:12:50,3,0,1
749953,430,,23/4/2024 12:06:31,3,1,1
749954,430,,23/4/2024 12:06:34,3,0,1
749955,430,,24/4/2024 07:07:07,3,0,1
749956,430,,24/4/2024 12:15:35,3,1,1
749957,430,,24/4/2024 12:15:39,3,0,1
749958,430,,24/4/2024 17:50:30,3,1,1
749959,430,,25/4/2024 07:20:04,3,0,1
749960,430,,25/4/2024 12:47:42,3,1,1
749961,430,,25/4/2024 12:47:46,3,0,1
749962,430,,25/4/2024 17:50:31,3,1,1
749963,430,,26/4/2024 09:21:47,3,0,1
749964,430,,26/4/2024 12:15:36,3,1,1
749965,430,,26/4/2024 12:15:44,3,0,1
749966,430,,26/4/2024 18:50:34,3,1,1
749967,430,,29/4/2024 07:14:14,3,0,1
749968,430,,29/4/2024 12:12:17,3,1,1
749969,430,,29/4/2024 12:12:19,3,0,1
749970,430,,29/4/2024 18:50:36,3,1,1
749971,430,,30/4/2024 07:20:26,3,0,1
749972,430,,30/4/2024 12:04:35,3,1,1
749973,430,,30/4/2024 12:04:39,3,0,1
749974,430,,30/4/2024 18:51:25,3,1,1
749975,432,,24/4/2024 08:31:24,3,0,1
749976,432,,24/4/2024 12:30:04,3,1,1
749977,432,,24/4/2024 12:30:16,3,0,1
749978,432,,24/4/2024 19:07:18,3,1,1
749979,405,,8/4/2024 07:18:13,3,0,1
749980,445,,3/4/2024 07:19:58,3,0,1
749981,445,,3/4/2024 12:01:56,3,1,1
749982,445,,3/4/2024 12:02:03,3,0,1
749983,445,,3/4/2024 17:03:39,3,1,1
749984,445,,8/4/2024 07:04:34,3,0,1
749985,445,,8/4/2024 12:07:05,3,1,1
749986,445,,8/4/2024 12:07:10,3,0,1
749987,445,,8/4/2024 17:10:52,3,1,1
749988,445,,8/4/2024 17:11:15,3,1,1
749989,445,,17/4/2024 07:01:21,3,0,1
749990,445,,17/4/2024 12:04:07,3,1,1
749991,445,,17/4/2024 12:04:13,3,0,1
749992,445,,17/4/2024 17:08:23,3,1,1
749993,445,,26/4/2024 07:34:18,3,0,1
749994,445,,26/4/2024 12:06:16,3,1,1
749995,445,,26/4/2024 12:06:19,3,0,1
749996,445,,26/4/2024 17:08:16,3,1,1
749997,446,,5/4/2024 07:10:28,3,0,1
749998,446,,5/4/2024 12:00:29,3,1,1
749999,446,,5/4/2024 12:00:33,3,0,1
750000,446,,5/4/2024 18:16:12,3,1,1
750001,446,,12/4/2024 07:16:17,3,0,1
750002,446,,12/4/2024 12:15:37,3,1,1
750003,446,,12/4/2024 12:15:40,3,0,1
750004,446,,12/4/2024 17:02:29,3,1,1
750005,446,,26/4/2024 07:22:51,3,0,1
750006,446,,26/4/2024 12:00:32,3,1,1
750007,446,,26/4/2024 12:00:39,3,0,1
750008,448,,8/4/2024 07:52:37,3,0,1
750009,448,,8/4/2024 12:00:51,3,1,1
750010,448,,8/4/2024 12:01:07,3,0,1
750011,448,,8/4/2024 17:31:56,3,1,1
750012,454,,11/4/2024 08:04:40,3,0,1
750013,454,,11/4/2024 12:27:36,3,1,1
750014,454,,11/4/2024 12:27:40,3,0,1
750015,454,,11/4/2024 17:38:11,3,1,1
750016,454,,17/4/2024 07:34:29,3,0,1
750017,454,,17/4/2024 12:15:04,3,1,1
750018,454,,17/4/2024 12:15:09,3,0,1
750019,454,,17/4/2024 17:42:18,3,1,1
750020,454,,22/4/2024 07:51:18,3,0,1
750021,454,,22/4/2024 12:25:23,3,1,1
750022,454,,22/4/2024 12:25:25,3,0,1
750023,454,,22/4/2024 17:32:08,3,1,1
750024,456,,5/4/2024 07:31:25,3,0,1
750025,456,,5/4/2024 12:03:23,3,1,1
750026,456,,5/4/2024 12:03:29,3,0,1
750027,456,,5/4/2024 17:22:21,3,1,1
750028,456,,8/4/2024 07:13:33,3,0,1
750029,456,,8/4/2024 12:10:30,3,1,1
750030,456,,8/4/2024 12:10:34,3,0,1
750031,456,,8/4/2024 17:27:49,3,1,1
750032,456,,19/4/2024 07:05:08,3,0,1
750033,456,,19/4/2024 12:10:17,3,1,1
750034,456,,19/4/2024 12:10:20,3,0,1
750035,456,,19/4/2024 17:09:16,3,1,1
750036,456,,26/4/2024 07:15:51,3,0,1
750037,456,,26/4/2024 12:09:24,3,1,1
750038,456,,26/4/2024 12:09:27,3,0,1
750039,456,,26/4/2024 17:21:35,3,1,1
750040,458,,5/4/2024 07:05:34,3,0,1
750041,458,,5/4/2024 12:30:00,3,1,1
750042,458,,5/4/2024 12:30:02,3,0,1
750043,458,,5/4/2024 17:01:07,3,1,1
750044,458,,8/4/2024 07:00:41,3,0,1
750045,458,,8/4/2024 12:04:13,3,1,1
750046,458,,8/4/2024 12:04:15,3,0,1
750047,458,,8/4/2024 17:01:32,3,1,1
750048,458,,16/4/2024 07:02:59,3,0,1
750049,458,,16/4/2024 12:00:35,3,1,1
750050,458,,16/4/2024 12:00:38,3,0,1
750051,458,,16/4/2024 17:00:47,3,1,1
750052,458,,23/4/2024 07:01:22,3,0,1
750053,458,,23/4/2024 12:02:33,3,1,1
750054,458,,23/4/2024 12:02:35,3,0,1
750055,458,,23/4/2024 17:02:06,3,1,1
750056,458,,30/4/2024 07:01:30,3,0,1
750057,199,,5/4/2024 08:03:54,3,0,1
750058,199,,5/4/2024 12:40:40,3,1,1
750059,199,,5/4/2024 12:40:44,3,0,1
750060,199,,5/4/2024 18:50:48,3,1,1
750061,199,,18/4/2024 07:58:19,3,0,1
750062,199,,18/4/2024 12:27:14,3,1,1
750063,199,,18/4/2024 12:27:18,3,0,1
750064,199,,18/4/2024 20:43:43,3,1,1
750065,220,,5/4/2024 07:36:34,3,0,1
750066,220,,5/4/2024 12:02:10,3,1,1
750067,220,,5/4/2024 12:02:14,3,0,1
750068,220,,5/4/2024 17:09:12,3,1,1
750069,267,,1/4/2024 07:53:44,3,0,1
750070,267,,1/4/2024 12:26:51,3,1,1
750071,267,,1/4/2024 12:26:54,3,0,1
750072,267,,1/4/2024 20:04:08,3,1,1
750073,267,,8/4/2024 07:53:38,3,0,1
750074,267,,8/4/2024 12:31:59,3,1,1
750075,267,,8/4/2024 12:32:02,3,0,1
750076,267,,8/4/2024 19:10:47,3,1,1
750077,267,,26/4/2024 07:56:04,3,0,1
750078,267,,26/4/2024 12:20:28,3,1,1
750079,267,,26/4/2024 12:20:31,3,0,1
750080,267,,26/4/2024 22:21:11,3,1,1
750081,243,,8/4/2024 07:44:12,3,0,1
750082,243,,8/4/2024 12:00:07,3,1,1
750083,243,,8/4/2024 12:00:45,3,0,1
750084,243,,8/4/2024 17:05:47,3,1,1
750085,275,,17/4/2024 07:31:38,3,0,1
750086,275,,17/4/2024 12:08:15,3,1,1
750087,275,,17/4/2024 12:08:28,3,0,1
750088,275,,17/4/2024 17:07:04,3,1,1
750089,275,,26/4/2024 08:09:54,3,0,1
750090,116,,3/4/2024 08:48:08,3,0,1
750091,116,,3/4/2024 12:45:25,3,1,1
750092,116,,3/4/2024 12:45:28,3,0,1
750093,116,,3/4/2024 19:59:54,3,1,1
750094,116,,8/4/2024 07:46:48,3,0,1
750095,116,,8/4/2024 12:05:16,3,1,1
750096,116,,8/4/2024 12:05:20,3,0,1
750097,116,,8/4/2024 23:12:02,3,1,1
750098,116,,17/4/2024 07:37:07,3,0,1
750099,116,,17/4/2024 12:17:03,3,1,1
750100,116,,17/4/2024 12:17:06,3,0,1
750101,116,,17/4/2024 20:46:35,3,1,1
750102,116,,24/4/2024 07:58:23,3,0,1
750103,116,,24/4/2024 12:17:14,3,1,1
750104,116,,24/4/2024 12:17:18,3,0,1
750105,116,,24/4/2024 21:23:10,3,1,1
750106,204,,5/4/2024 07:00:34,3,0,1
750107,204,,5/4/2024 12:02:40,3,1,1
750108,204,,5/4/2024 12:02:42,3,0,1
750109,204,,5/4/2024 18:48:49,3,1,1
750110,204,,12/4/2024 07:01:27,3,0,1
750111,204,,12/4/2024 12:01:46,3,1,1
750112,204,,12/4/2024 12:01:59,3,0,1
750113,204,,19/4/2024 07:02:38,3,0,1
750114,204,,19/4/2024 12:21:27,3,1,1
750115,204,,19/4/2024 12:21:29,3,0,1
750116,204,,19/4/2024 18:10:14,3,1,1
750117,204,,26/4/2024 07:06:40,3,0,1
750118,204,,26/4/2024 12:08:47,3,1,1
750119,204,,26/4/2024 12:08:51,3,0,1
750120,204,,26/4/2024 17:42:27,3,1,1
750121,274,,12/4/2024 07:41:12,3,0,1
750122,274,,12/4/2024 07:41:17,3,0,1
750123,274,,12/4/2024 12:46:30,3,1,1
750124,274,,12/4/2024 12:46:33,3,0,1
750125,274,,12/4/2024 17:35:12,3,1,1
750126,274,,19/4/2024 07:49:42,3,0,1
750127,274,,19/4/2024 12:39:13,3,1,1
750128,274,,19/4/2024 12:39:20,3,0,1
750129,274,,19/4/2024 21:05:42,3,1,1
750130,274,,26/4/2024 07:49:02,3,0,1
750131,274,,26/4/2024 07:49:06,3,0,1
750132,274,,26/4/2024 12:59:36,3,1,1
750133,274,,26/4/2024 12:59:40,3,0,1
750134,274,,26/4/2024 18:17:46,3,1,1
750135,306,,4/4/2024 07:28:49,3,0,1
750136,306,,4/4/2024 12:07:29,3,1,1
750137,306,,4/4/2024 12:07:34,3,0,1
750138,306,,4/4/2024 18:51:09,3,1,1
750139,306,,23/4/2024 07:36:47,3,0,1
750140,306,,23/4/2024 12:43:47,3,1,1
750141,306,,23/4/2024 12:43:50,3,0,1
750142,306,,23/4/2024 18:04:27,3,1,1
750143,237,,1/4/2024 07:25:18,3,0,1
750144,237,,1/4/2024 12:02:51,3,1,1
750145,237,,1/4/2024 12:02:54,3,0,1
750146,237,,8/4/2024 07:13:35,3,0,1
750147,237,,8/4/2024 12:25:52,3,1,1
750148,237,,8/4/2024 12:25:55,3,0,1
750149,237,,8/4/2024 22:38:39,3,1,1
750150,237,,18/4/2024 08:14:06,3,0,1
750151,237,,18/4/2024 12:28:37,3,1,1
750152,237,,18/4/2024 12:28:40,3,0,1
750153,237,,18/4/2024 18:42:08,3,1,1
750154,237,,25/4/2024 07:28:04,3,0,1
750155,237,,25/4/2024 12:15:14,3,1,1
750156,237,,25/4/2024 12:15:17,3,0,1
750157,237,,25/4/2024 19:50:52,3,1,1
750158,237,,30/4/2024 08:07:09,3,0,1
750159,237,,30/4/2024 12:12:59,3,1,1
750160,237,,30/4/2024 12:13:02,3,0,1
750161,237,,30/4/2024 18:16:28,3,1,1
