biometricdtrid,bsdno,isindtr,logdatetime,nfcdeviceid,type,ismanual
735257,739,,15/4/2024 12:08:38,1,1,
735258,739,,15/4/2024 12:08:41,1,0,
735259,209,,15/4/2024 12:08:56,1,1,
735260,209,,15/4/2024 12:09:02,1,0,
735261,260,,15/4/2024 12:09:08,1,1,
735262,260,,15/4/2024 12:09:12,1,0,
735263,861,,15/4/2024 12:10:00,1,1,
735264,861,,15/4/2024 12:10:09,1,0,
735265,648,,15/4/2024 12:10:37,1,1,
735266,294,,15/4/2024 12:05:43,2,1,
735267,294,,15/4/2024 12:05:50,2,0,
735268,213,,15/4/2024 12:06:55,2,1,
735269,213,,15/4/2024 12:06:57,2,0,
735270,140,,15/4/2024 12:07:43,2,1,
735271,140,,15/4/2024 12:07:52,2,0,
735272,255,,15/4/2024 12:09:14,2,1,
735273,255,,15/4/2024 12:09:28,2,0,
735274,202,,15/4/2024 12:09:36,2,1,
735275,202,,15/4/2024 12:09:40,2,0,
735276,746,,15/4/2024 12:04:42,4,1,
735277,746,,15/4/2024 12:04:45,4,0,
735278,737,,15/4/2024 12:04:52,4,1,
735279,737,,15/4/2024 12:04:56,4,0,
735280,132,,15/4/2024 12:05:04,4,1,
735281,670,,15/4/2024 12:05:45,4,1,
735282,342,,15/4/2024 12:05:55,4,1,
735283,342,,15/4/2024 12:05:58,4,0,
735284,799,,15/4/2024 12:06:13,4,1,
735285,799,,15/4/2024 12:06:17,4,0,
735286,670,,15/4/2024 12:06:23,4,0,
735287,268,,15/4/2024 12:06:46,4,1,
735288,268,,15/4/2024 12:07:03,4,0,
735289,256,,15/4/2024 12:07:10,4,1,
735290,103,,15/4/2024 12:07:19,4,1,
735291,256,,15/4/2024 12:07:26,4,0,
735292,362,,15/4/2024 12:07:33,4,1,
735293,362,,15/4/2024 12:07:36,4,0,
735294,827,,15/4/2024 12:07:43,4,1,
735295,827,,15/4/2024 12:07:50,4,0,
735296,651,,15/4/2024 12:09:20,4,1,
735297,651,,15/4/2024 12:09:25,4,0,
735298,729,,15/4/2024 12:11:10,4,1,
735299,729,,15/4/2024 12:11:13,4,0,
735300,108,,15/4/2024 12:04:46,5,1,
735301,108,,15/4/2024 12:04:49,5,0,
735302,868,,15/4/2024 12:04:55,5,1,
735303,868,,15/4/2024 12:05:00,5,0,
735304,274,,15/4/2024 12:05:05,5,1,
735305,274,,15/4/2024 12:05:08,5,0,
735306,113,,15/4/2024 12:05:16,5,1,
735307,113,,15/4/2024 12:05:31,5,0,
735308,838,,15/4/2024 12:05:35,5,0,
735309,838,,15/4/2024 12:05:41,5,1,
735310,166,,15/4/2024 12:05:50,5,1,
735311,166,,15/4/2024 12:05:55,5,0,
735312,837,,15/4/2024 12:06:02,5,1,
735313,837,,15/4/2024 12:06:05,5,0,
735314,156,,15/4/2024 12:06:10,5,1,
735315,156,,15/4/2024 12:06:15,5,0,
735316,102,,15/4/2024 12:06:32,5,1,
735317,263,,15/4/2024 12:06:36,5,1,
735318,654,,15/4/2024 12:06:39,5,1,
735319,102,,15/4/2024 12:06:43,5,0,
735320,654,,15/4/2024 12:06:49,5,0,
735321,886,,15/4/2024 12:07:32,5,1,
735322,649,,15/4/2024 12:07:43,5,1,
735323,707,,15/4/2024 12:07:59,5,1,
735324,707,,15/4/2024 12:08:03,5,0,
735325,886,,15/4/2024 12:08:18,5,0,
735326,885,,15/4/2024 12:08:32,5,1,
735327,882,,15/4/2024 12:08:42,5,1,
735328,882,,15/4/2024 12:08:46,5,0,
735329,649,,15/4/2024 12:08:52,5,0,
735330,885,,15/4/2024 12:09:01,5,0,
735331,755,,15/4/2024 12:09:55,5,1,
735332,854,,15/4/2024 12:10:03,5,1,
735333,854,,15/4/2024 12:10:08,5,0,
735334,313,,15/4/2024 12:10:38,5,1,
735335,313,,15/4/2024 12:10:41,5,0,
735336,877,,15/4/2024 12:10:47,5,1,
735337,877,,15/4/2024 12:10:54,5,0,
735338,230,,15/4/2024 12:11:25,5,1,
735339,230,,15/4/2024 12:11:29,5,0,
735340,648,,15/4/2024 12:11:10,1,0,
735341,878,,15/4/2024 12:11:19,1,1,
735342,878,,15/4/2024 12:11:22,1,0,
735343,830,,15/4/2024 12:13:49,1,1,
735344,830,,15/4/2024 12:13:54,1,0,
735345,565,,15/4/2024 12:14:45,1,1,
735346,565,,15/4/2024 12:14:49,1,0,
735347,795,,15/4/2024 12:17:30,1,1,
735348,825,,15/4/2024 12:17:33,1,1,
735349,795,,15/4/2024 12:17:36,1,0,
735350,825,,15/4/2024 12:17:40,1,0,
735351,897,,15/4/2024 12:17:54,1,0,
735352,784,,15/4/2024 12:18:05,1,1,
735353,784,,15/4/2024 12:18:12,1,0,
735354,817,,15/4/2024 12:14:14,4,1,
735355,817,,15/4/2024 12:14:17,4,0,
735356,167,,15/4/2024 12:14:27,4,1,
735357,167,,15/4/2024 12:14:35,4,0,
735358,713,,15/4/2024 12:14:45,4,1,
735359,859,,15/4/2024 12:14:51,4,1,
735360,713,,15/4/2024 12:14:54,4,0,
735361,859,,15/4/2024 12:15:00,4,0,
735362,823,,15/4/2024 12:16:39,4,1,
735363,823,,15/4/2024 12:16:43,4,0,
735364,794,,15/4/2024 12:17:08,4,1,
735365,794,,15/4/2024 12:17:11,4,0,
735366,742,,15/4/2024 12:17:17,4,1,
735367,742,,15/4/2024 12:17:22,4,0,
735368,617,,15/4/2024 12:17:33,4,1,
735369,890,,15/4/2024 12:17:39,4,1,
735370,617,,15/4/2024 12:17:46,4,0,
735371,890,,15/4/2024 12:17:50,4,0,
735372,146,,15/4/2024 12:14:41,5,1,
735373,146,,15/4/2024 12:14:48,5,0,
735374,176,,15/4/2024 12:17:18,5,1,
735375,176,,15/4/2024 12:17:36,5,0,
735376,121,,15/4/2024 12:17:41,5,1,
735377,121,,15/4/2024 12:17:44,5,0,
735378,298,,15/4/2024 12:18:21,5,1,
735379,298,,15/4/2024 12:18:23,5,0,
735380,767,,15/4/2024 12:19:08,5,1,
735381,275,,15/4/2024 12:20:11,1,1,
735382,275,,15/4/2024 12:20:14,1,0,
735383,352,,15/4/2024 12:20:18,1,1,
735384,352,,15/4/2024 12:20:21,1,0,
735385,789,,15/4/2024 12:20:38,1,0,
735386,150,,15/4/2024 12:22:40,1,1,
735387,150,,15/4/2024 12:22:56,1,0,
735388,182,,15/4/2024 12:24:27,1,1,
735389,182,,15/4/2024 12:24:33,1,0,
735390,653,,15/4/2024 12:21:13,4,1,
735391,653,,15/4/2024 12:21:16,4,0,
735392,693,,15/4/2024 12:26:38,4,1,
735393,270,,15/4/2024 12:26:43,4,1,
735394,693,,15/4/2024 12:26:48,4,0,
735395,270,,15/4/2024 12:26:52,4,0,
735396,767,,15/4/2024 12:19:55,5,0,
735397,731,,15/4/2024 12:23:35,5,1,
735398,731,,15/4/2024 12:23:39,5,0,
735399,251,,15/4/2024 12:25:46,5,1,
735400,251,,15/4/2024 12:25:49,5,0,
735401,243,,15/4/2024 12:26:56,1,1,
735402,243,,15/4/2024 12:26:59,1,0,
735403,709,,15/4/2024 12:31:10,1,1,
735404,709,,15/4/2024 12:31:13,1,0,
735405,607,,15/4/2024 12:32:59,1,1,
735406,607,,15/4/2024 12:33:03,1,0,
735407,220,,15/4/2024 12:33:14,1,1,
735408,220,,15/4/2024 12:33:17,1,0,
735409,306,,15/4/2024 12:33:27,1,1,
735410,306,,15/4/2024 12:33:32,1,0,
735411,177,,15/4/2024 12:28:44,4,1,
735412,831,,15/4/2024 12:28:58,4,1,
735413,831,,15/4/2024 12:29:14,4,0,
735414,132,,15/4/2024 12:30:00,4,0,
735415,177,,15/4/2024 12:30:10,4,0,
735416,247,,15/4/2024 12:30:40,4,1,
735417,247,,15/4/2024 12:30:43,4,0,
735418,103,,15/4/2024 12:32:10,4,0,
735419,297,,15/4/2024 12:33:48,4,1,
735420,297,,15/4/2024 12:33:52,4,0,
735421,273,,15/4/2024 12:30:12,5,1,
735422,273,,15/4/2024 12:30:21,5,0,
735423,869,,15/4/2024 12:32:22,5,1,
735424,869,,15/4/2024 12:32:32,5,0,
735425,773,,15/4/2024 12:33:26,5,1,
735426,773,,15/4/2024 12:33:35,5,0,
735427,281,,15/4/2024 12:33:41,5,1,
735428,281,,15/4/2024 12:33:48,5,0,
735429,755,,15/4/2024 12:34:07,5,0,
735430,834,,15/4/2024 12:33:55,1,1,
735431,834,,15/4/2024 12:33:59,1,0,
735432,128,,15/4/2024 12:34:42,1,1,
735433,128,,15/4/2024 12:34:53,1,0,
735434,317,,15/4/2024 12:35:45,1,1,
735435,317,,15/4/2024 12:35:52,1,0,
735436,197,,15/4/2024 12:36:05,1,1,
735437,197,,15/4/2024 12:36:07,1,0,
735438,783,,15/4/2024 12:37:14,1,1,
735439,783,,15/4/2024 12:37:18,1,0,
735440,343,,15/4/2024 12:37:25,1,1,
735441,343,,15/4/2024 12:37:28,1,0,
735442,195,,15/4/2024 12:39:36,1,1,
735443,195,,15/4/2024 12:39:38,1,0,
735444,880,,15/4/2024 12:40:05,1,1,
735445,880,,15/4/2024 12:40:11,1,0,
735446,266,,15/4/2024 12:36:34,5,1,
735447,266,,15/4/2024 12:36:37,5,0,
735448,100,,15/4/2024 12:39:55,5,1,
735449,100,,15/4/2024 12:39:59,5,0,
735450,161,,15/4/2024 12:42:50,5,1,
735451,871,,15/4/2024 12:41:59,1,0,
735452,750,,15/4/2024 12:42:43,1,1,
735453,750,,15/4/2024 12:42:46,1,0,
735454,131,,15/4/2024 12:04:47,3,1,
735455,131,,15/4/2024 12:04:57,3,0,
735456,259,,15/4/2024 12:06:24,3,1,
735457,259,,15/4/2024 12:06:37,3,0,
735458,800,,15/4/2024 12:07:09,3,1,
735459,800,,15/4/2024 12:07:13,3,0,
735460,850,,15/4/2024 12:07:19,3,1,
735461,816,,15/4/2024 12:07:24,3,1,
735462,850,,15/4/2024 12:07:30,3,0,
735463,816,,15/4/2024 12:07:34,3,0,
735464,221,,15/4/2024 12:07:39,3,1,
735465,221,,15/4/2024 12:07:43,3,0,
735466,165,,15/4/2024 12:10:14,3,1,
735467,165,,15/4/2024 12:10:18,3,0,
735468,169,,15/4/2024 12:10:26,3,1,
735469,786,,15/4/2024 12:11:05,3,1,
735470,786,,15/4/2024 12:11:11,3,0,
735471,350,,15/4/2024 12:11:16,3,1,
735472,350,,15/4/2024 12:11:20,3,0,
735473,814,,15/4/2024 12:12:56,3,1,
735474,856,,15/4/2024 12:12:59,3,1,
735475,814,,15/4/2024 12:13:13,3,0,
735476,856,,15/4/2024 12:13:15,3,0,
735477,813,,15/4/2024 12:13:21,3,1,
735478,813,,15/4/2024 12:13:25,3,0,
735479,193,,15/4/2024 12:14:30,3,1,
735480,239,,15/4/2024 12:14:43,3,1,
735481,193,,15/4/2024 12:14:47,3,0,
735482,239,,15/4/2024 12:14:52,3,0,
735483,203,,15/4/2024 12:15:38,3,1,
735484,203,,15/4/2024 12:15:44,3,0,
735485,333,,15/4/2024 12:17:07,3,1,
735486,333,,15/4/2024 12:17:44,3,0,
735487,117,,15/4/2024 12:18:24,3,1,
735488,179,,15/4/2024 12:18:28,3,1,
735489,117,,15/4/2024 12:18:35,3,0,
735490,179,,15/4/2024 12:18:38,3,0,
735491,740,,15/4/2024 12:20:41,3,1,
735492,740,,15/4/2024 12:20:46,3,0,
735493,781,,15/4/2024 12:27:37,3,1,
735494,781,,15/4/2024 12:27:42,3,0,
735495,733,,15/4/2024 12:28:26,3,1,
735496,733,,15/4/2024 12:28:31,3,0,
735497,169,,15/4/2024 12:29:02,3,1,
735498,829,,15/4/2024 12:33:11,3,1,
735499,829,,15/4/2024 12:33:40,3,0,
735500,768,,15/4/2024 12:33:47,3,1,
735501,768,,15/4/2024 12:33:52,3,0,
735502,743,,15/4/2024 12:38:13,3,1,
735503,743,,15/4/2024 12:38:17,3,0,
735504,118,,15/4/2024 12:38:30,3,1,
735505,118,,15/4/2024 12:39:02,3,1,
735506,238,,15/4/2024 12:39:36,3,1,
735507,238,,15/4/2024 12:39:40,3,0,
735508,112,,15/4/2024 12:40:29,3,1,
735509,112,,15/4/2024 12:40:34,3,0,
735510,109,,15/4/2024 12:41:58,3,1,
735511,109,,15/4/2024 12:42:02,3,0,
735512,147,,15/4/2024 12:42:44,3,1,
735513,160,,15/4/2024 12:42:53,3,1,
735514,147,,15/4/2024 12:43:03,3,0,
735515,160,,15/4/2024 12:43:09,3,0,
735516,123,,15/4/2024 12:43:20,3,1,
735517,123,,15/4/2024 12:43:28,3,0,
735518,791,,15/4/2024 12:43:47,3,1,
735519,791,,15/4/2024 12:43:54,3,0,
735520,125,,15/4/2024 12:47:28,3,0,
735521,125,,15/4/2024 12:47:32,3,1,
735522,101,,15/4/2024 12:42:58,4,1,
735523,101,,15/4/2024 12:43:02,4,0,
735524,641,,15/4/2024 12:44:17,4,1,
735525,641,,15/4/2024 12:44:19,4,0,
735526,161,,15/4/2024 12:42:53,5,0,
735527,191,,15/4/2024 12:46:04,5,1,
735528,679,,15/4/2024 12:46:09,5,1,
735529,191,,15/4/2024 12:46:13,5,0,
735530,679,,15/4/2024 12:46:16,5,0,
735531,845,,15/4/2024 12:48:57,1,1,
735532,845,,15/4/2024 12:49:00,1,0,
735533,487,,15/4/2024 12:50:16,1,1,
735534,487,,15/4/2024 12:50:20,1,0,
735535,162,,15/4/2024 12:52:11,1,1,
735536,162,,15/4/2024 12:52:14,1,0,
735537,302,,15/4/2024 12:51:41,3,1,
735538,302,,15/4/2024 12:51:48,3,0,
735539,822,,15/4/2024 12:51:53,3,1,
735540,822,,15/4/2024 12:51:57,3,0,
735541,163,,15/4/2024 12:53:40,3,1,
735542,163,,15/4/2024 12:53:43,3,1,
735543,163,,15/4/2024 12:53:51,3,0,
735544,233,,15/4/2024 12:54:31,3,1,
735545,233,,15/4/2024 12:54:38,3,0,
735546,787,,15/4/2024 12:56:13,3,1,
735547,866,,15/4/2024 12:56:18,3,1,
735548,863,,15/4/2024 12:56:25,3,1,
735549,787,,15/4/2024 12:56:30,3,0,
735550,863,,15/4/2024 12:56:33,3,0,
735551,866,,15/4/2024 12:56:36,3,0,
735552,801,,15/4/2024 12:58:35,3,1,
735553,801,,15/4/2024 12:58:40,3,0,
735554,218,,15/4/2024 12:59:12,3,1,
735555,218,,15/4/2024 12:59:16,3,0,
735556,860,,15/4/2024 13:05:52,4,1,
735557,860,,15/4/2024 13:05:58,4,0,
735558,164,,15/4/2024 12:11:20,2,1,
735559,164,,15/4/2024 12:12:03,2,0,
735560,110,,15/4/2024 12:13:58,2,1,
735561,248,,15/4/2024 12:15:04,2,1,
735562,248,,15/4/2024 12:15:11,2,0,
735563,110,,15/4/2024 12:16:44,2,0,
735564,764,,15/4/2024 12:31:50,2,1,
735565,222,,15/4/2024 12:31:53,2,1,
735566,764,,15/4/2024 12:31:58,2,0,
735567,222,,15/4/2024 12:32:00,2,0,
735568,204,,15/4/2024 12:34:59,2,1,
735569,204,,15/4/2024 12:35:05,2,0,
735570,887,,15/4/2024 12:36:45,2,1,
735571,887,,15/4/2024 12:36:49,2,0,
735572,278,,15/4/2024 12:38:43,2,1,
735573,278,,15/4/2024 12:38:46,2,0,
735574,116,,15/4/2024 12:39:01,2,1,
735575,116,,15/4/2024 12:39:07,2,0,
735576,134,,15/4/2024 12:40:20,2,1,
735577,200,,15/4/2024 12:40:24,2,1,
735578,173,,15/4/2024 12:40:42,2,1,
735579,246,,15/4/2024 12:40:51,2,1,
735580,134,,15/4/2024 12:40:59,2,0,
735581,200,,15/4/2024 12:41:04,2,0,
735582,173,,15/4/2024 12:41:09,2,0,
735583,246,,15/4/2024 12:41:15,2,0,
735584,289,,15/4/2024 12:45:32,2,1,
735585,289,,15/4/2024 12:45:35,2,0,
735586,348,,15/4/2024 12:47:41,2,1,
735587,348,,15/4/2024 12:47:47,2,0,
735588,258,,15/4/2024 12:49:32,2,1,
735589,258,,15/4/2024 12:49:36,2,0,
735590,254,,15/4/2024 12:58:49,2,1,
735591,254,,15/4/2024 12:58:55,2,0,
735592,209,,15/4/2024 16:00:53,1,1,
735593,260,,15/4/2024 16:02:02,1,1,
735594,844,,15/4/2024 16:02:25,1,1,
735595,310,,15/4/2024 16:02:41,1,1,
735596,179,,15/4/2024 16:01:34,3,1,
735597,147,,15/4/2024 16:01:44,3,1,
735598,890,,15/4/2024 16:01:03,4,1,
735599,766,,15/4/2024 16:01:17,4,1,
735600,150,,15/4/2024 16:07:17,1,1,
735601,182,,15/4/2024 16:07:24,1,1,
735602,128,,15/4/2024 16:08:37,1,1,
735603,781,,15/4/2024 16:08:07,3,1,
735604,304,,15/4/2024 16:03:52,4,1,
735605,268,,15/4/2024 16:03:57,4,1,
735606,661,,15/4/2024 16:05:56,4,1,
