biometricdtrid,bsdno,isindtr,logdatetime,nfcdeviceid,type,ismanual
750670,490,,1/4/2024 12:04:22,3,0,1
750671,490,,1/4/2024 17:39:05,3,1,1
750672,490,,8/4/2024 07:31:05,3,0,1
750673,490,,8/4/2024 12:11:17,3,1,1
750674,490,,8/4/2024 12:15:18,3,0,1
750675,490,,8/4/2024 17:02:50,3,1,1
750676,490,,15/4/2024 07:43:02,3,0,1
750677,490,,15/4/2024 12:34:26,3,1,1
750678,490,,15/4/2024 12:36:10,3,0,1
750679,490,,15/4/2024 17:22:19,3,1,1
750680,490,,25/4/2024 07:32:58,3,0,1
750681,490,,25/4/2024 12:11:58,3,1,1
750682,490,,25/4/2024 12:12:51,3,0,1
750683,490,,25/4/2024 17:31:47,3,1,1
750684,490,,29/4/2024 07:37:06,3,0,1
750685,490,,29/4/2024 12:41:19,3,1,1
750686,490,,29/4/2024 12:42:23,3,0,1
750687,490,,29/4/2024 19:40:08,3,1,1
750688,536,,3/4/2024 07:21:15,3,0,1
750689,536,,3/4/2024 17:55:14,3,1,1
750690,536,,8/4/2024 07:57:16,3,0,1
750691,536,,8/4/2024 12:02:23,3,1,1
750692,536,,8/4/2024 12:02:29,3,0,1
750693,536,,8/4/2024 19:51:34,3,1,1
750694,536,,12/4/2024 08:10:23,3,0,1
750695,536,,17/4/2024 07:08:34,3,0,1
750696,536,,17/4/2024 12:17:21,3,1,1
750697,536,,17/4/2024 12:17:25,3,0,1
750698,536,,17/4/2024 19:20:54,3,1,1
750699,536,,24/4/2024 07:15:29,3,0,1
750700,536,,24/4/2024 13:00:50,3,1,1
750701,536,,24/4/2024 13:00:58,3,0,1
750702,536,,24/4/2024 20:15:56,3,1,1
750703,536,,30/4/2024 07:01:11,3,0,1
750704,536,,30/4/2024 12:00:46,3,1,1
750705,536,,30/4/2024 12:00:51,3,0,1
750706,536,,30/4/2024 17:41:19,3,1,1
750707,537,,3/4/2024 07:43:24,3,0,1
750708,537,,3/4/2024 12:21:54,3,1,1
750709,537,,3/4/2024 12:22:00,3,0,1
750710,537,,3/4/2024 19:39:59,3,1,1
750711,537,,3/4/2024 23:57:51,3,1,1
750712,537,,12/4/2024 07:26:54,3,0,1
750713,537,,12/4/2024 12:26:59,3,1,1
750714,537,,12/4/2024 12:27:03,3,0,1
750715,537,,17/4/2024 08:48:33,3,0,1
750716,537,,17/4/2024 12:15:21,3,1,1
750717,537,,17/4/2024 12:15:27,3,0,1
750718,537,,17/4/2024 19:06:38,3,1,1
750719,537,,26/4/2024 07:34:58,3,0,1
750720,537,,26/4/2024 12:38:54,3,1,1
750721,537,,26/4/2024 12:38:59,3,0,1
750722,537,,26/4/2024 21:18:17,3,1,1
750723,538,,4/4/2024 08:42:00,3,0,1
750724,538,,4/4/2024 19:10:41,3,1,1
750725,538,,12/4/2024 08:09:13,3,0,1
750726,538,,12/4/2024 12:51:46,3,1,1
750727,538,,12/4/2024 12:51:52,3,0,1
750728,538,,19/4/2024 08:38:48,3,0,1
750729,538,,19/4/2024 12:52:26,3,1,1
750730,538,,19/4/2024 12:52:30,3,0,1
750731,538,,19/4/2024 18:20:33,3,1,1
750732,538,,26/4/2024 08:14:54,3,0,1
750733,538,,26/4/2024 12:29:46,3,1,1
750734,538,,26/4/2024 12:30:07,3,1,1
750735,538,,26/4/2024 12:31:10,3,0,1
750736,538,,26/4/2024 12:31:44,3,0,1
750737,538,,26/4/2024 12:32:12,3,1,1
750738,538,,26/4/2024 12:32:41,3,0,1
750739,538,,26/4/2024 18:30:56,3,1,1
750740,539,,5/4/2024 07:35:43,3,0,1
750741,539,,5/4/2024 13:04:50,3,1,1
750742,539,,5/4/2024 13:04:58,3,0,1
750743,539,,11/4/2024 09:32:14,3,0,1
750744,539,,11/4/2024 12:58:42,3,1,1
750745,539,,11/4/2024 12:58:55,3,0,1
750746,539,,11/4/2024 22:17:00,3,1,1
750747,539,,23/4/2024 08:25:02,3,0,1
750748,539,,23/4/2024 22:00:14,3,1,1
750749,539,,23/4/2024 22:00:26,3,0,1
750750,539,,23/4/2024 22:00:36,3,1,1
750751,542,,5/4/2024 07:18:16,3,0,1
750752,542,,5/4/2024 12:41:07,3,1,1
750753,542,,5/4/2024 12:41:38,3,0,1
750754,542,,5/4/2024 17:01:36,3,1,1
750755,542,,11/4/2024 07:22:18,3,0,1
750756,542,,11/4/2024 12:17:48,3,1,1
750757,542,,11/4/2024 12:18:23,3,0,1
750758,542,,11/4/2024 17:39:23,3,1,1
750759,542,,19/4/2024 07:28:35,3,0,1
750760,542,,19/4/2024 12:40:45,3,1,1
750761,542,,19/4/2024 12:40:59,3,0,1
750762,542,,19/4/2024 17:13:54,3,1,1
750763,542,,26/4/2024 07:30:23,3,0,1
750764,542,,26/4/2024 12:37:17,3,1,1
750765,542,,26/4/2024 12:37:36,3,0,1
750766,542,,26/4/2024 17:33:38,3,1,1
750767,543,,5/4/2024 07:33:09,3,0,1
750768,543,,5/4/2024 12:26:56,3,1,1
750769,543,,5/4/2024 12:27:17,3,0,1
750770,543,,5/4/2024 17:52:09,3,1,1
750771,543,,8/4/2024 07:41:33,3,0,1
750772,543,,8/4/2024 12:15:01,3,1,1
750773,543,,8/4/2024 12:15:25,3,0,1
750774,543,,8/4/2024 19:43:16,3,1,1
750775,543,,12/4/2024 07:45:49,3,0,1
750776,543,,12/4/2024 12:08:46,3,1,1
750777,543,,12/4/2024 12:09:16,3,0,1
750778,543,,19/4/2024 07:44:56,3,0,1
750779,543,,19/4/2024 12:21:06,3,1,1
750780,543,,19/4/2024 12:21:42,3,0,1
750781,543,,19/4/2024 17:27:51,3,1,1
750782,543,,26/4/2024 07:36:59,3,0,1
750783,543,,26/4/2024 12:02:17,3,0,1
750784,543,,26/4/2024 12:04:08,3,1,1
750785,543,,26/4/2024 12:04:20,3,0,1
750786,543,,26/4/2024 17:45:14,3,1,1
750787,543,,30/4/2024 07:11:11,3,0,1
750788,543,,30/4/2024 13:06:32,3,1,1
750789,543,,30/4/2024 13:06:55,3,0,1
750790,543,,30/4/2024 17:25:42,3,1,1
750791,544,,1/4/2024 07:43:04,3,0,1
750792,544,,1/4/2024 13:29:59,3,1,1
750793,544,,1/4/2024 13:30:01,3,0,1
750794,544,,1/4/2024 22:11:46,3,1,1
750795,544,,8/4/2024 07:22:13,3,0,1
750796,544,,8/4/2024 12:33:18,3,1,1
750797,544,,8/4/2024 12:33:21,3,0,1
750798,544,,8/4/2024 22:10:40,3,1,1
750799,544,,15/4/2024 07:34:41,3,0,1
750800,544,,15/4/2024 12:25:16,3,1,1
750801,544,,15/4/2024 12:25:18,3,0,1
750802,544,,15/4/2024 22:19:04,3,1,1
750803,544,,22/4/2024 08:01:56,3,0,1
750804,544,,22/4/2024 12:41:10,3,1,1
750805,544,,22/4/2024 12:41:12,3,0,1
750806,544,,22/4/2024 23:59:55,3,1,1
750807,544,,30/4/2024 07:11:33,3,0,1
750808,544,,30/4/2024 12:24:11,3,1,1
750809,544,,30/4/2024 12:24:15,3,0,1
750810,544,,30/4/2024 21:43:35,3,1,1
750811,545,,5/4/2024 07:05:43,3,0,1
750812,545,,5/4/2024 12:01:17,3,1,1
750813,545,,5/4/2024 12:02:15,3,0,1
750814,545,,5/4/2024 17:06:07,3,1,1
750815,545,,8/4/2024 07:12:13,3,0,1
750816,545,,8/4/2024 12:06:20,3,1,1
750817,545,,8/4/2024 12:07:13,3,0,1
750818,545,,8/4/2024 17:06:32,3,1,1
750819,545,,19/4/2024 07:04:24,3,0,1
750820,545,,19/4/2024 12:11:05,3,1,1
750821,545,,19/4/2024 12:12:10,3,0,1
750822,545,,19/4/2024 17:05:42,3,1,1
750823,545,,26/4/2024 07:30:07,3,0,1
750824,545,,26/4/2024 12:10:39,3,1,1
750825,545,,26/4/2024 12:11:19,3,0,1
750826,545,,26/4/2024 17:13:15,3,1,1
750827,548,,1/4/2024 08:09:27,3,0,1
750828,548,,1/4/2024 12:48:48,3,1,1
750829,548,,1/4/2024 12:49:01,3,0,1
750830,548,,1/4/2024 18:14:17,3,1,1
750831,548,,11/4/2024 08:44:47,3,0,1
750832,548,,11/4/2024 12:59:34,3,1,1
750833,548,,11/4/2024 12:59:36,3,0,1
750834,548,,11/4/2024 19:19:02,3,1,1
750835,548,,18/4/2024 08:26:36,3,0,1
750836,548,,18/4/2024 12:00:27,3,1,1
750837,548,,18/4/2024 12:00:32,3,0,1
750838,548,,18/4/2024 18:55:21,3,1,1
750839,548,,22/4/2024 08:22:47,3,0,1
750840,548,,22/4/2024 12:19:23,3,1,1
750841,548,,22/4/2024 12:20:56,3,0,1
750842,548,,22/4/2024 19:46:41,3,1,1
750843,550,,5/4/2024 08:18:50,3,0,1
750844,550,,5/4/2024 13:02:26,3,1,1
750845,550,,5/4/2024 13:02:56,3,0,1
750846,550,,5/4/2024 16:55:55,3,1,1
750847,550,,12/4/2024 07:42:23,3,0,1
750848,550,,12/4/2024 12:25:16,3,1,1
750849,550,,12/4/2024 12:25:42,3,0,1
750850,550,,12/4/2024 17:21:36,3,1,1
750851,550,,17/4/2024 07:40:54,3,0,1
750852,550,,17/4/2024 12:09:44,3,1,1
750853,550,,17/4/2024 12:10:07,3,0,1
750854,550,,17/4/2024 18:46:58,3,1,1
750855,550,,24/4/2024 07:06:46,3,0,1
750856,550,,24/4/2024 12:33:37,3,1,1
750857,550,,24/4/2024 12:34:06,3,0,1
750858,550,,24/4/2024 17:43:14,3,1,1
750859,550,,29/4/2024 07:50:06,3,0,1
750860,550,,29/4/2024 12:32:05,3,1,1
750861,550,,29/4/2024 12:32:43,3,0,1
750862,550,,29/4/2024 18:12:18,3,1,1
750863,533,,5/4/2024 07:31:38,3,0,1
750864,533,,5/4/2024 12:11:36,3,1,1
750865,533,,5/4/2024 12:11:45,3,0,1
750866,533,,5/4/2024 17:10:16,3,1,1
750867,533,,11/4/2024 07:21:10,3,0,1
750868,533,,11/4/2024 12:10:24,3,1,1
750869,533,,11/4/2024 12:10:35,3,0,1
750870,533,,11/4/2024 17:20:39,3,1,1
750871,533,,26/4/2024 07:31:34,3,0,1
750872,533,,26/4/2024 12:11:02,3,1,1
750873,533,,26/4/2024 12:11:09,3,0,1
750874,533,,26/4/2024 17:30:53,3,1,1
750875,554,,5/4/2024 07:02:05,3,0,1
750876,554,,5/4/2024 12:32:01,3,1,1
750877,554,,5/4/2024 12:32:06,3,0,1
750878,554,,8/4/2024 07:11:38,3,0,1
750879,554,,8/4/2024 12:18:20,3,1,1
750880,554,,8/4/2024 12:19:08,3,0,1
750881,554,,8/4/2024 17:35:13,3,1,1
750882,554,,15/4/2024 07:32:29,3,0,1
750883,554,,15/4/2024 12:30:02,3,1,1
750884,554,,15/4/2024 12:30:17,3,0,1
750885,554,,15/4/2024 18:15:48,3,1,1
750886,554,,22/4/2024 07:14:53,3,0,1
750887,554,,22/4/2024 12:23:52,3,1,1
750888,554,,22/4/2024 12:23:59,3,0,1
750889,554,,22/4/2024 18:17:44,3,1,1
750890,556,,5/4/2024 08:10:17,3,0,1
750891,556,,5/4/2024 12:30:26,3,1,1
750892,556,,5/4/2024 12:30:41,3,0,1
750893,556,,5/4/2024 19:11:02,3,1,1
750894,556,,12/4/2024 08:16:00,3,0,1
750895,556,,12/4/2024 12:20:20,3,1,1
750896,556,,12/4/2024 12:20:29,3,0,1
750897,556,,18/4/2024 08:05:25,3,0,1
750898,556,,18/4/2024 12:19:07,3,1,1
750899,556,,18/4/2024 12:19:11,3,0,1
750900,556,,18/4/2024 19:00:01,3,1,1
750901,556,,26/4/2024 08:16:13,3,0,1
750902,556,,26/4/2024 12:07:26,3,1,1
750903,556,,26/4/2024 12:07:31,3,0,1
750904,556,,26/4/2024 19:04:57,3,1,1
750905,558,,1/4/2024 07:48:11,3,0,1
750906,558,,1/4/2024 12:36:24,3,1,1
750907,558,,1/4/2024 12:37:04,3,0,1
750908,558,,8/4/2024 08:25:51,3,0,1
750909,558,,8/4/2024 12:34:52,3,1,1
750910,558,,8/4/2024 12:35:49,3,1,1
750911,558,,8/4/2024 12:35:53,3,0,1
750912,558,,15/4/2024 07:31:40,3,0,1
750913,558,,15/4/2024 21:03:08,3,1,1
750914,558,,22/4/2024 07:23:55,3,0,1
750915,558,,29/4/2024 07:11:55,3,0,1
750916,558,,29/4/2024 12:51:40,3,1,1
750917,558,,29/4/2024 12:54:34,3,0,1
750918,558,,29/4/2024 21:04:22,3,1,1
750919,560,,1/4/2024 07:31:24,3,0,1
750920,560,,1/4/2024 12:49:40,3,1,1
750921,560,,1/4/2024 12:49:58,3,0,1
750922,560,,1/4/2024 18:53:27,3,1,1
750923,560,,8/4/2024 07:05:54,3,0,1
750924,560,,8/4/2024 12:45:33,3,1,1
750925,560,,8/4/2024 12:46:00,3,0,1
750926,560,,8/4/2024 18:18:26,3,1,1
750927,560,,17/4/2024 07:25:53,3,0,1
750928,560,,17/4/2024 12:13:31,3,1,1
750929,560,,17/4/2024 12:13:59,3,0,1
750930,560,,17/4/2024 18:30:42,3,1,1
750931,560,,24/4/2024 07:28:39,3,0,1
750932,560,,24/4/2024 12:15:31,3,1,1
750933,560,,24/4/2024 12:15:53,3,0,1
750934,560,,24/4/2024 19:00:46,3,1,1
750935,560,,30/4/2024 07:26:26,3,0,1
750936,560,,30/4/2024 18:17:15,3,1,1
750937,562,,1/4/2024 08:23:18,3,0,1
750938,562,,1/4/2024 12:48:09,3,1,1
750939,562,,1/4/2024 12:48:11,3,0,1
750940,562,,1/4/2024 18:36:05,3,1,1
750941,562,,8/4/2024 08:40:15,3,0,1
750942,562,,8/4/2024 11:59:56,3,1,1
750943,562,,8/4/2024 11:59:58,3,0,1
750944,562,,8/4/2024 18:11:03,3,1,1
750945,562,,16/4/2024 07:31:33,3,0,1
750946,562,,16/4/2024 12:19:10,3,1,1
750947,562,,16/4/2024 12:19:12,3,0,1
750948,562,,16/4/2024 18:29:31,3,1,1
750949,562,,23/4/2024 07:36:57,3,0,1
750950,562,,23/4/2024 12:33:46,3,1,1
750951,562,,23/4/2024 12:33:48,3,0,1
750952,562,,23/4/2024 18:28:45,3,1,1
750953,562,,30/4/2024 07:25:07,3,0,1
750954,562,,30/4/2024 12:21:51,3,1,1
750955,562,,30/4/2024 12:21:54,3,0,1
750956,562,,30/4/2024 18:11:30,3,1,1
750957,563,,8/4/2024 07:04:22,3,0,1
750958,563,,8/4/2024 12:01:24,3,1,1
750959,563,,8/4/2024 12:01:29,3,0,1
750960,563,,8/4/2024 18:29:49,3,1,1
750961,563,,22/4/2024 07:12:53,3,0,1
750962,563,,22/4/2024 14:08:03,3,1,1
750963,563,,22/4/2024 14:08:08,3,0,1
750964,563,,22/4/2024 17:36:23,3,1,1
750965,563,,29/4/2024 07:13:56,3,0,1
750966,563,,29/4/2024 12:01:08,3,1,1
750967,563,,29/4/2024 12:01:36,3,0,1
750968,563,,29/4/2024 17:20:12,3,1,1
750969,564,,8/4/2024 07:46:05,3,0,1
750970,564,,8/4/2024 12:06:51,3,1,1
750971,564,,8/4/2024 12:57:54,3,0,1
750972,564,,8/4/2024 21:36:32,3,1,1
750973,564,,11/4/2024 07:45:51,3,0,1
750974,564,,11/4/2024 12:19:09,3,1,1
750975,564,,11/4/2024 12:50:46,3,0,1
750976,564,,11/4/2024 21:26:47,3,1,1
750977,564,,12/4/2024 07:45:48,3,0,1
750978,564,,12/4/2024 12:06:22,3,1,1
750979,564,,12/4/2024 12:51:08,3,0,1
750980,564,,15/4/2024 07:50:29,3,0,1
750981,564,,15/4/2024 12:15:53,3,1,1
750982,564,,15/4/2024 12:50:49,3,0,1
750983,564,,15/4/2024 19:57:59,3,1,1
750984,564,,16/4/2024 07:48:06,3,0,1
750985,564,,16/4/2024 12:05:49,3,1,1
750986,564,,16/4/2024 12:49:24,3,0,1
750987,564,,16/4/2024 20:31:03,3,1,1
750988,564,,17/4/2024 07:45:52,3,0,1
750989,564,,17/4/2024 12:16:02,3,1,1
750990,564,,17/4/2024 12:50:36,3,0,1
750991,564,,17/4/2024 21:33:35,3,1,1
750992,564,,18/4/2024 07:45:44,3,0,1
750993,564,,18/4/2024 12:18:13,3,1,1
750994,564,,18/4/2024 12:50:46,3,0,1
750995,564,,18/4/2024 21:07:36,3,1,1
750996,564,,19/4/2024 07:46:43,3,0,1
750997,564,,19/4/2024 12:32:08,3,1,1
750998,564,,19/4/2024 12:44:11,3,0,1
750999,564,,19/4/2024 20:42:39,3,1,1
751000,564,,22/4/2024 07:46:19,3,0,1
751001,564,,22/4/2024 12:06:04,3,1,1
751002,564,,22/4/2024 12:54:35,3,0,1
751003,564,,22/4/2024 21:33:26,3,1,1
751004,564,,23/4/2024 07:45:47,3,0,1
751005,564,,23/4/2024 12:06:22,3,1,1
751006,564,,23/4/2024 12:56:53,3,0,1
751007,564,,23/4/2024 21:32:59,3,1,1
751008,564,,24/4/2024 07:47:32,3,0,1
751009,564,,24/4/2024 12:34:53,3,1,1
751010,564,,24/4/2024 12:50:22,3,0,1
751011,564,,24/4/2024 21:33:07,3,1,1
751012,564,,25/4/2024 07:45:43,3,0,1
751013,564,,25/4/2024 12:05:42,3,1,1
751014,564,,25/4/2024 12:50:37,3,0,1
751015,564,,25/4/2024 20:59:54,3,1,1
751016,564,,26/4/2024 07:46:09,3,0,1
751017,564,,26/4/2024 12:39:04,3,1,1
751018,564,,26/4/2024 12:48:49,3,0,1
751019,564,,26/4/2024 18:36:30,3,1,1
751020,564,,29/4/2024 07:46:01,3,0,1
751021,564,,29/4/2024 12:41:18,3,1,1
751022,564,,29/4/2024 12:45:04,3,0,1
751023,564,,29/4/2024 21:31:48,3,1,1
751024,564,,30/4/2024 07:53:44,3,0,1
751025,564,,30/4/2024 12:05:32,3,1,1
751026,564,,30/4/2024 12:06:21,3,0,1
751027,564,,30/4/2024 18:48:16,3,1,1
751028,565,,12/4/2024 08:17:05,3,0,1
751029,565,,12/4/2024 12:35:01,3,1,1
751030,565,,12/4/2024 12:35:36,3,0,1
751031,566,,5/4/2024 07:12:20,3,0,1
751032,566,,5/4/2024 12:38:11,3,1,1
751033,566,,5/4/2024 12:38:17,3,0,1
751034,566,,5/4/2024 18:56:55,3,1,1
751035,566,,8/4/2024 07:34:01,3,0,1
751036,566,,8/4/2024 12:34:52,3,1,1
751037,566,,8/4/2024 12:34:55,3,0,1
751038,566,,8/4/2024 20:20:04,3,1,1
751039,566,,19/4/2024 10:22:34,3,0,1
751040,566,,19/4/2024 12:07:07,3,1,1
751041,566,,19/4/2024 12:07:09,3,0,1
751042,566,,19/4/2024 21:08:58,3,1,1
751043,566,,26/4/2024 07:16:38,3,0,1
751044,566,,26/4/2024 12:37:29,3,1,1
751045,566,,26/4/2024 12:37:32,3,0,1
751046,566,,26/4/2024 18:37:34,3,1,1
751047,566,,30/4/2024 07:27:08,3,0,1
751048,566,,30/4/2024 12:47:34,3,1,1
751049,566,,30/4/2024 12:47:36,3,0,1
751050,566,,30/4/2024 19:19:22,3,1,1
751051,572,,5/4/2024 07:52:49,3,0,1
751052,572,,5/4/2024 12:09:55,3,1,1
751053,572,,5/4/2024 12:11:08,3,0,1
751054,572,,5/4/2024 17:09:45,3,1,1
751055,577,,8/4/2024 07:00:59,3,0,1
751056,577,,8/4/2024 12:02:25,3,1,1
751057,577,,8/4/2024 12:36:44,3,0,1
751058,577,,8/4/2024 17:49:04,3,1,1
751059,577,,19/4/2024 07:01:39,3,0,1
751060,577,,19/4/2024 12:00:39,3,1,1
751061,577,,19/4/2024 12:51:11,3,0,1
751062,577,,19/4/2024 17:07:38,3,1,1
751063,577,,22/4/2024 07:02:04,3,0,1
751064,577,,22/4/2024 12:13:06,3,1,1
751065,577,,22/4/2024 12:13:56,3,0,1
751066,382,,4/4/2024 07:01:15,3,0,1
751067,382,,4/4/2024 12:02:18,3,1,1
751068,382,,4/4/2024 12:02:29,3,0,1
751069,382,,4/4/2024 18:04:41,3,1,1
751070,382,,8/4/2024 07:01:24,3,0,1
751071,382,,8/4/2024 22:07:02,3,1,1
751072,382,,12/4/2024 07:33:27,3,0,1
751073,382,,18/4/2024 08:45:57,3,0,1
751074,382,,18/4/2024 12:02:20,3,1,1
751075,382,,18/4/2024 12:02:34,3,0,1
751076,382,,18/4/2024 19:06:09,3,1,1
751077,583,,1/4/2024 08:18:39,3,0,1
751078,583,,1/4/2024 18:29:17,3,1,1
751079,583,,3/4/2024 19:32:21,3,1,1
751080,583,,4/4/2024 09:10:13,3,0,1
751081,583,,4/4/2024 12:25:40,3,1,1
751082,583,,4/4/2024 12:25:43,3,0,1
751083,583,,5/4/2024 08:24:26,3,0,1
751084,583,,5/4/2024 12:35:36,3,1,1
751085,583,,5/4/2024 12:35:40,3,0,1
751086,583,,5/4/2024 17:28:40,3,1,1
751087,585,,1/4/2024 07:38:04,3,0,1
751088,585,,1/4/2024 12:08:18,3,1,1
751089,585,,1/4/2024 12:58:38,3,0,1
751090,585,,1/4/2024 19:01:25,3,1,1
751091,585,,2/4/2024 07:37:21,3,0,1
751092,585,,2/4/2024 12:16:42,3,1,1
751093,585,,2/4/2024 13:00:57,3,0,1
751094,585,,2/4/2024 18:54:39,3,1,1
751095,585,,3/4/2024 07:15:16,3,0,1
751096,585,,3/4/2024 12:10:53,3,1,1
751097,585,,3/4/2024 13:05:23,3,0,1
751098,585,,4/4/2024 07:45:42,3,0,1
751099,585,,4/4/2024 12:23:25,3,1,1
751100,585,,4/4/2024 12:23:29,3,0,1
751101,585,,4/4/2024 20:25:58,3,1,1
751102,585,,5/4/2024 07:34:22,3,0,1
751103,585,,5/4/2024 12:31:24,3,1,1
751104,585,,5/4/2024 12:31:59,3,0,1
751105,585,,5/4/2024 20:00:18,3,1,1
751106,585,,5/4/2024 20:17:40,3,1,1
751107,585,,8/4/2024 07:24:15,3,0,1
751108,585,,8/4/2024 12:15:39,3,1,1
751109,585,,8/4/2024 12:16:41,3,1,1
751110,585,,8/4/2024 12:16:52,3,0,1
751111,585,,8/4/2024 17:32:29,3,1,1
751112,585,,11/4/2024 07:26:29,3,0,1
751113,585,,11/4/2024 12:10:54,3,1,1
751114,585,,11/4/2024 13:16:37,3,0,1
751115,585,,11/4/2024 18:14:52,3,1,1
751116,585,,12/4/2024 07:44:30,3,0,1
751117,585,,12/4/2024 12:28:11,3,1,1
751118,585,,12/4/2024 12:28:20,3,0,1
751119,585,,15/4/2024 07:52:10,3,0,1
751120,585,,15/4/2024 12:52:04,3,1,1
751121,585,,15/4/2024 12:52:08,3,0,1
751122,585,,15/4/2024 21:13:33,3,1,1
751123,585,,16/4/2024 07:37:13,3,0,1
751124,585,,16/4/2024 12:13:17,3,1,1
751125,585,,16/4/2024 12:32:49,3,0,1
751126,585,,16/4/2024 19:20:40,3,1,1
751127,585,,17/4/2024 07:42:55,3,0,1
751128,585,,17/4/2024 12:19:05,3,1,1
751129,585,,17/4/2024 12:46:19,3,0,1
751130,585,,17/4/2024 19:08:43,3,1,1
751131,585,,18/4/2024 07:29:21,3,0,1
751132,585,,18/4/2024 13:00:20,3,1,1
751133,585,,18/4/2024 13:00:26,3,0,1
751134,585,,18/4/2024 17:37:48,3,1,1
751135,585,,19/4/2024 07:46:25,3,0,1
751136,585,,19/4/2024 12:44:50,3,1,1
751137,585,,19/4/2024 12:49:39,3,0,1
751138,585,,19/4/2024 17:46:22,3,1,1
751139,585,,22/4/2024 07:51:52,3,0,1
751140,585,,22/4/2024 12:09:43,3,1,1
751141,585,,22/4/2024 12:36:58,3,0,1
751142,585,,22/4/2024 17:15:08,3,1,1
751143,585,,23/4/2024 07:52:46,3,0,1
751144,585,,23/4/2024 12:09:46,3,1,1
751145,585,,23/4/2024 12:21:20,3,0,1
751146,585,,23/4/2024 12:50:15,3,0,1
751147,585,,23/4/2024 21:30:57,3,1,1
751148,585,,24/4/2024 07:51:57,3,0,1
751149,585,,24/4/2024 12:02:33,3,1,1
751150,585,,24/4/2024 12:30:23,3,0,1
751151,585,,24/4/2024 21:31:02,3,1,1
751152,585,,25/4/2024 07:51:02,3,0,1
751153,585,,25/4/2024 12:09:33,3,1,1
751154,585,,25/4/2024 13:20:26,3,0,1
751155,585,,25/4/2024 19:29:20,3,1,1
751156,585,,26/4/2024 07:52:57,3,0,1
751157,585,,26/4/2024 12:25:36,3,1,1
751158,585,,26/4/2024 12:41:44,3,0,1
751159,585,,26/4/2024 17:51:13,3,1,1
751160,585,,26/4/2024 17:58:20,3,1,1
751161,585,,26/4/2024 18:09:26,3,1,1
