biometricdtrid,bsdno,isindtr,logdatetime,nfcdeviceid,type,ismanual
752694,580,,11/4/2024 07:22:22,3,0,1
752695,580,,11/4/2024 13:42:09,3,1,1
752696,580,,11/4/2024 13:42:25,3,0,1
752697,580,,11/4/2024 20:45:05,3,1,1
752698,580,,12/4/2024 07:46:57,3,0,1
752699,580,,12/4/2024 12:19:13,3,1,1
752700,580,,12/4/2024 12:20:07,3,0,1
752701,580,,15/4/2024 07:44:19,3,0,1
752702,580,,15/4/2024 12:28:27,3,1,1
752703,580,,15/4/2024 12:36:48,3,0,1
752704,580,,15/4/2024 19:00:08,3,1,1
752705,580,,16/4/2024 08:04:22,3,0,1
752706,580,,16/4/2024 13:26:56,3,1,1
752707,580,,16/4/2024 13:27:11,3,0,1
752708,580,,16/4/2024 21:10:44,3,1,1
752709,580,,19/4/2024 08:42:12,3,0,1
752710,580,,19/4/2024 12:31:04,3,1,1
752711,580,,19/4/2024 12:31:54,3,0,1
752712,580,,19/4/2024 19:19:03,3,1,1
752713,580,,19/4/2024 22:19:09,3,1,1
752714,580,,19/4/2024 22:19:20,3,1,1
752715,580,,22/4/2024 08:28:04,3,0,1
752716,580,,22/4/2024 13:04:14,3,1,1
752717,580,,22/4/2024 13:09:50,3,0,1
752718,580,,22/4/2024 19:44:41,3,1,1
752719,580,,23/4/2024 08:57:18,3,0,1
752720,580,,23/4/2024 12:31:05,3,1,1
752721,580,,23/4/2024 12:53:06,3,0,1
752722,580,,23/4/2024 22:57:18,3,1,1
752723,580,,24/4/2024 08:00:47,3,0,1
752724,580,,24/4/2024 12:06:24,3,1,1
752725,580,,24/4/2024 12:08:42,3,0,1
752726,580,,24/4/2024 18:31:09,3,1,1
752727,580,,25/4/2024 08:09:21,3,0,1
752728,580,,25/4/2024 12:38:53,3,1,1
752729,580,,25/4/2024 12:43:18,3,0,1
752730,580,,25/4/2024 21:14:20,3,1,1
752731,580,,26/4/2024 07:41:43,3,0,1
752732,580,,26/4/2024 12:10:47,3,1,1
752733,580,,26/4/2024 12:11:06,3,0,1
752734,580,,26/4/2024 20:35:27,3,1,1
752735,709,,11/4/2024 07:53:19,3,0,1
752736,709,,11/4/2024 12:01:16,3,1,1
752737,709,,11/4/2024 12:01:39,3,0,1
752738,709,,11/4/2024 17:11:05,3,1,1
752739,709,,11/4/2024 17:11:36,3,1,1
752740,704,,1/4/2024 07:46:02,3,0,1
752741,704,,1/4/2024 12:03:03,3,1,1
752742,704,,1/4/2024 12:04:53,3,0,1
752743,704,,1/4/2024 18:48:54,3,1,1
752744,704,,8/4/2024 07:23:37,3,0,1
752745,704,,8/4/2024 12:03:34,3,1,1
752746,704,,8/4/2024 12:05:08,3,0,1
752747,704,,8/4/2024 17:27:04,3,1,1
752748,704,,19/4/2024 07:24:01,3,0,1
752749,704,,30/4/2024 08:10:31,3,0,1
752750,704,,30/4/2024 12:01:19,3,1,1
752751,704,,30/4/2024 12:02:12,3,0,1
752752,704,,30/4/2024 19:16:51,3,1,1
752753,591,,1/4/2024 07:52:30,3,0,1
752754,591,,1/4/2024 12:57:08,3,1,1
752755,591,,1/4/2024 12:57:10,3,0,1
752756,591,,1/4/2024 23:56:04,3,1,1
752757,591,,2/4/2024 07:08:34,3,0,1
752758,591,,2/4/2024 07:08:39,3,0,1
752759,591,,2/4/2024 12:45:45,3,1,1
752760,591,,2/4/2024 12:45:47,3,0,1
752761,591,,2/4/2024 23:41:24,3,1,1
752762,591,,3/4/2024 08:22:04,3,0,1
752763,591,,3/4/2024 08:22:08,3,0,1
752764,591,,3/4/2024 12:39:06,3,1,1
752765,591,,3/4/2024 12:39:08,3,0,1
752766,591,,4/4/2024 12:23:40,3,1,1
752767,591,,4/4/2024 12:23:41,3,0,1
752768,591,,5/4/2024 07:34:55,3,0,1
752769,591,,5/4/2024 12:56:34,3,1,1
752770,591,,5/4/2024 12:56:36,3,0,1
752771,591,,5/4/2024 23:24:42,3,1,1
752772,591,,8/4/2024 07:32:31,3,0,1
752773,591,,8/4/2024 13:05:05,3,1,1
752774,591,,8/4/2024 13:05:07,3,0,1
752775,591,,8/4/2024 23:43:21,3,1,1
752776,591,,11/4/2024 12:56:00,3,1,1
752777,591,,11/4/2024 12:56:01,3,0,1
752778,591,,12/4/2024 07:41:21,3,0,1
752779,591,,12/4/2024 12:27:35,3,1,1
752780,591,,12/4/2024 12:27:37,3,0,1
752781,591,,15/4/2024 08:10:52,3,0,1
752782,591,,15/4/2024 13:14:36,3,1,1
752783,591,,15/4/2024 13:14:39,3,0,1
752784,591,,16/4/2024 07:50:38,3,0,1
752785,591,,16/4/2024 13:16:03,3,1,1
752786,591,,16/4/2024 13:16:04,3,0,1
752787,591,,17/4/2024 08:16:46,3,0,1
752788,591,,17/4/2024 12:29:19,3,1,1
752789,591,,17/4/2024 12:29:21,3,0,1
752790,591,,17/4/2024 12:52:37,3,1,1
752791,591,,17/4/2024 12:52:39,3,0,1
752792,591,,18/4/2024 07:32:52,3,0,1
752793,591,,18/4/2024 12:52:45,3,1,1
752794,591,,18/4/2024 12:52:48,3,0,1
752795,591,,18/4/2024 23:56:51,3,1,1
752796,591,,19/4/2024 07:33:29,3,0,1
752797,591,,19/4/2024 12:54:10,3,1,1
752798,591,,19/4/2024 12:54:12,3,0,1
752799,591,,19/4/2024 23:56:11,3,1,1
752800,591,,22/4/2024 07:46:41,3,0,1
752801,591,,22/4/2024 13:04:40,3,1,1
752802,591,,22/4/2024 13:04:42,3,0,1
752803,591,,22/4/2024 23:58:15,3,1,1
752804,591,,23/4/2024 07:39:15,3,0,1
752805,591,,23/4/2024 23:54:42,3,1,1
752806,591,,24/4/2024 13:06:35,3,1,1
752807,591,,24/4/2024 13:06:37,3,0,1
752808,591,,25/4/2024 13:16:13,3,1,1
752809,591,,25/4/2024 13:16:14,3,0,1
752810,591,,25/4/2024 13:16:18,3,1,1
752811,591,,25/4/2024 13:16:20,3,0,1
752812,591,,25/4/2024 19:35:42,3,1,1
752813,591,,25/4/2024 23:07:54,3,1,1
752814,591,,25/4/2024 23:07:58,3,1,1
752815,591,,26/4/2024 08:07:37,3,0,1
752816,591,,26/4/2024 12:55:44,3,1,1
752817,591,,26/4/2024 12:55:46,3,0,1
752818,591,,29/4/2024 07:33:10,3,0,1
752819,591,,29/4/2024 13:01:31,3,1,1
752820,591,,29/4/2024 13:01:33,3,0,1
752821,591,,29/4/2024 23:58:57,3,1,1
752822,591,,30/4/2024 07:43:00,3,0,1
752823,591,,30/4/2024 07:43:04,3,0,1
752824,591,,30/4/2024 19:30:43,3,1,1
752825,591,,30/4/2024 22:46:29,3,1,1
752826,725,,4/4/2024 07:38:36,3,0,1
752827,725,,4/4/2024 12:09:31,3,1,1
752828,725,,4/4/2024 12:09:40,3,0,1
752829,725,,4/4/2024 17:58:22,3,1,1
752830,725,,26/4/2024 07:29:26,3,0,1
752831,725,,26/4/2024 12:31:13,3,1,1
752832,725,,26/4/2024 12:31:22,3,0,1
752833,725,,26/4/2024 21:32:20,3,1,1
752834,662,,5/4/2024 07:03:54,3,0,1
752835,662,,5/4/2024 17:00:44,3,1,1
752836,662,,12/4/2024 07:14:46,3,0,1
752837,662,,12/4/2024 12:56:44,3,1,1
752838,662,,12/4/2024 12:57:22,3,0,1
752839,662,,12/4/2024 17:07:05,3,1,1
752840,662,,19/4/2024 07:16:43,3,0,1
752841,662,,19/4/2024 12:27:22,3,1,1
752842,662,,19/4/2024 12:27:47,3,0,1
752843,662,,19/4/2024 17:04:43,3,1,1
752844,662,,24/4/2024 07:16:15,3,0,1
752845,662,,24/4/2024 12:19:58,3,1,1
752846,662,,24/4/2024 12:20:09,3,0,1
752847,662,,24/4/2024 18:31:07,3,1,1
752848,654,,8/4/2024 07:28:49,3,0,1
752849,654,,8/4/2024 12:50:16,3,1,1
752850,654,,8/4/2024 12:50:20,3,0,1
752851,654,,8/4/2024 20:26:38,3,1,1
752852,654,,18/4/2024 07:23:09,3,0,1
752853,654,,18/4/2024 12:49:23,3,1,1
752854,654,,18/4/2024 12:49:25,3,0,1
752855,654,,18/4/2024 21:00:32,3,1,1
752856,654,,24/4/2024 07:51:25,3,0,1
752857,654,,24/4/2024 12:38:02,3,1,1
752858,654,,24/4/2024 12:38:04,3,0,1
752859,654,,24/4/2024 23:17:07,3,1,1
752860,0,,1/4/2024 07:11:40,3,0,1
752861,0,,1/4/2024 12:48:46,3,1,1
752862,0,,1/4/2024 12:48:58,3,0,1
752863,0,,1/4/2024 17:37:36,3,1,1
752864,0,,8/4/2024 08:22:58,3,0,1
752865,0,,8/4/2024 13:23:06,3,1,1
752866,0,,8/4/2024 13:23:13,3,0,1
752867,0,,8/4/2024 17:33:15,3,1,1
752868,0,,17/4/2024 07:59:58,3,0,1
752869,0,,17/4/2024 12:01:02,3,1,1
752870,0,,17/4/2024 12:02:10,3,0,1
752871,0,,17/4/2024 18:28:54,3,1,1
752872,0,,22/4/2024 08:12:40,3,0,1
752873,0,,22/4/2024 12:01:13,3,1,1
752874,0,,22/4/2024 12:01:17,3,0,1
752875,0,,22/4/2024 17:48:12,3,1,1
752876,729,,5/4/2024 07:13:46,3,0,1
752877,729,,5/4/2024 12:12:28,3,1,1
752878,729,,5/4/2024 12:12:30,3,0,1
752879,729,,5/4/2024 17:14:01,3,1,1
752880,729,,12/4/2024 07:02:55,3,0,1
752881,729,,12/4/2024 12:07:38,3,1,1
752882,729,,12/4/2024 12:07:49,3,0,1
752883,729,,12/4/2024 17:02:23,3,1,1
752884,729,,19/4/2024 07:01:33,3,0,1
752885,729,,19/4/2024 12:03:51,3,1,1
752886,729,,19/4/2024 12:03:55,3,0,1
752887,729,,19/4/2024 17:02:25,3,1,1
752888,729,,26/4/2024 07:41:23,3,0,1
752889,729,,26/4/2024 12:02:49,3,0,1
752890,729,,26/4/2024 12:03:00,3,1,1
752891,729,,26/4/2024 12:03:03,3,0,1
752892,729,,26/4/2024 12:03:23,3,0,1
752893,729,,26/4/2024 17:02:00,3,1,1
752894,746,,12/4/2024 08:05:41,3,0,1
752895,746,,12/4/2024 12:38:03,3,1,1
752896,746,,12/4/2024 12:38:12,3,0,1
752897,746,,19/4/2024 07:38:58,3,0,1
752898,746,,19/4/2024 12:01:14,3,1,1
752899,746,,19/4/2024 12:01:18,3,0,1
752900,746,,19/4/2024 20:54:07,3,1,1
752901,746,,22/4/2024 07:39:39,3,0,1
752902,746,,22/4/2024 17:05:15,3,1,1
752903,746,,29/4/2024 07:22:07,3,0,1
752904,746,,29/4/2024 12:02:11,3,1,1
752905,746,,29/4/2024 12:02:14,3,0,1
752906,746,,29/4/2024 18:43:47,3,1,1
752907,234,,11/4/2024 07:53:19,3,0,1
752908,234,,11/4/2024 12:01:03,3,1,1
752909,234,,11/4/2024 12:01:12,3,0,1
752910,234,,11/4/2024 17:11:23,3,1,1
752911,234,,25/4/2024 07:48:06,3,0,1
752912,234,,25/4/2024 12:32:53,3,1,1
752913,234,,25/4/2024 12:32:59,3,0,1
752914,234,,25/4/2024 18:27:01,3,1,1
752915,733,,2/4/2024 07:39:58,3,0,1
752916,733,,2/4/2024 12:22:12,3,1,1
752917,733,,2/4/2024 12:22:18,3,0,1
752918,733,,2/4/2024 19:44:14,3,1,1
752919,733,,8/4/2024 07:30:36,3,0,1
752920,733,,8/4/2024 12:12:18,3,1,1
752921,733,,8/4/2024 12:12:25,3,0,1
752922,733,,8/4/2024 19:37:55,3,1,1
752923,733,,16/4/2024 07:30:43,3,0,1
752924,733,,16/4/2024 12:01:42,3,1,1
752925,733,,16/4/2024 12:01:49,3,0,1
752926,733,,16/4/2024 18:30:35,3,1,1
752927,733,,23/4/2024 07:30:54,3,0,1
752928,733,,23/4/2024 12:02:05,3,1,1
752929,733,,23/4/2024 12:02:15,3,0,1
752930,733,,23/4/2024 21:29:39,3,1,1
752931,731,,2/4/2024 08:24:07,3,0,1
752932,731,,2/4/2024 12:10:37,3,1,1
752933,731,,2/4/2024 12:10:41,3,0,1
752934,731,,2/4/2024 17:43:09,3,1,1
752935,731,,8/4/2024 07:46:48,3,0,1
752936,731,,8/4/2024 12:02:44,3,1,1
752937,731,,8/4/2024 12:02:51,3,0,1
752938,731,,8/4/2024 19:00:03,3,1,1
752939,731,,16/4/2024 07:35:54,3,0,1
752940,731,,16/4/2024 12:18:07,3,1,1
752941,731,,16/4/2024 12:18:12,3,0,1
752942,731,,23/4/2024 07:43:03,3,0,1
752943,731,,23/4/2024 12:05:21,3,1,1
752944,731,,23/4/2024 12:05:24,3,0,1
752945,731,,23/4/2024 17:22:46,3,1,1
752946,732,,1/4/2024 07:31:13,3,0,1
752947,732,,1/4/2024 12:11:33,3,1,1
752948,732,,1/4/2024 12:11:36,3,0,1
752949,732,,1/4/2024 21:30:27,3,1,1
752950,732,,2/4/2024 07:50:48,3,0,1
752951,732,,2/4/2024 19:22:15,3,1,1
752952,732,,8/4/2024 08:30:56,3,0,1
752953,732,,8/4/2024 12:22:47,3,1,1
752954,732,,8/4/2024 12:22:55,3,0,1
752955,732,,8/4/2024 19:27:21,3,1,1
752956,732,,16/4/2024 07:49:47,3,0,1
752957,732,,16/4/2024 12:34:58,3,1,1
752958,732,,16/4/2024 12:35:00,3,0,1
752959,732,,16/4/2024 18:06:49,3,1,1
752960,732,,23/4/2024 07:08:49,3,0,1
752961,732,,23/4/2024 12:28:43,3,1,1
752962,732,,23/4/2024 12:28:45,3,0,1
752963,732,,23/4/2024 21:30:00,3,1,1
752964,732,,24/4/2024 07:57:26,3,0,1
752965,732,,24/4/2024 12:30:31,3,1,1
752966,732,,24/4/2024 12:30:33,3,0,1
752967,732,,25/4/2024 07:20:03,3,0,1
752968,732,,25/4/2024 12:32:03,3,1,1
752969,732,,25/4/2024 12:32:05,3,0,1
752970,732,,29/4/2024 07:01:07,3,0,1
752971,732,,29/4/2024 12:35:18,3,1,1
752972,732,,29/4/2024 12:35:20,3,0,1
752973,732,,29/4/2024 17:15:18,3,1,1
752974,732,,30/4/2024 08:30:00,3,0,1
752975,732,,30/4/2024 12:14:50,3,1,1
752976,732,,30/4/2024 12:14:54,3,0,1
752977,732,,30/4/2024 17:26:36,3,1,1
752978,736,,4/4/2024 07:58:03,3,0,1
752979,736,,4/4/2024 12:02:05,3,1,1
752980,736,,4/4/2024 12:02:23,3,0,1
752981,736,,4/4/2024 17:55:58,3,1,1
752982,736,,12/4/2024 07:39:24,3,0,1
752983,736,,12/4/2024 12:18:06,3,1,1
752984,736,,12/4/2024 12:18:25,3,0,1
752985,736,,12/4/2024 17:19:16,3,1,1
752986,736,,15/4/2024 07:35:55,3,0,1
752987,736,,15/4/2024 12:08:09,3,1,1
752988,736,,15/4/2024 12:08:31,3,0,1
752989,736,,15/4/2024 18:46:37,3,1,1
752990,736,,26/4/2024 07:43:17,3,0,1
752991,736,,26/4/2024 12:04:59,3,1,1
752992,736,,26/4/2024 12:05:18,3,0,1
752993,736,,26/4/2024 18:26:55,3,1,1
752994,737,,11/4/2024 07:54:16,3,0,1
752995,737,,11/4/2024 12:16:25,3,1,1
752996,737,,11/4/2024 12:16:39,3,0,1
752997,737,,11/4/2024 17:01:23,3,1,1
752998,737,,18/4/2024 08:00:51,3,0,1
752999,737,,18/4/2024 12:20:15,3,1,1
753000,737,,18/4/2024 12:20:34,3,0,1
753001,737,,18/4/2024 17:02:58,3,1,1
753002,737,,25/4/2024 07:41:26,3,0,1
753003,737,,25/4/2024 12:30:01,3,1,1
753004,737,,25/4/2024 12:30:14,3,0,1
753005,737,,25/4/2024 17:02:10,3,1,1
753006,738,,8/4/2024 07:35:55,3,0,1
753007,738,,8/4/2024 12:50:50,3,1,1
753008,738,,8/4/2024 12:50:52,3,0,1
753009,738,,19/4/2024 07:31:49,3,0,1
753010,738,,19/4/2024 12:43:22,3,1,1
753011,738,,19/4/2024 12:43:24,3,0,1
753012,738,,19/4/2024 20:01:14,3,1,1
753013,738,,26/4/2024 07:23:04,3,0,1
753014,738,,26/4/2024 12:30:15,3,1,1
753015,738,,26/4/2024 12:30:18,3,0,1
753016,738,,26/4/2024 17:34:41,3,1,1
753017,739,,1/4/2024 09:24:02,3,0,1
753018,739,,1/4/2024 13:55:30,3,1,1
753019,739,,1/4/2024 13:55:34,3,0,1
753020,739,,1/4/2024 23:43:44,3,1,1
753021,739,,12/4/2024 08:21:52,3,0,1
753022,739,,12/4/2024 12:45:48,3,1,1
753023,739,,12/4/2024 12:45:51,3,0,1
753024,739,,22/4/2024 08:14:49,3,0,1
753025,739,,22/4/2024 13:10:02,3,1,1
753026,739,,22/4/2024 13:10:05,3,0,1
753027,739,,22/4/2024 21:53:58,3,1,1
753028,742,,4/4/2024 07:49:12,3,0,1
753029,742,,4/4/2024 17:26:29,3,1,1
753030,742,,12/4/2024 07:06:46,3,0,1
753031,742,,12/4/2024 12:06:58,3,1,1
753032,742,,12/4/2024 12:08:08,3,0,1
753033,742,,12/4/2024 17:05:17,3,1,1
753034,742,,18/4/2024 07:31:25,3,0,1
753035,742,,18/4/2024 12:42:18,3,1,1
753036,742,,18/4/2024 12:42:25,3,0,1
753037,742,,18/4/2024 19:12:19,3,1,1
753038,742,,25/4/2024 07:31:51,3,0,1
753039,742,,25/4/2024 12:32:02,3,1,1
753040,742,,25/4/2024 12:32:06,3,0,1
753041,742,,25/4/2024 18:17:45,3,1,1
753042,755,,5/4/2024 07:31:59,3,0,1
753043,755,,5/4/2024 12:10:25,3,1,1
753044,755,,5/4/2024 12:23:48,3,0,1
753045,755,,5/4/2024 18:02:01,3,1,1
753046,755,,8/4/2024 07:18:45,3,0,1
753047,755,,8/4/2024 12:00:26,3,1,1
753048,755,,8/4/2024 12:03:07,3,0,1
753049,755,,8/4/2024 17:59:30,3,1,1
753050,755,,16/4/2024 07:28:31,3,0,1
753051,755,,16/4/2024 12:14:26,3,1,1
753052,755,,16/4/2024 12:15:06,3,0,1
753053,755,,16/4/2024 17:10:20,3,1,1
753054,755,,26/4/2024 07:37:12,3,0,1
753055,755,,26/4/2024 12:06:51,3,1,1
753056,755,,26/4/2024 12:07:08,3,0,1
753057,756,,1/4/2024 07:00:54,3,0,1
753058,756,,1/4/2024 13:36:46,3,1,1
753059,756,,1/4/2024 13:36:49,3,0,1
753060,756,,12/4/2024 07:34:31,3,0,1
753061,756,,12/4/2024 12:03:00,3,1,1
753062,756,,12/4/2024 12:03:02,3,0,1
753063,756,,12/4/2024 17:29:48,3,1,1
753064,756,,16/4/2024 07:23:27,3,0,1
753065,756,,16/4/2024 12:13:35,3,1,1
753066,756,,16/4/2024 12:13:37,3,0,1
753067,756,,16/4/2024 17:28:44,3,1,1
753068,756,,22/4/2024 07:00:30,3,0,1
753069,756,,22/4/2024 12:17:06,3,1,1
753070,756,,22/4/2024 12:17:10,3,0,1
753071,756,,22/4/2024 23:13:30,3,1,1
753072,756,,29/4/2024 07:32:09,3,0,1
753073,756,,29/4/2024 12:10:37,3,1,1
753074,756,,29/4/2024 12:10:42,3,0,1
753075,756,,29/4/2024 18:25:22,3,1,1
753076,750,,5/4/2024 08:01:10,3,0,1
753077,750,,5/4/2024 12:24:44,3,1,1
753078,750,,5/4/2024 12:24:59,3,0,1
753079,750,,16/4/2024 07:43:17,3,0,1
753080,750,,16/4/2024 12:29:34,3,1,1
753081,750,,16/4/2024 12:29:37,3,0,1
753082,750,,16/4/2024 19:10:21,3,1,1
753083,750,,23/4/2024 07:32:10,3,0,1
753084,750,,23/4/2024 23:44:20,3,1,1
753085,750,,29/4/2024 07:31:20,3,0,1
753086,750,,29/4/2024 12:27:07,3,1,1
753087,750,,29/4/2024 12:27:10,3,0,1
753088,750,,29/4/2024 21:15:51,3,1,1
753089,762,,3/4/2024 07:12:00,3,0,1
753090,762,,3/4/2024 12:01:05,3,1,1
753091,762,,3/4/2024 12:01:12,3,0,1
753092,762,,3/4/2024 17:11:34,3,1,1
753093,762,,11/4/2024 07:45:51,3,0,1
753094,762,,11/4/2024 12:00:41,3,1,1
753095,762,,11/4/2024 12:00:49,3,0,1
753096,762,,11/4/2024 17:02:02,3,1,1
753097,762,,17/4/2024 07:01:12,3,0,1
753098,762,,17/4/2024 12:01:50,3,1,1
753099,762,,17/4/2024 12:02:01,3,0,1
753100,762,,17/4/2024 17:01:49,3,1,1
753101,762,,26/4/2024 07:03:38,3,0,1
753102,762,,26/4/2024 12:01:20,3,1,1
753103,762,,26/4/2024 12:01:26,3,0,1
753104,762,,26/4/2024 17:01:44,3,1,1
753105,762,,30/4/2024 07:05:02,3,0,1
753106,763,,2/4/2024 08:01:02,3,0,1
753107,763,,2/4/2024 12:16:01,3,1,1
753108,763,,2/4/2024 12:16:09,3,0,1
753109,763,,2/4/2024 18:24:24,3,1,1
753110,763,,8/4/2024 07:31:53,3,0,1
753111,763,,8/4/2024 12:30:32,3,1,1
753112,763,,8/4/2024 12:30:44,3,0,1
753113,763,,8/4/2024 18:34:09,3,1,1
753114,763,,19/4/2024 07:05:54,3,0,1
753115,763,,19/4/2024 12:32:50,3,1,1
753116,763,,19/4/2024 12:32:56,3,0,1
753117,763,,19/4/2024 16:14:20,3,1,1
753118,766,,3/4/2024 07:28:20,3,0,1
753119,766,,3/4/2024 12:13:11,3,1,1
753120,766,,3/4/2024 12:13:14,3,0,1
753121,766,,3/4/2024 17:02:49,3,1,1
753122,766,,19/4/2024 07:46:24,3,0,1
753123,766,,19/4/2024 12:15:12,3,1,1
753124,766,,19/4/2024 12:15:16,3,0,1
753125,766,,19/4/2024 17:11:50,3,1,1
753126,766,,22/4/2024 07:44:01,3,0,1
753127,766,,22/4/2024 12:02:03,3,1,1
753128,766,,22/4/2024 17:27:43,3,1,1
753129,767,,4/4/2024 07:02:53,3,0,1
753130,767,,4/4/2024 12:00:39,3,1,1
753131,767,,4/4/2024 12:01:12,3,0,1
753132,767,,4/4/2024 17:21:07,3,1,1
753133,767,,8/4/2024 07:17:46,3,0,1
753134,767,,8/4/2024 12:09:02,3,1,1
753135,767,,8/4/2024 12:12:09,3,0,1
753136,767,,8/4/2024 17:01:27,3,1,1
753137,767,,19/4/2024 07:06:16,3,0,1
753138,767,,19/4/2024 12:00:54,3,1,1
753139,767,,19/4/2024 12:01:07,3,0,1
753140,767,,19/4/2024 17:08:01,3,1,1
753141,767,,26/4/2024 07:31:31,3,0,1
753142,767,,26/4/2024 12:09:15,3,1,1
753143,767,,26/4/2024 12:10:57,3,0,1
753144,767,,26/4/2024 17:04:10,3,1,1
753145,767,,29/4/2024 07:37:47,3,0,1
753146,767,,29/4/2024 12:11:14,3,1,1
753147,767,,29/4/2024 12:12:05,3,0,1
753148,767,,29/4/2024 17:11:19,3,1,1
753149,769,,2/4/2024 07:01:25,3,0,1
753150,769,,2/4/2024 12:10:18,3,1,1
753151,769,,2/4/2024 12:10:22,3,0,1
753152,769,,19/4/2024 07:30:20,3,0,1
753153,769,,19/4/2024 13:26:56,3,1,1
753154,769,,19/4/2024 13:27:00,3,0,1
753155,769,,19/4/2024 21:34:30,3,1,1
753156,770,,24/4/2024 07:22:59,3,0,1
753157,770,,24/4/2024 18:25:40,3,1,1
753158,771,,2/4/2024 08:12:22,3,0,1
753159,771,,2/4/2024 12:58:59,3,1,1
753160,771,,2/4/2024 12:59:11,3,0,1
753161,771,,2/4/2024 21:42:07,3,1,1
