biometricdtrid,bsdno,isindtr,logdatetime,nfcdeviceid,type,ismanual
729448,177,,4/4/2024 17:48:52,4,1,
729449,326,,4/4/2024 17:49:03,4,1,
729450,139,,4/4/2024 17:50:04,4,1,
729451,224,,4/4/2024 17:51:27,4,1,
729452,708,,4/4/2024 17:59:11,4,1,
729453,491,,4/4/2024 17:55:12,1,1,
729454,414,,4/4/2024 18:00:19,1,1,
729455,682,,4/4/2024 18:03:07,1,1,
729456,846,,4/4/2024 18:03:58,1,1,
729457,369,,4/4/2024 18:06:07,1,1,
729458,116,,4/4/2024 18:05:17,2,1,
729459,175,,4/4/2024 18:01:13,3,1,
729460,159,,4/4/2024 18:01:45,3,1,
729461,233,,4/4/2024 18:01:52,3,1,
729462,125,,4/4/2024 18:03:55,3,1,
729463,201,,4/4/2024 18:06:42,5,1,
729464,209,,4/4/2024 18:07:01,1,1,
729465,487,,4/4/2024 18:07:28,1,1,
729466,739,,4/4/2024 18:07:39,1,1,
729467,819,,4/4/2024 18:11:01,1,1,
729468,760,,4/4/2024 18:11:04,1,1,
729469,269,,4/4/2024 18:13:11,1,1,
729470,243,,4/4/2024 18:13:29,1,1,
729471,200,,4/4/2024 18:08:11,2,1,
729472,110,,4/4/2024 18:09:11,2,1,
729473,745,,4/4/2024 18:07:56,3,1,
729474,229,,4/4/2024 18:08:26,3,1,
729475,238,,4/4/2024 18:08:28,3,1,
729476,740,,4/4/2024 18:13:47,3,1,
729477,817,,4/4/2024 18:01:32,4,1,
729478,859,,4/4/2024 18:01:35,4,1,
729479,867,,4/4/2024 18:02:14,4,1,
729480,684,,4/4/2024 18:04:24,4,1,
729481,101,,4/4/2024 18:05:04,4,1,
729482,151,,4/4/2024 18:10:00,4,1,
729483,319,,4/4/2024 18:10:07,4,1,
729484,693,,4/4/2024 18:10:22,4,1,
729485,693,,4/4/2024 18:10:24,4,1,
729486,827,,4/4/2024 18:11:31,4,1,
729487,821,,4/4/2024 18:12:40,4,1,
729488,641,,4/4/2024 18:14:29,4,1,
729489,860,,4/4/2024 18:14:33,4,1,
729490,885,,4/4/2024 18:08:15,5,1,
729491,199,,4/4/2024 18:18:23,1,1,
729492,267,,4/4/2024 18:21:03,1,1,
729493,797,,4/4/2024 18:20:39,3,1,
729494,355,,4/4/2024 18:17:54,4,1,
729495,573,,4/4/2024 18:18:34,5,1,
729496,166,,4/4/2024 18:20:49,5,1,
729497,604,,4/4/2024 18:23:21,1,1,
729498,390,,4/4/2024 18:20:10,1,1,
729499,657,,4/4/2024 18:22:10,1,1,
729500,196,,4/4/2024 18:22:49,1,1,
729501,109,,4/4/2024 18:26:22,3,1,
729502,333,,4/4/2024 18:26:45,3,1,
729503,143,,4/4/2024 18:23:32,4,1,
729504,746,,4/4/2024 18:27:42,4,1,
729505,256,,4/4/2024 18:28:09,4,1,
729506,156,,4/4/2024 18:22:59,5,1,
729507,847,,4/4/2024 18:25:07,5,1,
729508,247,,4/4/2024 18:33:40,4,1,
729509,345,,4/4/2024 18:34:03,4,1,
729510,514,,4/4/2024 18:38:01,1,1,
729511,162,,4/4/2024 18:36:30,1,1,
729512,182,,4/4/2024 18:40:02,1,1,
729513,157,,4/4/2024 18:40:27,1,1,
729514,840,,4/4/2024 18:41:50,1,1,
729515,812,,4/4/2024 18:41:56,1,1,
729516,768,,4/4/2024 18:36:29,3,1,
729517,105,,4/4/2024 18:38:22,3,1,
729518,350,,4/4/2024 18:38:26,3,1,
729519,843,,4/4/2024 18:40:12,5,1,
729520,773,,4/4/2024 18:40:18,5,1,
729521,265,,4/4/2024 18:48:31,1,1,
729522,249,,4/4/2024 18:48:43,1,1,
729523,249,,4/4/2024 18:48:48,1,1,
729524,203,,4/4/2024 18:46:45,3,1,
729525,322,,4/4/2024 18:49:08,4,1,
729526,279,,4/4/2024 18:49:34,4,1,
729527,281,,4/4/2024 18:48:20,5,1,
729528,877,,4/4/2024 18:49:59,5,1,
729529,871,,4/4/2024 18:53:35,1,1,
729530,118,,4/4/2024 18:50:44,3,1,
729531,108,,4/4/2024 18:51:14,5,1,
729532,770,,4/4/2024 18:57:23,1,1,
729533,302,,4/4/2024 19:01:18,3,1,
729534,707,,4/4/2024 18:59:14,5,1,
729535,145,,4/4/2024 19:02:48,5,1,
729536,313,,4/4/2024 19:02:54,5,1,
729537,183,,4/4/2024 19:03:03,5,1,
729538,851,,4/4/2024 19:05:17,1,1,
729539,165,,4/4/2024 19:05:00,3,1,
729540,112,,4/4/2024 19:10:08,3,1,
729541,651,,4/4/2024 19:00:13,4,1,
729542,132,,4/4/2024 19:01:58,4,1,
729543,766,,4/4/2024 19:10:15,4,1,
729544,312,,4/4/2024 19:06:03,5,1,
729545,195,,4/4/2024 19:14:21,1,1,
729546,160,,4/4/2024 19:16:52,3,1,
729547,824,,4/4/2024 19:19:08,1,1,
729548,244,,4/4/2024 19:22:52,1,1,
729549,713,,4/4/2024 19:19:07,4,1,
729550,274,,4/4/2024 19:25:13,5,1,
729551,868,,4/4/2024 19:25:24,5,1,
729552,251,,4/4/2024 19:25:31,5,1,
729553,763,,4/4/2024 19:31:00,1,1,
729554,136,,4/4/2024 19:28:20,3,1,
729555,825,,4/4/2024 19:35:09,1,1,
729556,795,,4/4/2024 19:35:14,1,1,
729557,164,,4/4/2024 19:39:08,2,1,
729558,163,,4/4/2024 19:37:05,3,1,
729559,755,,4/4/2024 19:36:23,5,1,
729560,146,,4/4/2024 19:37:31,5,1,
729561,188,,4/4/2024 19:41:26,5,1,
729562,607,,4/4/2024 19:48:53,1,1,
729563,218,,4/4/2024 19:53:22,3,1,
729564,864,,4/4/2024 19:57:55,2,1,
729565,565,,4/4/2024 20:02:49,1,1,
729566,298,,4/4/2024 20:05:47,5,1,
729567,189,,4/4/2024 20:12:12,5,1,
729568,343,,4/4/2024 20:23:56,1,1,
729569,155,,4/4/2024 20:24:31,2,1,
729570,791,,4/4/2024 20:48:34,3,1,
729571,272,,4/4/2024 20:53:22,4,1,
729572,280,,4/4/2024 20:58:14,1,1,
729573,252,,4/4/2024 21:41:17,5,1,
729574,124,,4/4/2024 21:58:21,4,1,
729575,862,,5/4/2024 01:35:20,1,1,
729576,111,,5/4/2024 02:58:58,2,0,
729577,792,,5/4/2024 04:59:16,1,1,
729578,792,,5/4/2024 04:59:36,1,0,
729579,269,,5/4/2024 05:15:39,1,0,
729580,159,,5/4/2024 05:15:40,3,0,
729581,209,,5/4/2024 05:17:04,1,0,
729582,607,,5/4/2024 05:20:46,1,0,
729583,212,,5/4/2024 05:18:51,3,0,
729584,176,,5/4/2024 05:21:04,5,0,
729585,252,,5/4/2024 05:24:35,5,0,
729586,233,,5/4/2024 05:33:06,3,0,
729587,302,,5/4/2024 05:40:44,3,0,
729588,270,,5/4/2024 05:39:36,4,1,
729589,242,,5/4/2024 05:13:31,2,0,
729590,865,,5/4/2024 05:50:07,4,1,
729591,865,,5/4/2024 05:50:11,4,0,
729592,137,,5/4/2024 05:45:05,5,0,
729593,149,,5/4/2024 05:48:08,5,0,
729594,745,,5/4/2024 06:04:33,3,0,
729595,174,,5/4/2024 06:07:19,1,0,
729596,186,,5/4/2024 06:11:46,2,0,
729597,203,,5/4/2024 06:06:56,3,0,
729598,863,,5/4/2024 06:12:42,3,0,
729599,148,,5/4/2024 06:08:39,4,0,
729600,108,,5/4/2024 06:09:55,5,0,
729601,763,,5/4/2024 06:13:02,1,0,
729602,795,,5/4/2024 06:13:06,1,0,
729603,744,,5/4/2024 06:18:30,3,0,
729604,146,,5/4/2024 06:14:04,5,0,
729605,260,,5/4/2024 06:25:38,1,0,
729606,693,,5/4/2024 06:22:58,4,0,
729607,693,,5/4/2024 06:23:00,4,0,
729608,273,,5/4/2024 06:20:27,5,0,
729609,221,,5/4/2024 06:33:34,3,0,
729610,100,,5/4/2024 06:32:37,5,0,
729611,128,,5/4/2024 06:33:49,1,0,
729612,150,,5/4/2024 06:35:15,1,0,
729613,819,,5/4/2024 06:40:43,1,0,
729614,786,,5/4/2024 06:37:13,3,0,
729615,123,,5/4/2024 06:37:17,3,0,
729616,169,,5/4/2024 06:39:32,3,0,
729617,829,,5/4/2024 06:41:35,3,0,
729618,189,,5/4/2024 06:35:59,5,0,
729619,503,,5/4/2024 06:45:15,1,0,
729620,851,,5/4/2024 06:41:55,1,0,
729621,878,,5/4/2024 06:48:18,1,0,
729622,147,,5/4/2024 06:43:39,3,0,
729623,798,,5/4/2024 06:43:45,3,0,
729624,858,,5/4/2024 06:48:02,3,0,
729625,103,,5/4/2024 06:35:47,4,0,
729626,132,,5/4/2024 06:36:07,4,0,
729627,151,,5/4/2024 06:36:44,4,0,
729628,256,,5/4/2024 06:39:57,4,0,
729629,272,,5/4/2024 06:42:03,4,0,
729630,268,,5/4/2024 06:44:51,4,0,
729631,304,,5/4/2024 06:47:18,4,0,
729632,504,,5/4/2024 06:54:01,1,0,
729633,844,,5/4/2024 06:53:05,1,0,
729634,833,,5/4/2024 06:55:40,1,0,
729635,265,,5/4/2024 06:56:05,1,0,
729636,259,,5/4/2024 06:52:50,3,0,
729637,333,,5/4/2024 06:55:45,3,0,
729638,218,,5/4/2024 06:56:49,3,0,
729639,193,,5/4/2024 06:56:56,3,0,
729640,239,,5/4/2024 06:57:03,3,0,
729641,494,,5/4/2024 06:58:03,1,0,
729642,353,,5/4/2024 07:02:27,5,0,
729643,266,,5/4/2024 07:04:32,5,0,
729644,724,,5/4/2024 07:07:37,5,0,
729645,828,,5/4/2024 07:07:39,5,0,
729646,500,,5/4/2024 07:08:25,1,0,
729647,243,,5/4/2024 07:11:37,1,0,
729648,310,,5/4/2024 07:11:42,1,0,
729649,787,,5/4/2024 07:09:03,3,0,
729650,131,,5/4/2024 07:11:08,3,0,
729651,866,,5/4/2024 07:12:25,3,0,
729652,376,,5/4/2024 07:14:45,3,0,
729653,641,,5/4/2024 06:57:31,4,0,
729654,139,,5/4/2024 06:57:34,4,0,
729655,661,,5/4/2024 07:14:20,4,0,
729656,298,,5/4/2024 07:12:05,5,0,
729657,135,,5/4/2024 07:15:17,5,0,
729658,476,,5/4/2024 07:13:30,1,0,
729659,109,,5/4/2024 07:15:49,3,0,
729660,781,,5/4/2024 07:20:54,3,0,
729661,161,,5/4/2024 07:17:17,5,0,
729662,869,,5/4/2024 07:19:52,5,0,
729663,514,,5/4/2024 07:25:25,1,0,
729664,182,,5/4/2024 07:25:00,1,0,
729665,871,,5/4/2024 07:27:27,1,0,
729666,801,,5/4/2024 07:22:44,3,0,
729667,518,,5/4/2024 07:33:41,1,0,
729668,804,,5/4/2024 07:36:03,1,0,
729669,716,,5/4/2024 07:36:52,1,0,
729670,246,,5/4/2024 06:33:05,2,0,
729671,258,,5/4/2024 06:33:46,2,0,
729672,248,,5/4/2024 06:40:20,2,0,
729673,202,,5/4/2024 06:45:41,2,0,
729674,110,,5/4/2024 06:58:04,2,0,
729675,134,,5/4/2024 07:04:41,2,0,
729676,764,,5/4/2024 07:09:12,2,0,
729677,173,,5/4/2024 07:14:52,2,0,
729678,213,,5/4/2024 07:14:57,2,0,
729679,725,,5/4/2024 07:30:36,2,0,
729680,736,,5/4/2024 07:37:45,3,0,
729681,837,,5/4/2024 07:36:40,5,0,
729682,166,,5/4/2024 07:38:15,5,0,
729683,493,,5/4/2024 07:37:56,1,0,
729684,803,,5/4/2024 07:39:43,1,0,
729685,216,,5/4/2024 07:41:17,1,0,
729686,348,,5/4/2024 07:38:56,2,0,
729687,254,,5/4/2024 07:40:36,2,0,
729688,164,,5/4/2024 07:40:42,2,0,
729689,163,,5/4/2024 07:40:29,3,0,
729690,133,,5/4/2024 07:50:02,1,0,
729691,289,,5/4/2024 07:47:24,2,0,
729692,856,,5/4/2024 07:45:58,3,0,
729693,160,,5/4/2024 07:50:23,3,0,
729694,112,,5/4/2024 07:51:49,3,0,
729695,813,,5/4/2024 07:51:54,3,0,
729696,230,,5/4/2024 07:49:28,5,0,
729697,145,,5/4/2024 07:53:54,5,0,
729698,317,,5/4/2024 07:54:17,1,0,
729699,158,,5/4/2024 07:55:57,1,0,
729700,818,,5/4/2024 07:56:01,1,0,
729701,760,,5/4/2024 07:56:04,1,0,
729702,739,,5/4/2024 07:57:42,1,0,
729703,261,,5/4/2024 07:59:12,1,0,
729704,105,,5/4/2024 07:55:29,3,0,
729705,350,,5/4/2024 07:55:33,3,0,
729706,868,,5/4/2024 07:56:33,5,0,
729707,106,,5/4/2024 08:00:48,5,0,
729708,485,,5/4/2024 07:59:51,1,0,
729709,516,,5/4/2024 08:00:28,1,0,
729710,268,,4/4/2024 19:09:46,1,1,
729711,268,,4/4/2024 19:09:47,1,1,
729712,447,,4/4/2024 21:12:09,1,1,
