biometricdtrid,bsdno,isindtr,logdatetime,nfcdeviceid,type,ismanual
745120,357,,25/4/2024 12:43:55,4,0,
745121,865,,25/4/2024 12:44:20,4,1,
745122,865,,25/4/2024 12:44:24,4,0,
745123,166,,25/4/2024 12:42:51,5,1,
745124,166,,25/4/2024 12:42:54,5,0,
745125,679,,25/4/2024 12:45:56,5,1,
745126,679,,25/4/2024 12:45:59,5,0,
745127,266,,25/4/2024 12:48:14,5,1,
745128,266,,25/4/2024 12:48:18,5,0,
745129,185,,25/4/2024 12:48:53,1,1,
745130,185,,25/4/2024 12:48:55,1,1,
745131,898,,25/4/2024 12:54:25,1,1,
745132,898,,25/4/2024 12:54:31,1,0,
745133,165,,25/4/2024 12:55:39,3,1,
745134,165,,25/4/2024 12:55:43,3,0,
745135,345,,25/4/2024 12:54:39,4,1,
745136,345,,25/4/2024 12:54:43,4,0,
745137,356,,25/4/2024 12:55:58,4,1,
745138,356,,25/4/2024 12:56:02,4,0,
745139,763,,25/4/2024 12:56:04,1,1,
745140,763,,25/4/2024 12:56:07,1,0,
745141,822,,25/4/2024 13:01:09,3,1,
745142,822,,25/4/2024 13:01:12,3,0,
745143,270,,25/4/2024 12:56:39,4,1,
745144,270,,25/4/2024 12:56:43,4,0,
745145,708,,25/4/2024 12:57:03,4,1,
745146,708,,25/4/2024 12:57:07,4,0,
745147,230,,25/4/2024 12:59:10,5,1,
745148,230,,25/4/2024 12:59:14,5,0,
745149,641,,25/4/2024 12:59:11,7,1,
745150,641,,25/4/2024 12:59:13,7,0,
745151,188,,25/4/2024 12:59:42,7,1,
745152,188,,25/4/2024 12:59:46,7,0,
745153,782,,25/4/2024 14:34:14,1,0,
745154,318,,25/4/2024 14:58:31,5,0,
745155,318,,25/4/2024 14:58:38,5,1,
745156,246,,25/4/2024 15:00:04,2,1,
745157,756,,25/4/2024 15:58:53,5,1,
745158,260,,25/4/2024 16:01:12,1,1,
745159,844,,25/4/2024 16:01:47,1,1,
745160,258,,25/4/2024 16:01:16,2,1,
745161,202,,25/4/2024 16:02:17,2,1,
745162,111,,25/4/2024 16:04:51,2,1,
745163,123,,25/4/2024 16:05:41,3,1,
745164,794,,25/4/2024 16:01:36,4,1,
745165,882,,25/4/2024 16:05:42,5,1,
745166,146,,25/4/2024 16:05:55,5,1,
745167,845,,25/4/2024 16:07:58,1,1,
745168,199,,25/4/2024 16:09:02,1,1,
745169,248,,25/4/2024 16:11:03,2,1,
745170,134,,25/4/2024 16:14:10,2,1,
745171,137,,25/4/2024 16:10:32,5,1,
745172,149,,25/4/2024 16:12:49,5,1,
745173,128,,25/4/2024 16:15:58,1,1,
745174,854,,25/4/2024 16:24:44,5,1,
745175,852,,25/4/2024 16:22:17,1,1,
745176,861,,25/4/2024 16:24:01,1,1,
745177,255,,25/4/2024 16:30:50,2,1,
745178,736,,25/4/2024 16:16:36,3,1,
745179,866,,25/4/2024 16:16:56,3,1,
745180,259,,25/4/2024 16:23:24,3,1,
745181,744,,25/4/2024 16:23:34,3,1,
745182,786,,25/4/2024 16:27:57,3,1,
745183,858,,25/4/2024 16:29:53,3,1,
745184,768,,25/4/2024 16:32:00,3,1,
745185,224,,25/4/2024 16:30:51,4,1,
745186,898,,25/4/2024 16:37:27,1,1,
745187,818,,25/4/2024 16:39:19,1,1,
745188,116,,25/4/2024 16:35:07,2,1,
745189,140,,25/4/2024 16:36:44,2,1,
745190,131,,25/4/2024 16:39:10,3,1,
745191,326,,25/4/2024 16:33:28,4,1,
745192,661,,25/4/2024 16:36:01,4,1,
745193,272,,25/4/2024 16:36:08,4,1,
745194,899,,25/4/2024 16:37:49,4,1,
745195,865,,25/4/2024 16:37:54,4,1,
745196,304,,25/4/2024 16:39:45,4,1,
745197,675,,25/4/2024 16:47:12,3,1,
745198,106,,25/4/2024 16:45:22,5,1,
745199,690,,25/4/2024 16:47:35,5,1,
745200,724,,25/4/2024 16:51:43,5,1,
745201,261,,25/4/2024 16:48:26,1,1,
745202,150,,25/4/2024 16:57:11,1,1,
745203,289,,25/4/2024 16:51:43,2,1,
745204,254,,25/4/2024 16:57:39,2,1,
745205,221,,25/4/2024 16:55:54,3,1,
745206,801,,25/4/2024 16:56:15,3,1,
745207,829,,25/4/2024 16:57:22,3,1,
745208,239,,25/4/2024 16:58:14,3,1,
745209,193,,25/4/2024 16:58:20,3,1,
745210,856,,25/4/2024 16:59:00,3,1,
745211,855,,25/4/2024 16:58:55,5,1,
745212,682,,25/4/2024 17:01:56,1,1,
745213,764,,25/4/2024 17:04:54,2,1,
745214,154,,25/4/2024 17:01:23,3,1,
745215,212,,25/4/2024 17:07:00,3,1,
745216,229,,25/4/2024 17:10:51,3,1,
745217,357,,25/4/2024 17:06:17,4,1,
745218,139,,25/4/2024 17:09:19,4,1,
745219,210,,25/4/2024 17:06:44,1,1,
745220,750,,25/4/2024 17:07:49,1,1,
745221,243,,25/4/2024 17:07:54,1,1,
745222,783,,25/4/2024 17:10:57,1,1,
745223,133,,25/4/2024 17:12:53,1,1,
745224,317,,25/4/2024 17:15:27,1,1,
745225,765,,25/4/2024 17:11:24,2,1,
745226,733,,25/4/2024 17:12:35,3,1,
745227,147,,25/4/2024 17:13:09,3,1,
745228,376,,25/4/2024 17:13:34,3,1,
745229,101,,25/4/2024 17:13:52,4,1,
745230,355,,25/4/2024 17:16:46,4,1,
745231,157,,25/4/2024 17:19:57,1,1,
745232,220,,25/4/2024 17:25:36,1,1,
745233,222,,25/4/2024 17:22:16,2,1,
745234,110,,25/4/2024 17:22:20,2,1,
745235,117,,25/4/2024 17:20:09,3,1,
745236,112,,25/4/2024 17:20:59,3,1,
745237,787,,25/4/2024 17:24:40,3,1,
745238,800,,25/4/2024 17:27:09,3,1,
745239,816,,25/4/2024 17:27:34,3,1,
745240,167,,25/4/2024 17:19:54,4,1,
745241,867,,25/4/2024 17:20:47,4,1,
745242,857,,25/4/2024 17:15:25,5,1,
745243,869,,25/4/2024 17:20:36,5,1,
745244,875,,25/4/2024 17:26:05,1,1,
745245,769,,25/4/2024 17:28:07,1,1,
745246,196,,25/4/2024 17:33:56,1,1,
745247,842,,25/4/2024 17:30:16,3,1,
745248,247,,25/4/2024 17:28:00,4,1,
745249,838,,25/4/2024 17:30:29,5,1,
745250,121,,25/4/2024 17:34:24,5,1,
745251,161,,25/4/2024 17:35:07,5,1,
745252,565,,25/4/2024 17:43:46,1,1,
745253,853,,25/4/2024 17:43:50,1,1,
745254,201,,25/4/2024 17:48:52,2,1,
745255,204,,25/4/2024 17:48:58,2,1,
745256,227,,25/4/2024 17:38:45,3,1,
745257,859,,25/4/2024 17:42:22,4,1,
745258,708,,25/4/2024 17:43:05,4,1,
745259,766,,25/4/2024 17:48:43,4,1,
745260,375,,25/4/2024 17:44:05,5,1,
745261,755,,25/4/2024 17:48:14,5,1,
745262,216,,25/4/2024 17:49:10,1,1,
745263,155,,25/4/2024 17:50:39,2,1,
745264,880,,25/4/2024 17:55:55,1,1,
745265,162,,25/4/2024 17:56:07,1,1,
745266,249,,25/4/2024 17:56:12,1,1,
745267,870,,25/4/2024 17:57:06,1,1,
745268,760,,25/4/2024 18:02:06,1,1,
745269,897,,25/4/2024 18:03:40,1,1,
745270,209,,25/4/2024 18:03:45,1,1,
745271,887,,25/4/2024 18:01:47,2,1,
745272,348,,25/4/2024 18:03:59,2,1,
745273,350,,25/4/2024 17:58:33,3,1,
745274,850,,25/4/2024 17:58:50,3,1,
745275,238,,25/4/2024 17:58:54,3,1,
745276,797,,25/4/2024 18:00:03,3,1,
745277,350,,25/4/2024 18:00:39,3,1,
745278,105,,25/4/2024 18:00:51,3,1,
745279,233,,25/4/2024 18:01:26,3,1,
745280,743,,25/4/2024 18:02:05,3,1,
745281,175,,25/4/2024 18:03:01,3,1,
745282,160,,25/4/2024 18:03:36,3,1,
745283,136,,25/4/2024 18:04:49,3,1,
745284,729,,25/4/2024 17:58:50,4,1,
745285,356,,25/4/2024 18:00:14,4,1,
745286,651,,25/4/2024 18:01:47,4,1,
745287,771,,25/4/2024 18:03:15,4,1,
745288,156,,25/4/2024 18:00:53,5,1,
745289,843,,25/4/2024 18:01:19,5,1,
745290,837,,25/4/2024 18:01:33,5,1,
745291,837,,25/4/2024 18:01:34,5,1,
745292,108,,25/4/2024 18:04:27,5,1,
745293,183,,25/4/2024 18:04:30,5,1,
745294,731,,25/4/2024 18:04:36,5,1,
745295,145,,25/4/2024 18:04:52,5,1,
745296,266,,25/4/2024 18:05:40,5,1,
745297,878,,25/4/2024 18:06:44,1,1,
745298,862,,25/4/2024 18:06:49,1,1,
745299,739,,25/4/2024 18:10:00,1,1,
745300,174,,25/4/2024 18:12:46,1,1,
745301,822,,25/4/2024 18:08:00,3,1,
745302,218,,25/4/2024 18:12:15,3,1,
745303,345,,25/4/2024 18:06:56,4,1,
745304,635,,25/4/2024 18:09:22,4,1,
745305,635,,25/4/2024 18:09:24,4,1,
745306,151,,25/4/2024 18:09:26,4,1,
745307,319,,25/4/2024 18:09:32,4,1,
745308,713,,25/4/2024 18:12:59,4,1,
745309,269,,25/4/2024 18:15:04,1,1,
745310,275,,25/4/2024 18:18:17,1,1,
745311,846,,25/4/2024 18:18:24,1,1,
745312,352,,25/4/2024 18:18:29,1,1,
745313,169,,25/4/2024 18:15:55,3,1,
745314,143,,25/4/2024 18:17:42,4,1,
745315,230,,25/4/2024 18:12:25,5,1,
745316,274,,25/4/2024 18:16:58,5,1,
745317,773,,25/4/2024 18:21:37,5,1,
745318,684,,25/4/2024 18:28:10,4,1,
745319,830,,25/4/2024 18:28:26,1,1,
745320,244,,25/4/2024 18:32:35,1,1,
745321,372,,25/4/2024 18:32:49,1,1,
745322,159,,25/4/2024 18:32:33,3,1,
745323,130,,25/4/2024 18:40:31,1,1,
745324,871,,25/4/2024 18:40:38,1,1,
745325,124,,25/4/2024 18:40:16,4,1,
745326,812,,25/4/2024 18:44:45,1,1,
745327,763,,25/4/2024 18:45:37,1,1,
745328,795,,25/4/2024 18:45:40,1,1,
745329,195,,25/4/2024 19:00:48,1,1,
745330,333,,25/4/2024 18:55:22,3,1,
745331,821,,25/4/2024 18:56:55,4,1,
745332,824,,25/4/2024 19:04:18,1,1,
745333,745,,25/4/2024 19:09:35,3,1,
745334,817,,25/4/2024 19:04:36,4,1,
745335,831,,25/4/2024 19:04:54,4,1,
745336,868,,25/4/2024 18:23:06,5,1,
745337,251,,25/4/2024 18:23:12,5,1,
745338,298,,25/4/2024 18:25:13,5,1,
745339,191,,25/4/2024 18:25:16,5,1,
745340,353,,25/4/2024 18:25:20,5,1,
745341,166,,25/4/2024 18:25:40,5,1,
745342,194,,25/4/2024 18:26:37,5,1,
745343,194,,25/4/2024 18:26:38,5,1,
745344,188,,25/4/2024 18:35:41,5,1,
745345,767,,25/4/2024 18:39:20,5,1,
745346,135,,25/4/2024 18:42:55,5,1,
745347,273,,25/4/2024 18:49:38,5,1,
745348,330,,25/4/2024 18:56:56,5,1,
745349,312,,25/4/2024 19:02:19,5,1,
745350,173,,25/4/2024 18:31:44,2,1,
745351,186,,25/4/2024 18:55:38,2,0,
745352,839,,25/4/2024 19:24:23,1,1,
745353,573,,25/4/2024 19:26:10,5,1,
745354,886,,25/4/2024 19:31:38,5,1,
745355,886,,25/4/2024 19:31:51,5,1,
745356,671,,25/4/2024 19:12:05,3,1,
745357,203,,25/4/2024 19:12:12,3,1,
745358,165,,25/4/2024 19:15:17,3,1,
745359,118,,25/4/2024 19:25:13,3,1,
745360,185,,25/4/2024 19:52:31,1,1,
745361,306,,25/4/2024 19:55:32,1,1,
745362,648,,25/4/2024 19:57:49,1,1,
745363,279,,25/4/2024 19:58:10,4,1,
745364,709,,25/4/2024 20:04:43,1,1,
745365,689,,25/4/2024 20:04:48,1,1,
745366,738,,25/4/2024 20:04:53,1,1,
745367,617,,25/4/2024 20:05:38,4,1,
745368,362,,25/4/2024 20:06:58,4,1,
745369,789,,25/4/2024 20:14:28,1,1,
745370,789,,25/4/2024 20:14:30,1,1,
745371,256,,25/4/2024 20:11:18,4,1,
745372,890,,25/4/2024 20:12:05,4,1,
745373,785,,25/4/2024 20:11:34,5,1,
745374,641,,25/4/2024 20:11:36,5,1,
745375,109,,25/4/2024 19:56:49,3,1,
745376,302,,25/4/2024 20:06:51,3,1,
745377,163,,25/4/2024 20:33:00,3,1,
745378,270,,25/4/2024 20:49:48,4,1,
745379,125,,25/4/2024 20:47:11,3,1,
745380,263,,25/4/2024 20:39:48,5,1,
745381,654,,25/4/2024 20:39:51,5,1,
745382,189,,25/4/2024 20:44:22,5,1,
745383,176,,25/4/2024 21:08:36,5,1,
745384,164,,25/4/2024 21:05:20,2,0,
745385,213,,25/4/2024 21:09:48,2,0,
745386,242,,25/4/2024 21:10:19,2,1,
745387,864,,25/4/2024 21:33:27,2,1,
745388,111,,26/4/2024 02:49:05,2,0,
745389,174,,26/4/2024 05:01:11,1,0,
745390,269,,26/4/2024 05:16:43,1,0,
745391,186,,26/4/2024 05:10:26,2,1,
745392,242,,26/4/2024 05:17:52,2,0,
745393,176,,26/4/2024 04:51:51,5,0,
745394,189,,26/4/2024 05:12:37,5,0,
745395,212,,26/4/2024 05:29:43,3,0,
745396,233,,26/4/2024 05:36:54,3,0,
745397,302,,26/4/2024 05:37:35,3,0,
745398,203,,26/4/2024 05:45:39,3,0,
745399,867,,26/4/2024 05:42:24,4,0,
745400,357,,26/4/2024 05:50:59,4,0,
745401,108,,26/4/2024 05:36:13,5,0,
745402,149,,26/4/2024 05:48:09,5,0,
745403,137,,26/4/2024 05:49:27,5,0,
745404,607,,26/4/2024 05:57:34,1,1,
745405,607,,26/4/2024 05:57:42,1,0,
745406,258,,26/4/2024 06:04:57,2,0,
745407,209,,26/4/2024 06:11:27,1,0,
745408,248,,26/4/2024 06:22:48,2,0,
745409,661,,26/4/2024 06:16:32,4,0,
745410,173,,26/4/2024 06:31:00,2,0,
745411,745,,26/4/2024 06:05:48,3,0,
745412,744,,26/4/2024 06:16:04,3,0,
745413,858,,26/4/2024 06:21:14,3,0,
745414,179,,26/4/2024 06:28:00,3,0,
745415,273,,26/4/2024 06:26:02,5,0,
745416,150,,26/4/2024 06:31:11,1,0,
745417,157,,26/4/2024 06:38:29,1,0,
745418,221,,26/4/2024 06:33:09,3,0,
745419,147,,26/4/2024 06:35:05,3,0,
745420,169,,26/4/2024 06:35:11,3,0,
745421,109,,26/4/2024 06:38:26,3,0,
745422,786,,26/4/2024 06:38:44,3,0,
745423,143,,26/4/2024 06:34:21,4,0,
745424,268,,26/4/2024 06:34:35,4,0,
745425,103,,26/4/2024 06:34:50,4,0,
745426,670,,26/4/2024 06:35:36,4,0,
745427,148,,26/4/2024 06:36:23,4,0,
745428,256,,26/4/2024 06:36:30,4,0,
745429,270,,26/4/2024 06:36:50,4,0,
745430,161,,26/4/2024 06:34:27,5,0,
745431,739,,26/4/2024 06:43:24,1,0,
745432,845,,26/4/2024 06:44:31,1,0,
745433,833,,26/4/2024 06:46:26,1,0,
745434,333,,26/4/2024 06:40:50,3,0,
745435,890,,26/4/2024 06:40:31,4,0,
745436,132,,26/4/2024 06:41:23,4,0,
745437,772,,26/4/2024 06:44:26,4,0,
745438,794,,26/4/2024 06:45:23,4,0,
745439,852,,26/4/2024 06:49:41,1,0,
745440,218,,26/4/2024 06:48:39,3,0,
745441,259,,26/4/2024 06:49:10,3,0,
745442,829,,26/4/2024 06:51:03,3,0,
745443,799,,26/4/2024 06:50:40,4,0,
745444,272,,26/4/2024 06:52:02,4,0,
745445,297,,26/4/2024 06:52:09,4,0,
745446,899,,26/4/2024 06:52:17,4,0,
745447,844,,26/4/2024 06:55:26,1,0,
745448,689,,26/4/2024 06:59:23,1,0,
745449,861,,26/4/2024 07:00:46,1,0,
745450,787,,26/4/2024 06:56:39,3,0,
745451,866,,26/4/2024 07:01:27,3,0,
745452,123,,26/4/2024 07:01:30,3,0,
745453,239,,26/4/2024 07:02:04,3,0,
745454,193,,26/4/2024 07:02:08,3,0,
745455,304,,26/4/2024 06:59:56,4,0,
745456,244,,26/4/2024 07:06:50,1,0,
745457,112,,26/4/2024 07:04:34,3,0,
745458,159,,26/4/2024 07:05:10,3,0,
745459,781,,26/4/2024 07:08:12,3,0,
745460,617,,26/4/2024 07:04:54,4,0,
745461,823,,26/4/2024 07:08:00,4,0,
745462,319,,26/4/2024 07:09:21,4,0,
745463,565,,26/4/2024 07:10:33,1,0,
745464,769,,26/4/2024 07:10:39,1,0,
745465,763,,26/4/2024 07:12:54,1,0,
745466,795,,26/4/2024 07:13:00,1,0,
745467,376,,26/4/2024 07:16:14,3,0,
745468,771,,26/4/2024 07:12:45,4,0,
745469,139,,26/4/2024 07:13:01,4,0,
745470,243,,26/4/2024 07:17:58,1,0,
745471,372,,26/4/2024 07:23:41,1,0,
745472,342,,26/4/2024 07:18:52,4,0,
745473,871,,26/4/2024 07:24:11,1,0,
745474,862,,26/4/2024 07:25:34,1,0,
745475,789,,26/4/2024 07:29:28,1,0,
745476,352,,26/4/2024 07:30:42,1,0,
745477,326,,26/4/2024 07:26:45,4,0,
745478,140,,26/4/2024 06:42:51,2,0,
745479,246,,26/4/2024 06:43:58,2,0,
745480,202,,26/4/2024 06:44:04,2,0,
745481,134,,26/4/2024 07:05:43,2,0,
745482,110,,26/4/2024 07:11:49,2,0,
745483,765,,26/4/2024 07:14:05,2,0,
745484,255,,26/4/2024 07:31:47,2,0,
745485,255,,26/4/2024 07:31:49,2,0,
745486,164,,26/4/2024 07:32:20,2,0,
745487,254,,26/4/2024 07:32:41,2,0,
745488,801,,26/4/2024 07:24:18,3,0,
745489,791,,26/4/2024 07:29:05,3,0,
745490,131,,26/4/2024 07:31:04,3,0,
745491,163,,26/4/2024 07:31:43,3,0,
745492,813,,26/4/2024 07:36:58,3,0,
745493,105,,26/4/2024 07:39:57,3,0,
745494,350,,26/4/2024 07:40:00,3,0,
745495,101,,26/4/2024 07:38:35,4,0,
745496,796,,26/4/2024 07:39:47,4,0,
745497,216,,26/4/2024 07:43:20,1,0,
745498,818,,26/4/2024 07:44:35,1,0,
745499,158,,26/4/2024 07:44:40,1,0,
745500,224,,26/4/2024 07:48:32,4,0,
745501,709,,26/4/2024 07:53:43,1,0,
745502,289,,26/4/2024 07:57:07,2,0,
745503,125,,26/4/2024 07:56:33,3,1,
745504,125,,26/4/2024 07:56:39,3,0,
745505,737,,26/4/2024 07:49:43,4,0,
745506,167,,26/4/2024 07:51:01,4,0,
745507,834,,26/4/2024 07:56:33,1,0,
745508,317,,26/4/2024 08:00:38,1,0,
745509,750,,26/4/2024 08:03:57,1,0,
745510,814,,26/4/2024 07:59:39,3,0,
745511,160,,26/4/2024 08:00:55,3,0,
745512,800,,26/4/2024 08:05:13,3,0,
745513,130,,26/4/2024 08:04:31,1,0,
745514,682,,26/4/2024 08:08:23,1,0,
745515,210,,26/4/2024 08:10:05,1,0,
745516,133,,26/4/2024 08:10:31,1,0,
745517,213,,26/4/2024 08:09:02,2,0,
745518,247,,26/4/2024 08:07:13,4,0,
745519,783,,26/4/2024 08:16:23,1,0,
745520,249,,26/4/2024 08:18:07,1,0,
745521,201,,26/4/2024 08:14:38,2,0,
745522,222,,26/4/2024 08:21:27,2,0,
745523,800,,26/4/2024 08:05:46,3,0,
745524,850,,26/4/2024 08:11:36,3,0,
745525,816,,26/4/2024 08:13:06,3,0,
745526,238,,26/4/2024 08:14:02,3,0,
745527,675,,26/4/2024 08:15:13,3,0,
745528,136,,26/4/2024 08:22:35,3,0,
745529,162,,26/4/2024 08:23:26,1,0,
745530,878,,26/4/2024 08:24:42,1,0,
745531,898,,26/4/2024 08:26:33,1,0,
745532,116,,26/4/2024 08:25:36,2,0,
745533,348,,26/4/2024 08:25:50,2,0,
745534,278,,26/4/2024 08:29:47,2,0,
745535,831,,26/4/2024 08:27:10,4,0,
745536,830,,26/4/2024 08:31:01,1,0,
745537,830,,26/4/2024 08:31:02,1,0,
745538,782,,26/4/2024 08:32:28,1,0,
745539,220,,26/4/2024 08:32:33,1,0,
745540,195,,26/4/2024 08:37:08,1,0,
745541,155,,26/4/2024 08:31:55,2,0,
745542,227,,26/4/2024 08:35:04,3,0,
745543,743,,26/4/2024 08:35:57,3,0,
745544,766,,26/4/2024 08:34:59,4,0,
745545,279,,26/4/2024 08:37:16,4,0,
745546,784,,26/4/2024 08:39:05,1,0,
745547,824,,26/4/2024 08:39:39,1,0,
745548,895,,26/4/2024 08:43:44,1,0,
745549,185,,26/4/2024 08:47:15,1,0,
745550,887,,26/4/2024 08:44:40,2,0,
745551,197,,26/4/2024 08:51:05,1,0,
745552,864,,26/4/2024 08:56:48,2,0,
745553,165,,26/4/2024 08:51:01,3,0,
745554,768,,26/4/2024 08:54:21,3,0,
745555,229,,26/4/2024 08:56:10,3,0,
745556,740,,26/4/2024 08:57:02,3,0,
745557,821,,26/4/2024 08:49:20,4,0,
745558,355,,26/4/2024 08:49:24,4,0,
745559,345,,26/4/2024 08:56:03,4,0,
745560,846,,26/4/2024 09:02:53,1,0,
745561,117,,26/4/2024 08:58:48,3,0,
745562,817,,26/4/2024 08:58:24,4,0,
745563,742,,26/4/2024 09:02:45,4,0,
745564,343,,26/4/2024 09:05:51,1,0,
745565,733,,26/4/2024 09:16:41,3,0,
745566,732,,26/4/2024 09:22:11,3,0,
745567,175,,26/4/2024 09:25:05,3,0,
745568,118,,26/4/2024 09:25:13,3,0,
745569,792,,26/4/2024 09:29:49,1,0,
745570,306,,26/4/2024 09:30:01,1,0,
745596,671,,26/4/2024 11:19:34,3,0,
745597,102,,26/4/2024 06:50:58,5,0,
745598,263,,26/4/2024 07:08:24,5,0,
745599,353,,26/4/2024 07:11:00,5,0,
745600,724,,26/4/2024 07:25:48,5,0,
745601,828,,26/4/2024 07:25:50,5,0,
745602,683,,26/4/2024 07:29:30,5,0,
745603,855,,26/4/2024 07:36:10,5,0,
745604,145,,26/4/2024 07:41:36,5,0,
745605,106,,26/4/2024 07:48:29,5,0,
745606,690,,26/4/2024 07:50:07,5,0,
745607,146,,26/4/2024 08:02:51,5,0,
745608,677,,26/4/2024 08:03:22,5,0,
745609,785,,26/4/2024 08:03:25,5,0,
745610,731,,26/4/2024 08:19:21,5,0,
745611,886,,26/4/2024 08:19:58,5,0,
745612,885,,26/4/2024 08:28:25,5,0,
745613,649,,26/4/2024 08:30:40,5,0,
745614,843,,26/4/2024 08:33:29,5,0,
745615,837,,26/4/2024 08:49:06,5,0,
745616,135,,26/4/2024 08:50:21,5,0,
745617,183,,26/4/2024 08:58:47,5,0,
745618,868,,26/4/2024 09:15:26,5,0,
745619,877,,26/4/2024 09:17:41,5,0,
745620,654,,26/4/2024 09:22:39,5,0,
745621,679,,26/4/2024 09:30:55,5,0,
745622,194,,26/4/2024 09:57:52,5,0,
745623,113,,26/4/2024 11:05:45,5,0,
745624,769,,26/4/2024 12:01:48,1,1,
745625,521,,26/4/2024 12:00:12,1,1,
745626,510,,26/4/2024 12:01:19,1,1,
745627,521,,26/4/2024 12:01:27,1,0,
745628,501,,26/4/2024 12:01:34,1,1,
745629,155,,26/4/2024 12:02:42,2,1,
745630,155,,26/4/2024 12:02:43,2,1,
745631,155,,26/4/2024 12:03:03,2,0,
745632,302,,26/4/2024 12:00:08,3,1,
