biometricdtrid,bsdno,isindtr,logdatetime,nfcdeviceid,type,ismanual
743102,435,,23/4/2024 12:02:03,1,0,
743103,517,,23/4/2024 12:02:12,1,1,
743104,517,,23/4/2024 12:02:22,1,0,
743105,549,,23/4/2024 12:02:49,1,1,
743106,549,,23/4/2024 12:02:53,1,0,
743107,403,,23/4/2024 12:03:29,1,1,
743108,403,,23/4/2024 12:03:32,1,0,
743109,445,,23/4/2024 12:03:40,1,1,
743110,445,,23/4/2024 12:03:44,1,0,
743111,456,,23/4/2024 12:03:48,1,1,
743112,456,,23/4/2024 12:03:51,1,0,
743113,448,,23/4/2024 12:04:06,1,1,
743114,448,,23/4/2024 12:04:09,1,0,
743115,446,,23/4/2024 12:04:14,1,1,
743116,446,,23/4/2024 12:04:18,1,0,
743117,639,,23/4/2024 12:04:28,1,1,
743118,639,,23/4/2024 12:04:43,1,0,
743119,432,,23/4/2024 12:04:59,1,1,
743120,432,,23/4/2024 12:05:05,1,0,
743121,892,,23/4/2024 12:05:20,1,1,
743122,892,,23/4/2024 12:05:28,1,0,
743123,424,,23/4/2024 12:06:59,1,1,
743124,424,,23/4/2024 12:07:07,1,0,
743125,696,,23/4/2024 12:07:50,1,1,
743126,561,,23/4/2024 12:07:55,1,1,
743127,561,,23/4/2024 12:08:00,1,0,
743128,696,,23/4/2024 12:08:07,1,0,
743129,550,,23/4/2024 12:09:20,1,1,
743130,550,,23/4/2024 12:09:44,1,0,
743131,408,,23/4/2024 12:10:10,1,1,
743132,408,,23/4/2024 12:10:27,1,0,
743133,512,,23/4/2024 12:12:45,1,1,
743134,421,,23/4/2024 12:12:51,1,1,
743135,512,,23/4/2024 12:13:00,1,0,
743136,421,,23/4/2024 12:13:06,1,0,
743137,449,,23/4/2024 12:13:18,1,1,
743138,444,,23/4/2024 12:13:36,1,1,
743139,449,,23/4/2024 12:13:47,1,0,
743140,444,,23/4/2024 12:14:02,1,0,
743141,556,,23/4/2024 12:14:27,1,1,
743142,556,,23/4/2024 12:14:34,1,0,
743143,577,,23/4/2024 12:14:50,1,1,
743144,577,,23/4/2024 12:14:56,1,0,
743145,416,,23/4/2024 12:15:31,1,1,
743146,416,,23/4/2024 12:16:10,1,0,
743147,548,,23/4/2024 12:19:31,1,1,
743148,548,,23/4/2024 12:19:34,1,0,
743149,538,,23/4/2024 12:19:40,1,1,
743150,538,,23/4/2024 12:19:43,1,0,
743151,553,,23/4/2024 12:21:21,1,1,
743152,519,,23/4/2024 12:21:28,1,1,
743153,566,,23/4/2024 12:21:30,1,1,
743154,563,,23/4/2024 12:21:33,1,1,
743155,553,,23/4/2024 12:21:39,1,0,
743156,566,,23/4/2024 12:21:42,1,0,
743157,519,,23/4/2024 12:21:48,1,0,
743158,563,,23/4/2024 12:22:02,1,0,
743159,390,,23/4/2024 12:22:34,1,1,
743160,390,,23/4/2024 12:22:38,1,0,
743161,544,,23/4/2024 12:24:28,1,0,
743162,544,,23/4/2024 12:24:31,1,1,
743163,554,,23/4/2024 12:24:34,1,1,
743164,554,,23/4/2024 12:24:37,1,0,
743165,544,,23/4/2024 12:24:40,1,0,
743166,628,,23/4/2024 12:29:11,1,1,
743167,392,,23/4/2024 12:29:18,1,1,
743168,391,,23/4/2024 12:29:26,1,1,
743169,628,,23/4/2024 12:30:04,1,0,
743170,392,,23/4/2024 12:30:12,1,0,
743171,391,,23/4/2024 12:30:18,1,0,
743172,888,,23/4/2024 12:30:27,1,1,
743173,888,,23/4/2024 12:30:32,1,0,
743174,560,,23/4/2024 12:30:46,1,1,
743175,560,,23/4/2024 12:31:07,1,0,
743176,559,,23/4/2024 12:31:50,1,1,
743177,559,,23/4/2024 12:31:58,1,0,
743178,398,,23/4/2024 12:32:05,1,1,
743179,398,,23/4/2024 12:32:40,1,1,
743180,398,,23/4/2024 12:33:02,1,0,
743181,537,,23/4/2024 12:35:52,1,1,
743182,537,,23/4/2024 12:36:13,1,0,
743183,410,,23/4/2024 12:45:16,1,1,
743184,410,,23/4/2024 12:45:54,1,0,
743185,536,,23/4/2024 12:54:01,1,1,
743186,536,,23/4/2024 12:54:05,1,0,
743187,566,,23/4/2024 15:36:02,1,1,
743188,403,,23/4/2024 16:01:02,1,1,
743189,536,,23/4/2024 16:01:16,1,1,
743190,432,,23/4/2024 16:43:12,1,1,
743191,410,,23/4/2024 16:47:34,1,1,
743192,696,,23/4/2024 16:48:16,1,1,
743193,561,,23/4/2024 16:48:22,1,1,
743194,392,,23/4/2024 16:49:51,1,1,
743195,512,,23/4/2024 16:50:22,1,1,
743196,550,,23/4/2024 16:53:18,1,1,
743197,402,,23/4/2024 16:55:19,1,1,
743198,435,,23/4/2024 17:00:10,1,1,
743199,424,,23/4/2024 17:00:20,1,1,
743200,549,,23/4/2024 17:01:12,1,1,
743201,559,,23/4/2024 17:01:50,1,1,
743202,421,,23/4/2024 17:02:04,1,1,
743203,499,,23/4/2024 17:10:17,1,1,
743204,553,,23/4/2024 17:18:17,1,1,
743205,391,,23/4/2024 17:20:25,1,1,
743206,231,,23/4/2024 17:22:33,1,1,
743207,628,,23/4/2024 17:23:40,1,1,
743208,469,,23/4/2024 17:24:08,1,1,
743209,398,,23/4/2024 17:26:47,1,1,
743210,408,,23/4/2024 17:28:22,1,1,
743211,548,,23/4/2024 17:31:01,1,1,
743212,563,,23/4/2024 17:31:56,1,1,
743213,416,,23/4/2024 17:33:16,1,1,
743214,537,,23/4/2024 17:34:30,1,1,
743215,639,,23/4/2024 17:39:48,1,1,
743216,417,,23/4/2024 17:39:55,1,1,
743217,542,,23/4/2024 17:40:34,1,1,
743218,544,,23/4/2024 17:40:43,1,1,
743219,554,,23/4/2024 17:40:52,1,1,
743220,508,,23/4/2024 17:42:17,1,1,
743221,508,,23/4/2024 17:42:19,1,1,
743222,538,,23/4/2024 17:47:20,1,1,
743223,556,,23/4/2024 17:47:25,1,1,
743224,456,,23/4/2024 17:48:55,1,1,
743225,517,,23/4/2024 17:52:20,1,1,
743226,449,,23/4/2024 18:04:16,1,1,
743227,444,,23/4/2024 18:04:27,1,1,
743228,560,,23/4/2024 18:04:42,1,1,
743229,892,,23/4/2024 18:09:55,1,1,
743230,577,,23/4/2024 18:10:14,1,1,
743231,698,,23/4/2024 18:20:40,1,1,
743232,268,,23/4/2024 18:24:05,1,1,
743233,445,,23/4/2024 18:24:10,1,1,
743234,446,,23/4/2024 18:24:13,1,1,
743235,448,,23/4/2024 18:24:22,1,1,
743236,418,,23/4/2024 18:24:29,1,1,
743237,888,,23/4/2024 18:24:58,1,1,
743238,519,,23/4/2024 20:09:54,1,1,
743239,526,,24/4/2024 05:12:48,1,0,
743240,517,,24/4/2024 05:28:31,1,0,
743241,421,,24/4/2024 05:55:22,1,0,
743242,519,,24/4/2024 06:00:11,1,0,
743243,416,,24/4/2024 06:01:00,1,0,
743244,537,,24/4/2024 06:05:17,1,0,
743245,508,,24/4/2024 06:10:56,1,0,
743246,577,,24/4/2024 06:11:18,1,0,
743247,512,,24/4/2024 06:18:55,1,0,
743248,405,,24/4/2024 06:22:01,1,0,
743249,402,,24/4/2024 06:25:04,1,0,
743250,499,,24/4/2024 06:25:47,1,0,
743251,566,,24/4/2024 06:51:25,1,0,
743252,424,,24/4/2024 06:56:09,1,0,
743253,696,,24/4/2024 06:59:10,1,0,
743254,559,,24/4/2024 07:00:20,1,0,
743255,444,,24/4/2024 07:00:58,1,0,
743256,449,,24/4/2024 07:01:04,1,0,
743257,403,,24/4/2024 07:01:07,1,0,
743258,456,,24/4/2024 07:08:42,1,0,
743259,563,,24/4/2024 07:25:55,1,0,
743260,562,,24/4/2024 07:31:28,1,0,
743261,539,,24/4/2024 07:32:52,1,0,
743262,392,,24/4/2024 07:39:17,1,0,
743263,420,,24/4/2024 07:42:07,1,0,
743264,549,,24/4/2024 07:44:39,1,0,
743265,390,,24/4/2024 07:52:09,1,0,
743266,545,,24/4/2024 07:54:23,1,0,
743267,410,,24/4/2024 07:54:34,1,0,
743268,728,,24/4/2024 08:00:28,1,0,
743269,133,,24/4/2024 08:00:04,1,0,
743270,210,,24/4/2024 08:00:09,1,0,
743271,306,,24/4/2024 08:00:20,1,0,
743272,105,,24/4/2024 07:58:55,3,0,
743273,350,,24/4/2024 07:58:59,3,0,
743274,791,,24/4/2024 07:59:48,3,0,
743275,163,,24/4/2024 08:02:04,3,0,
743276,708,,24/4/2024 08:04:11,4,0,
743277,724,,24/4/2024 07:32:04,5,0,
743278,828,,24/4/2024 07:32:06,5,0,
743279,313,,24/4/2024 07:35:13,5,0,
743280,106,,24/4/2024 07:38:58,5,0,
743281,855,,24/4/2024 07:39:26,5,0,
743282,690,,24/4/2024 07:42:04,5,0,
743283,145,,24/4/2024 07:47:28,5,0,
743284,273,,24/4/2024 07:49:23,5,0,
743285,113,,24/4/2024 07:54:33,5,0,
743286,886,,24/4/2024 07:55:08,5,0,
743287,375,,24/4/2024 07:58:12,5,0,
743288,882,,24/4/2024 07:59:14,5,0,
743289,869,,24/4/2024 08:00:41,5,0,
743290,353,,24/4/2024 08:05:56,5,0,
743291,639,,24/4/2024 08:02:24,1,0,
743292,553,,24/4/2024 08:04:46,1,0,
743293,261,,24/4/2024 08:06:42,1,0,
743294,317,,24/4/2024 08:09:02,1,0,
743295,760,,24/4/2024 08:10:29,1,0,
743296,760,,24/4/2024 08:10:30,1,0,
743297,158,,24/4/2024 08:11:48,1,0,
743298,813,,24/4/2024 08:05:50,3,0,
743299,800,,24/4/2024 08:06:00,3,0,
743300,136,,24/4/2024 08:06:04,3,0,
743301,816,,24/4/2024 08:10:55,3,0,
743302,850,,24/4/2024 08:12:20,3,0,
743303,799,,24/4/2024 08:05:37,4,0,
743304,398,,24/4/2024 08:12:08,1,0,
743305,542,,24/4/2024 08:12:44,1,0,
743306,413,,24/4/2024 08:14:05,1,0,
743307,480,,24/4/2024 08:13:17,1,0,
743308,486,,24/4/2024 08:15:21,1,0,
743309,818,,24/4/2024 08:11:53,1,0,
743310,160,,24/4/2024 08:16:07,3,0,
743311,485,,24/4/2024 08:16:26,1,0,
743312,510,,24/4/2024 08:19:05,1,0,
743313,628,,24/4/2024 08:14:42,1,0,
743314,231,,24/4/2024 08:14:58,1,0,
743315,806,,24/4/2024 08:19:31,1,0,
743316,572,,24/4/2024 08:22:05,1,0,
743317,372,,24/4/2024 08:23:54,1,0,
743318,738,,24/4/2024 08:25:12,1,0,
743319,511,,24/4/2024 08:22:50,1,0,
743320,254,,24/4/2024 07:50:39,2,0,
743321,202,,24/4/2024 07:55:57,2,0,
743322,164,,24/4/2024 08:02:12,2,0,
743323,227,,24/4/2024 08:23:36,3,0,
743324,842,,24/4/2024 08:23:44,3,0,
743325,544,,24/4/2024 08:20:39,1,0,
743326,556,,24/4/2024 08:23:34,1,0,
743327,538,,24/4/2024 08:25:50,1,0,
743328,429,,24/4/2024 08:26:30,1,0,
743329,554,,24/4/2024 08:27:04,1,0,
743330,717,,24/4/2024 08:28:33,1,0,
743331,590,,24/4/2024 08:30:49,1,0,
743332,830,,24/4/2024 08:26:35,1,0,
743333,878,,24/4/2024 08:30:46,1,0,
743334,234,,24/4/2024 08:29:27,3,0,
743335,822,,24/4/2024 08:30:19,3,0,
743336,822,,24/4/2024 08:30:21,3,0,
743337,746,,24/4/2024 08:29:39,4,0,
743338,713,,24/4/2024 08:29:59,4,0,
743339,548,,24/4/2024 08:30:54,1,0,
743340,458,,24/4/2024 08:34:45,1,0,
743341,834,,24/4/2024 08:34:08,1,0,
743342,895,,24/4/2024 08:35:32,1,0,
743343,195,,24/4/2024 08:35:37,1,0,
743344,812,,24/4/2024 08:36:02,1,0,
743345,706,,24/4/2024 08:37:39,1,0,
743346,880,,24/4/2024 08:37:43,1,0,
743347,196,,24/4/2024 08:37:46,1,0,
743348,824,,24/4/2024 08:38:21,1,0,
743349,275,,24/4/2024 08:38:25,1,0,
743350,784,,24/4/2024 08:40:01,1,0,
743351,175,,24/4/2024 08:39:29,3,0,
743352,121,,24/4/2024 08:13:56,5,0,
743353,762,,24/4/2024 08:17:12,5,0,
743354,677,,24/4/2024 08:17:52,5,0,
743355,785,,24/4/2024 08:19:45,5,0,
743356,773,,24/4/2024 08:23:23,5,0,
743357,573,,24/4/2024 08:31:17,5,0,
743358,838,,24/4/2024 08:33:47,5,0,
743359,166,,24/4/2024 08:35:45,5,0,
743360,861,,24/4/2024 08:45:05,1,0,
743361,249,,24/4/2024 08:45:15,1,0,
743362,797,,24/4/2024 08:42:44,3,0,
743363,768,,24/4/2024 08:43:40,3,0,
743364,279,,24/4/2024 08:42:51,4,0,
743365,362,,24/4/2024 08:45:01,4,0,
743366,729,,24/4/2024 08:48:01,4,0,
743367,837,,24/4/2024 08:45:54,5,0,
743368,448,,24/4/2024 08:41:10,1,0,
743369,408,,24/4/2024 08:45:12,1,0,
743370,391,,24/4/2024 08:45:18,1,0,
743371,689,,24/4/2024 08:49:04,1,0,
743372,750,,24/4/2024 08:52:32,1,0,
743373,793,,24/4/2024 08:52:36,1,0,
743374,185,,24/4/2024 08:54:47,1,0,
743375,117,,24/4/2024 08:53:55,3,0,
743376,635,,24/4/2024 08:53:11,4,0,
743377,651,,24/4/2024 08:53:53,4,0,
743378,767,,24/4/2024 08:49:49,5,0,
743379,767,,24/4/2024 08:49:50,5,0,
743380,731,,24/4/2024 08:52:30,5,0,
743381,330,,24/4/2024 08:56:17,5,0,
743382,445,,24/4/2024 08:53:12,1,0,
743383,369,,24/4/2024 08:57:27,1,0,
743384,343,,24/4/2024 08:59:12,1,0,
743385,565,,24/4/2024 08:59:18,1,0,
743386,897,,24/4/2024 08:59:21,1,0,
743387,267,,24/4/2024 08:59:25,1,0,
743388,229,,24/4/2024 08:56:50,3,0,
743389,740,,24/4/2024 08:58:26,3,0,
743390,733,,24/4/2024 08:58:58,3,0,
743391,118,,24/4/2024 09:02:58,3,0,
743392,684,,24/4/2024 08:56:01,4,0,
743393,322,,24/4/2024 09:02:25,4,0,
743394,155,,24/4/2024 08:27:19,2,0,
743395,332,,24/4/2024 08:30:15,2,0,
743396,725,,24/4/2024 08:30:20,2,0,
743397,110,,24/4/2024 08:32:09,2,0,
743398,222,,24/4/2024 08:32:12,2,0,
743399,200,,24/4/2024 08:36:47,2,0,
743400,887,,24/4/2024 08:39:30,2,0,
743401,864,,24/4/2024 08:44:29,2,0,
743402,165,,24/4/2024 09:07:30,3,0,
743403,154,,24/4/2024 09:07:33,3,0,
743404,124,,24/4/2024 09:06:43,4,0,
743405,843,,24/4/2024 08:57:12,5,0,
743406,274,,24/4/2024 08:58:43,5,0,
743407,183,,24/4/2024 09:00:36,5,0,
743408,251,,24/4/2024 09:02:19,5,0,
743409,191,,24/4/2024 09:05:14,5,0,
743410,679,,24/4/2024 09:05:19,5,0,
743411,194,,24/4/2024 09:08:24,5,0,
743412,446,,24/4/2024 08:58:26,1,0,
743413,454,,24/4/2024 08:59:20,1,0,
743414,698,,24/4/2024 09:08:04,1,0,
743415,792,,24/4/2024 09:16:22,1,0,
743416,201,,24/4/2024 09:17:51,2,0,
743417,238,,24/4/2024 09:14:01,3,0,
743418,817,,24/4/2024 09:13:11,4,0,
743419,356,,24/4/2024 09:15:05,4,0,
743420,326,,24/4/2024 09:17:28,4,0,
743421,736,,24/4/2024 09:22:05,3,0,
743422,125,,24/4/2024 09:22:08,3,0,
743423,167,,24/4/2024 09:25:22,4,0,
743424,846,,24/4/2024 09:27:17,1,0,
743425,867,,24/4/2024 09:27:55,4,0,
743426,857,,24/4/2024 09:12:38,5,0,
743427,156,,24/4/2024 09:15:16,5,0,
743428,318,,24/4/2024 09:26:35,5,0,
743429,280,,24/4/2024 10:03:46,1,0,
743430,188,,24/4/2024 10:13:38,5,0,
743431,877,,24/4/2024 10:15:46,5,0,
743432,345,,24/4/2024 10:26:22,4,0,
743433,756,,24/4/2024 10:44:31,5,0,
743434,863,,24/4/2024 11:52:51,3,0,
743435,863,,24/4/2024 11:52:59,3,1,
743436,133,,24/4/2024 12:00:09,1,1,
743437,133,,24/4/2024 12:00:13,1,0,
743438,128,,24/4/2024 12:00:20,1,1,
743439,128,,24/4/2024 12:00:27,1,0,
743440,244,,24/4/2024 12:00:34,1,1,
743441,244,,24/4/2024 12:00:36,1,0,
743442,818,,24/4/2024 12:00:43,1,1,
743443,839,,24/4/2024 12:00:48,1,1,
743444,818,,24/4/2024 12:00:56,1,0,
743445,839,,24/4/2024 12:01:04,1,0,
743446,875,,24/4/2024 12:01:11,1,1,
743447,875,,24/4/2024 12:01:21,1,0,
743448,800,,24/4/2024 12:00:08,3,1,
743449,159,,24/4/2024 12:00:14,3,1,
743450,800,,24/4/2024 12:00:18,3,0,
743451,159,,24/4/2024 12:00:23,3,0,
743452,123,,24/4/2024 12:01:35,3,1,
743453,768,,24/4/2024 12:01:40,3,1,
743454,768,,24/4/2024 12:01:45,3,0,
743455,123,,24/4/2024 12:01:48,3,0,
743456,745,,24/4/2024 12:01:54,3,1,
743457,744,,24/4/2024 12:01:57,3,1,
743458,745,,24/4/2024 12:02:01,3,0,
743459,744,,24/4/2024 12:02:09,3,0,
743460,131,,24/4/2024 12:02:16,3,1,
743461,139,,24/4/2024 12:00:25,4,1,
743462,890,,24/4/2024 12:00:34,4,1,
743463,139,,24/4/2024 12:00:42,4,0,
743464,661,,24/4/2024 12:01:05,4,1,
743465,661,,24/4/2024 12:01:21,4,0,
743466,297,,24/4/2024 12:01:29,4,1,
743467,297,,24/4/2024 12:01:32,4,0,
743468,890,,24/4/2024 12:01:39,4,0,
743469,794,,24/4/2024 12:01:53,4,1,
743470,794,,24/4/2024 12:01:56,4,0,
743471,869,,24/4/2024 12:01:05,5,1,
743472,869,,24/4/2024 12:01:16,5,0,
743473,251,,24/4/2024 12:01:21,5,1,
743474,251,,24/4/2024 12:01:24,5,0,
743475,149,,24/4/2024 12:01:30,5,1,
743476,149,,24/4/2024 12:01:35,5,0,
743477,106,,24/4/2024 12:01:43,5,1,
743478,146,,24/4/2024 12:01:48,5,1,
743479,106,,24/4/2024 12:01:54,5,0,
743480,146,,24/4/2024 12:01:59,5,0,
743481,808,,24/4/2024 12:00:04,1,1,
743482,486,,24/4/2024 12:00:44,1,1,
743483,808,,24/4/2024 12:01:07,1,0,
743484,486,,24/4/2024 12:01:27,1,0,
743485,493,,24/4/2024 12:01:39,1,1,
743486,514,,24/4/2024 12:02:20,1,1,
743487,493,,24/4/2024 12:02:27,1,0,
743488,188,,24/4/2024 12:03:04,7,1,
743489,188,,24/4/2024 12:03:08,7,0,
743490,559,,24/4/2024 12:00:13,1,1,
743491,559,,24/4/2024 12:00:16,1,0,
743492,424,,24/4/2024 12:00:25,1,1,
743493,424,,24/4/2024 12:00:32,1,0,
743494,405,,24/4/2024 12:01:29,1,1,
743495,405,,24/4/2024 12:01:32,1,0,
743496,514,,24/4/2024 12:03:05,1,0,
743497,521,,24/4/2024 12:04:23,1,1,
743498,521,,24/4/2024 12:05:05,1,0,
743499,209,,24/4/2024 12:01:36,1,1,
743500,209,,24/4/2024 12:01:49,1,0,
743501,220,,24/4/2024 12:01:55,1,1,
743502,220,,24/4/2024 12:01:58,1,0,
743503,833,,24/4/2024 12:02:03,1,1,
743504,833,,24/4/2024 12:02:07,1,0,
743505,260,,24/4/2024 12:02:17,1,1,
743506,260,,24/4/2024 12:02:21,1,0,
743507,845,,24/4/2024 12:02:25,1,1,
743508,845,,24/4/2024 12:02:28,1,0,
743509,844,,24/4/2024 12:02:33,1,1,
743510,844,,24/4/2024 12:02:36,1,0,
743511,199,,24/4/2024 12:02:45,1,1,
743512,199,,24/4/2024 12:02:51,1,0,
743513,852,,24/4/2024 12:03:14,1,1,
743514,852,,24/4/2024 12:03:17,1,0,
743515,267,,24/4/2024 12:03:37,1,1,
743516,267,,24/4/2024 12:03:41,1,0,
743517,280,,24/4/2024 12:04:11,1,1,
743518,280,,24/4/2024 12:04:13,1,1,
743519,196,,24/4/2024 12:05:03,1,1,
743520,196,,24/4/2024 12:05:08,1,0,
743521,317,,24/4/2024 12:05:15,1,1,
743522,317,,24/4/2024 12:05:26,1,0,
743523,741,,24/4/2024 12:06:36,1,1,
743524,741,,24/4/2024 12:06:42,1,0,
743525,741,,24/4/2024 12:06:44,1,0,
743526,878,,24/4/2024 12:07:32,1,1,
743527,878,,24/4/2024 12:07:34,1,1,
743528,310,,24/4/2024 12:07:40,1,1,
743529,878,,24/4/2024 12:07:47,1,0,
743530,310,,24/4/2024 12:07:53,1,0,
743531,565,,24/4/2024 12:07:58,1,1,
743532,689,,24/4/2024 12:08:04,1,1,
743533,861,,24/4/2024 12:08:10,1,1,
743534,898,,24/4/2024 12:08:15,1,1,
743535,738,,24/4/2024 12:08:21,1,1,
743536,565,,24/4/2024 12:08:25,1,0,
743537,689,,24/4/2024 12:08:30,1,0,
743538,738,,24/4/2024 12:08:33,1,0,
743539,861,,24/4/2024 12:08:39,1,0,
743540,898,,24/4/2024 12:08:45,1,0,
743541,500,,24/4/2024 12:06:15,1,1,
743542,490,,24/4/2024 12:06:54,1,1,
743543,805,,24/4/2024 12:06:59,1,1,
743544,490,,24/4/2024 12:07:08,1,0,
743545,805,,24/4/2024 12:07:17,1,0,
743546,500,,24/4/2024 12:07:24,1,0,
743547,510,,24/4/2024 12:07:35,1,1,
743548,510,,24/4/2024 12:08:08,1,0,
743549,131,,24/4/2024 12:02:28,3,0,
743550,131,,24/4/2024 12:02:31,3,0,
743551,165,,24/4/2024 12:02:37,3,1,
743552,165,,24/4/2024 12:02:42,3,0,
743553,115,,24/4/2024 12:02:51,3,1,
743554,115,,24/4/2024 12:03:05,3,0,
743555,259,,24/4/2024 12:04:32,3,1,
743556,259,,24/4/2024 12:04:51,3,0,
743557,740,,24/4/2024 12:06:01,3,1,
743558,740,,24/4/2024 12:06:05,3,0,
743559,302,,24/4/2024 12:06:20,3,1,
743560,302,,24/4/2024 12:06:27,3,0,
743561,866,,24/4/2024 12:07:20,3,1,
743562,866,,24/4/2024 12:07:22,3,1,
743563,858,,24/4/2024 12:07:26,3,1,
743564,866,,24/4/2024 12:07:36,3,0,
743565,858,,24/4/2024 12:07:40,3,0,
743566,350,,24/4/2024 12:07:48,3,1,
743567,350,,24/4/2024 12:07:52,3,0,
743568,786,,24/4/2024 12:07:59,3,1,
743569,786,,24/4/2024 12:08:03,3,0,
743570,786,,24/4/2024 12:08:05,3,0,
743571,203,,24/4/2024 12:08:13,3,1,
743572,203,,24/4/2024 12:08:19,3,0,
743573,175,,24/4/2024 12:08:32,3,1,
743574,175,,24/4/2024 12:08:46,3,0,
743575,239,,24/4/2024 12:08:54,3,1,
743576,239,,24/4/2024 12:09:00,3,0,
743577,227,,24/4/2024 12:09:13,3,1,
743578,227,,24/4/2024 12:09:17,3,0,
743579,152,,24/4/2024 12:09:27,3,1,
743580,867,,24/4/2024 12:03:22,4,1,
743581,867,,24/4/2024 12:03:25,4,0,
743582,268,,24/4/2024 12:03:32,4,1,
743583,670,,24/4/2024 12:03:55,4,1,
743584,670,,24/4/2024 12:04:04,4,0,
743585,268,,24/4/2024 12:04:16,4,0,
743586,272,,24/4/2024 12:04:49,4,1,
743587,272,,24/4/2024 12:04:56,4,0,
743588,304,,24/4/2024 12:05:58,4,1,
743589,304,,24/4/2024 12:06:05,4,0,
743590,737,,24/4/2024 12:06:22,4,1,
743591,737,,24/4/2024 12:06:25,4,0,
743592,270,,24/4/2024 12:06:32,4,1,
743593,270,,24/4/2024 12:06:35,4,0,
743594,101,,24/4/2024 12:07:41,4,1,
743595,101,,24/4/2024 12:07:46,4,0,
743596,799,,24/4/2024 12:07:52,4,1,
743597,799,,24/4/2024 12:07:55,4,0,
743598,151,,24/4/2024 12:08:49,4,1,
743599,151,,24/4/2024 12:08:52,4,0,
743600,865,,24/4/2024 12:09:13,4,1,
743601,865,,24/4/2024 12:09:18,4,0,
743602,762,,24/4/2024 12:03:49,5,1,
743603,762,,24/4/2024 12:03:52,5,0,
743604,183,,24/4/2024 12:05:06,5,1,
743605,183,,24/4/2024 12:05:12,5,0,
743606,274,,24/4/2024 12:05:57,5,0,
743607,274,,24/4/2024 12:06:03,5,1,
