biometricdtrid,bsdno,isindtr,logdatetime,nfcdeviceid,type,ismanual
715446,429,,2/4/2024 12:56:45,1,0,
715447,662,,2/4/2024 15:02:26,1,1,
715448,558,,2/4/2024 15:03:34,1,1,
715449,696,,2/4/2024 15:14:38,1,1,
715450,667,,2/4/2024 15:25:16,1,1,
715451,537,,2/4/2024 15:31:36,1,1,
715452,483,,2/4/2024 15:36:44,1,1,
715453,536,,2/4/2024 15:42:17,1,1,
715454,553,,2/4/2024 15:52:01,1,1,
715455,563,,2/4/2024 15:56:36,1,1,
715456,566,,2/4/2024 15:57:19,1,1,
715457,405,,2/4/2024 16:02:26,1,1,
715458,538,,2/4/2024 16:05:52,1,1,
715459,548,,2/4/2024 16:06:05,1,1,
715460,550,,2/4/2024 16:08:25,1,1,
715461,549,,2/4/2024 16:10:35,1,1,
715462,542,,2/4/2024 16:12:37,1,1,
715463,544,,2/4/2024 16:12:42,1,1,
715464,554,,2/4/2024 16:12:48,1,1,
715465,397,,2/4/2024 16:13:52,1,1,
715466,403,,2/4/2024 16:20:36,1,1,
715467,393,,2/4/2024 16:30:11,1,1,
715468,539,,2/4/2024 16:40:18,1,1,
715469,543,,2/4/2024 16:40:23,1,1,
715470,556,,2/4/2024 16:40:29,1,1,
715471,2076,,2/4/2024 16:41:18,1,1,
715472,545,,2/4/2024 16:58:03,1,1,
715473,512,,2/4/2024 17:00:10,1,1,
715474,471,,2/4/2024 17:00:15,1,1,
715475,392,,2/4/2024 17:00:35,1,1,
715476,406,,2/4/2024 17:03:28,1,1,
715477,698,,2/4/2024 17:14:38,1,1,
715478,231,,2/4/2024 17:14:44,1,1,
715479,628,,2/4/2024 17:15:13,1,1,
715480,421,,2/4/2024 17:15:38,1,1,
715481,424,,2/4/2024 17:20:12,1,1,
715482,562,,2/4/2024 17:21:39,1,1,
715483,560,,2/4/2024 17:22:02,1,1,
715484,429,,2/4/2024 17:30:19,1,1,
715485,414,,2/4/2024 17:31:29,1,1,
715486,391,,2/4/2024 17:33:06,1,1,
715487,390,,2/4/2024 17:35:30,1,1,
715488,615,,2/4/2024 17:35:43,1,1,
715489,517,,2/4/2024 17:35:51,1,1,
715490,416,,2/4/2024 17:38:37,1,1,
715491,657,,2/4/2024 17:43:48,1,1,
715492,491,,2/4/2024 17:55:19,1,1,
715493,508,,2/4/2024 18:13:16,1,1,
715494,508,,2/4/2024 18:13:18,1,1,
715495,499,,2/4/2024 18:33:12,1,1,
715496,306,,2/4/2024 18:47:39,1,1,
715497,783,,2/4/2024 18:47:45,1,1,
715498,565,,2/4/2024 18:47:55,1,1,
715499,118,,2/4/2024 18:48:22,3,1,
715500,847,,2/4/2024 18:47:28,5,1,
715501,785,,2/4/2024 18:50:11,5,1,
715502,274,,2/4/2024 18:52:55,5,1,
715503,195,,2/4/2024 18:55:52,1,1,
715504,195,,2/4/2024 18:55:54,1,1,
715505,185,,2/4/2024 18:57:52,1,1,
715506,185,,2/4/2024 18:57:53,1,1,
715507,169,,2/4/2024 18:55:21,3,1,
715508,857,,2/4/2024 18:57:22,5,1,
715509,176,,2/4/2024 19:00:52,5,1,
715510,864,,2/4/2024 19:05:54,2,1,
715511,816,,2/4/2024 19:02:34,3,1,
715512,745,,2/4/2024 19:05:03,3,1,
715513,146,,2/4/2024 19:10:24,5,1,
715514,230,,2/4/2024 19:11:10,5,1,
715515,163,,2/4/2024 19:10:05,3,1,
715516,199,,2/4/2024 19:24:47,1,1,
715517,641,,2/4/2024 18:49:18,4,1,
715518,742,,2/4/2024 18:50:12,4,1,
715519,143,,2/4/2024 19:00:45,4,1,
715520,270,,2/4/2024 19:02:13,4,1,
715521,132,,2/4/2024 19:07:53,4,1,
715522,273,,2/4/2024 19:24:47,5,1,
715523,671,,2/4/2024 19:37:30,3,1,
715524,677,,2/4/2024 19:39:23,5,1,
715525,267,,2/4/2024 19:38:07,1,1,
715526,267,,2/4/2024 19:38:15,1,1,
715527,648,,2/4/2024 19:40:08,1,1,
715528,265,,2/4/2024 19:40:54,1,1,
715529,280,,2/4/2024 19:41:08,1,1,
715530,862,,2/4/2024 19:42:05,1,1,
715531,278,,2/4/2024 19:41:24,2,1,
715532,332,,2/4/2024 19:41:35,2,1,
715533,105,,2/4/2024 19:41:35,3,1,
715534,350,,2/4/2024 19:41:39,3,1,
715535,825,,2/4/2024 19:50:28,1,1,
715536,136,,2/4/2024 19:50:04,3,1,
715537,124,,2/4/2024 19:48:43,4,1,
715538,279,,2/4/2024 19:49:49,4,1,
715539,862,,2/4/2024 19:52:50,1,1,
715540,693,,2/4/2024 19:55:12,4,1,
715541,693,,2/4/2024 19:55:14,4,1,
715542,272,,2/4/2024 20:03:15,4,1,
715543,791,,2/4/2024 20:12:52,3,1,
715544,100,,2/4/2024 20:11:58,5,1,
715545,343,,2/4/2024 20:22:51,1,1,
715546,746,,2/4/2024 20:27:05,4,1,
715547,653,,2/4/2024 20:27:49,4,1,
715548,298,,2/4/2024 20:25:27,5,1,
715549,709,,2/4/2024 20:31:02,1,1,
715550,125,,2/4/2024 20:48:22,3,1,
715551,843,,2/4/2024 20:46:51,5,1,
715552,877,,2/4/2024 20:50:13,5,1,
715553,252,,2/4/2024 21:08:47,5,1,
715554,192,,2/4/2024 22:15:57,5,1,
715555,111,,3/4/2024 02:55:27,2,0,
715556,100,,3/4/2024 04:05:42,5,0,
715557,189,,3/4/2024 04:51:40,5,0,
715558,256,,3/4/2024 05:05:01,4,1,
715559,242,,3/4/2024 05:11:02,2,0,
715560,256,,3/4/2024 05:05:12,4,0,
715561,252,,3/4/2024 05:09:21,5,0,
715562,607,,3/4/2024 05:19:50,1,0,
715563,209,,3/4/2024 05:29:46,1,0,
715564,203,,3/4/2024 05:27:25,3,0,
715565,269,,3/4/2024 05:36:10,1,0,
715566,174,,3/4/2024 05:37:57,1,0,
715567,212,,3/4/2024 05:39:20,3,0,
715568,108,,3/4/2024 05:37:31,5,0,
715569,233,,3/4/2024 05:43:39,3,0,
715570,176,,3/4/2024 05:40:49,5,0,
715571,137,,3/4/2024 05:44:34,5,0,
715572,146,,3/4/2024 05:48:54,5,0,
715573,149,,3/4/2024 05:52:03,5,0,
715574,260,,3/4/2024 05:56:56,1,0,
715575,693,,3/4/2024 05:57:32,4,0,
715576,693,,3/4/2024 05:57:34,4,0,
715577,687,,3/4/2024 06:02:17,1,0,
715578,248,,3/4/2024 06:07:58,2,0,
715579,258,,3/4/2024 06:10:05,2,0,
715580,179,,3/4/2024 06:07:36,3,0,
715581,289,,3/4/2024 06:14:48,2,0,
715582,186,,3/4/2024 06:16:15,2,0,
715583,858,,3/4/2024 06:16:19,3,0,
715584,230,,3/4/2024 06:13:44,5,0,
715585,273,,3/4/2024 06:17:04,5,0,
715586,803,,3/4/2024 06:24:09,1,0,
715587,128,,3/4/2024 06:22:55,1,0,
715588,744,,3/4/2024 06:20:33,3,0,
715589,221,,3/4/2024 06:22:37,3,0,
715590,745,,3/4/2024 06:25:53,3,0,
715591,709,,3/4/2024 06:27:02,1,0,
715592,786,,3/4/2024 06:28:51,3,0,
715593,169,,3/4/2024 06:31:48,3,0,
715594,863,,3/4/2024 06:34:15,3,0,
715595,132,,3/4/2024 06:28:44,4,0,
715596,772,,3/4/2024 06:31:33,4,0,
715597,143,,3/4/2024 06:31:57,4,0,
715598,265,,3/4/2024 06:36:43,1,0,
715599,157,,3/4/2024 06:38:00,1,0,
715600,819,,3/4/2024 06:39:49,1,0,
715601,376,,3/4/2024 06:37:39,3,0,
715602,123,,3/4/2024 06:40:59,3,0,
715603,148,,3/4/2024 06:34:58,4,0,
715604,268,,3/4/2024 06:39:12,4,0,
715605,103,,3/4/2024 06:40:06,4,0,
715606,503,,3/4/2024 06:45:46,1,0,
715607,852,,3/4/2024 06:46:29,1,0,
715608,259,,3/4/2024 06:42:04,3,0,
715609,218,,3/4/2024 06:42:41,3,0,
715610,109,,3/4/2024 06:45:10,3,0,
715611,239,,3/4/2024 06:47:26,3,0,
715612,193,,3/4/2024 06:47:36,3,0,
715613,829,,3/4/2024 06:48:44,3,0,
715614,304,,3/4/2024 06:48:26,4,0,
715615,504,,3/4/2024 06:47:41,1,0,
715616,150,,3/4/2024 06:49:03,1,0,
715617,310,,3/4/2024 06:52:05,1,0,
715618,147,,3/4/2024 06:52:54,3,0,
715619,272,,3/4/2024 06:50:42,4,0,
715620,298,,3/4/2024 06:52:03,5,0,
715621,844,,3/4/2024 07:01:03,1,0,
715622,861,,3/4/2024 07:02:55,1,0,
715623,764,,3/4/2024 06:54:29,2,0,
715624,173,,3/4/2024 06:56:18,2,0,
715625,246,,3/4/2024 06:56:24,2,0,
715626,213,,3/4/2024 06:56:43,2,0,
715627,887,,3/4/2024 07:03:33,2,0,
715628,866,,3/4/2024 06:58:02,3,0,
715629,781,,3/4/2024 06:59:25,3,0,
715630,139,,3/4/2024 06:57:45,4,0,
715631,270,,3/4/2024 06:59:02,4,0,
715632,641,,3/4/2024 06:59:04,4,0,
715633,823,,3/4/2024 06:59:10,4,0,
715634,661,,3/4/2024 07:01:44,4,0,
715635,161,,3/4/2024 06:57:56,5,0,
715636,353,,3/4/2024 06:58:18,5,0,
715637,845,,3/4/2024 07:09:44,1,0,
715638,110,,3/4/2024 07:04:52,2,0,
715639,333,,3/4/2024 07:05:01,3,0,
715640,822,,3/4/2024 07:06:59,3,0,
715641,787,,3/4/2024 07:07:07,3,0,
715642,801,,3/4/2024 07:08:13,3,0,
715643,653,,3/4/2024 07:07:55,4,0,
715644,828,,3/4/2024 07:07:36,5,0,
715645,724,,3/4/2024 07:07:38,5,0,
715646,306,,3/4/2024 07:11:07,1,0,
715647,243,,3/4/2024 07:15:43,1,0,
715648,348,,3/4/2024 07:13:18,2,0,
715649,302,,3/4/2024 07:17:28,3,0,
715650,131,,3/4/2024 07:17:35,3,0,
715651,510,,3/4/2024 07:22:50,1,0,
715652,130,,3/4/2024 07:22:04,1,0,
715653,182,,3/4/2024 07:23:24,1,0,
715654,134,,3/4/2024 07:18:33,2,0,
715655,204,,3/4/2024 07:23:20,2,0,
715656,115,,3/4/2024 07:23:08,3,0,
715657,319,,3/4/2024 07:21:41,4,0,
715658,794,,3/4/2024 07:22:32,4,0,
715659,101,,3/4/2024 07:22:53,4,0,
715660,756,,3/4/2024 07:25:02,5,0,
715661,268,,2/4/2024 18:57:25,1,1,
715662,561,,2/4/2024 19:47:10,1,1,
715663,418,,2/4/2024 19:47:16,1,1,
715664,519,,2/4/2024 20:04:40,1,1,
715665,509,,2/4/2024 20:04:47,1,1,
715666,471,,3/4/2024 04:01:18,1,0,
715667,526,,3/4/2024 05:00:03,1,0,
715668,615,,3/4/2024 05:30:08,1,0,
715669,519,,3/4/2024 05:30:23,1,0,
715670,473,,3/4/2024 05:43:21,1,0,
715671,508,,3/4/2024 05:44:05,1,0,
715672,416,,3/4/2024 05:46:35,1,0,
715673,421,,3/4/2024 05:48:53,1,0,
715674,517,,3/4/2024 06:05:02,1,0,
715675,420,,3/4/2024 06:09:38,1,0,
715676,662,,3/4/2024 06:10:10,1,0,
715677,512,,3/4/2024 06:10:32,1,0,
715678,563,,3/4/2024 06:12:09,1,0,
715679,553,,3/4/2024 06:17:28,1,0,
715680,446,,3/4/2024 06:27:49,1,0,
715681,405,,3/4/2024 06:29:28,1,0,
715682,696,,3/4/2024 06:35:45,1,0,
715683,893,,3/4/2024 06:36:42,1,0,
715684,403,,3/4/2024 06:40:08,1,0,
715685,702,,3/4/2024 06:41:43,1,0,
715686,449,,3/4/2024 06:52:56,1,0,
715687,444,,3/4/2024 06:53:17,1,0,
715688,424,,3/4/2024 07:01:34,1,0,
715689,499,,3/4/2024 07:01:42,1,0,
715690,667,,3/4/2024 07:07:49,1,0,
715691,639,,3/4/2024 07:08:24,1,0,
715692,435,,3/4/2024 07:09:25,1,0,
715693,393,,3/4/2024 07:11:17,1,0,
715694,414,,3/4/2024 07:13:51,1,0,
715695,562,,3/4/2024 07:15:16,1,0,
715696,456,,3/4/2024 07:18:36,1,0,
715697,390,,3/4/2024 07:24:05,1,0,
715698,538,,3/4/2024 07:27:24,1,0,
715699,500,,3/4/2024 07:27:43,1,0,
715700,648,,3/4/2024 07:30:06,1,0,
715701,255,,3/4/2024 07:29:41,2,0,
715702,814,,3/4/2024 07:26:19,3,0,
715703,856,,3/4/2024 07:26:35,3,0,
715704,342,,3/4/2024 07:26:00,4,0,
715705,326,,3/4/2024 07:29:34,4,0,
715706,518,,3/4/2024 07:29:56,1,0,
715707,476,,3/4/2024 07:31:49,1,0,
715708,410,,3/4/2024 07:30:45,1,0,
715709,717,,3/4/2024 07:31:18,1,0,
715710,469,,3/4/2024 07:31:39,1,0,
715711,133,,3/4/2024 07:38:27,1,0,
715712,332,,3/4/2024 07:33:40,2,0,
715713,725,,3/4/2024 07:33:45,2,0,
715714,224,,3/4/2024 07:38:06,4,0,
715715,837,,3/4/2024 07:32:20,5,0,
715716,882,,3/4/2024 07:33:26,5,0,
715717,106,,3/4/2024 07:35:53,5,0,
715718,406,,3/4/2024 07:37:05,1,0,
715719,413,,3/4/2024 07:37:45,1,0,
715720,392,,3/4/2024 07:40:03,1,0,
715721,493,,3/4/2024 07:39:46,1,0,
715722,871,,3/4/2024 07:39:00,1,0,
715723,202,,3/4/2024 07:39:56,2,0,
715724,159,,3/4/2024 07:40:10,3,0,
715725,736,,3/4/2024 07:43:57,3,0,
715726,865,,3/4/2024 07:39:41,4,0,
715727,690,,3/4/2024 07:39:30,5,0,
715728,145,,3/4/2024 07:42:48,5,0,
715729,556,,3/4/2024 07:40:45,1,0,
715730,391,,3/4/2024 07:43:24,1,0,
715731,408,,3/4/2024 07:44:39,1,0,
715732,514,,3/4/2024 07:48:14,1,0,
715733,550,,3/4/2024 07:47:16,1,0,
715734,261,,3/4/2024 07:51:07,1,0,
715735,254,,3/4/2024 07:46:38,2,0,
715736,791,,3/4/2024 07:51:43,3,0,
715737,650,,3/4/2024 07:48:39,4,0,
715738,854,,3/4/2024 07:47:54,5,0,
715739,869,,3/4/2024 07:52:14,5,0,
715740,501,,3/4/2024 07:52:25,1,0,
715741,804,,3/4/2024 07:52:54,1,0,
715742,720,,3/4/2024 07:54:39,1,0,
715743,352,,3/4/2024 07:54:21,1,0,
715744,739,,3/4/2024 07:55:58,1,0,
715745,164,,3/4/2024 07:58:40,2,0,
715746,163,,3/4/2024 07:58:35,3,0,
715747,136,,3/4/2024 07:58:54,3,0,
715748,807,,3/4/2024 07:59:54,1,0,
715749,545,,3/4/2024 07:51:53,1,0,
715750,483,,3/4/2024 07:52:22,1,0,
715751,397,,3/4/2024 07:59:30,1,0,
715752,770,,3/4/2024 07:59:45,1,0,
715753,760,,3/4/2024 08:01:49,1,0,
715754,216,,3/4/2024 08:02:40,1,0,
715755,244,,3/4/2024 08:02:50,1,0,
715756,185,,3/4/2024 08:06:01,1,0,
715757,516,,3/4/2024 08:06:10,1,0,
715758,105,,3/4/2024 08:02:19,3,0,
715759,350,,3/4/2024 08:02:22,3,0,
715760,448,,3/4/2024 08:01:05,1,0,
715761,542,,3/4/2024 08:01:19,1,0,
715762,447,,3/4/2024 08:01:46,1,0,
715763,548,,3/4/2024 08:02:54,1,0,
715764,796,,3/4/2024 08:02:03,4,0,
715765,357,,3/4/2024 08:03:57,4,0,
715766,746,,3/4/2024 08:05:43,4,0,
715767,785,,3/4/2024 08:03:07,5,0,
715768,657,,3/4/2024 08:05:45,1,0,
715769,554,,3/4/2024 08:06:20,1,0,
715770,544,,3/4/2024 08:09:14,1,0,
715771,572,,3/4/2024 08:09:44,1,0,
715772,486,,3/4/2024 08:11:18,1,0,
715773,372,,3/4/2024 08:11:00,1,0,
715774,732,,3/4/2024 08:09:26,3,0,
715775,813,,3/4/2024 08:09:46,3,0,
715776,160,,3/4/2024 08:10:44,3,0,
715777,816,,3/4/2024 08:13:36,3,0,
715778,799,,3/4/2024 08:09:04,4,0,
715779,703,,3/4/2024 08:15:17,1,0,
715780,511,,3/4/2024 08:18:13,1,0,
715781,494,,3/4/2024 08:18:19,1,0,
715782,604,,3/4/2024 08:18:25,1,0,
715783,675,,3/4/2024 08:17:11,3,0,
715784,356,,3/4/2024 08:16:57,4,0,
715785,855,,3/4/2024 08:15:06,5,0,
715832,522,,1/4/2024 06:55:55,1,0,
715833,473,,1/4/2024 06:56:34,1,0,
715834,473,,1/4/2024 06:56:42,1,0,
715835,469,,1/4/2024 11:03:20,1,0,
715836,469,,1/4/2024 12:27:28,1,1,
715837,469,,1/4/2024 12:27:39,1,0,
715838,522,,1/4/2024 12:28:08,1,0,
715839,522,,1/4/2024 12:28:18,1,1,
715840,522,,1/4/2024 12:28:31,1,0,
715841,473,,1/4/2024 12:28:42,1,1,
715842,473,,1/4/2024 12:28:55,1,0,
715843,417,,1/4/2024 12:29:14,1,1,
715844,417,,1/4/2024 12:29:20,1,0,
715845,473,,1/4/2024 12:29:31,1,1,
715846,418,,1/4/2024 17:09:29,1,1,
715847,469,,1/4/2024 17:18:10,1,1,
715848,522,,1/4/2024 17:30:24,1,1,
715849,723,,1/4/2024 17:48:59,1,1,
715850,417,,1/4/2024 17:49:43,1,1,
715851,420,,2/4/2024 07:25:50,1,0,
715852,522,,2/4/2024 07:25:59,1,0,
715853,418,,2/4/2024 07:28:46,1,0,
715854,418,,2/4/2024 07:28:52,1,0,
715855,509,,2/4/2024 07:45:41,1,0,
715856,723,,2/4/2024 07:52:38,1,0,
715857,417,,2/4/2024 08:43:54,1,0,
715858,410,,2/4/2024 12:00:10,1,1,
715859,449,,2/4/2024 12:00:24,1,1,
715860,410,,2/4/2024 12:00:37,1,0,
715861,449,,2/4/2024 12:01:29,1,0,
715862,417,,2/4/2024 12:14:05,1,1,
715863,417,,2/4/2024 12:14:15,1,0,
715864,469,,2/4/2024 12:14:27,1,1,
715865,469,,2/4/2024 12:14:38,1,0,
715866,410,,2/4/2024 17:08:14,1,1,
715867,449,,2/4/2024 17:34:59,1,1,
715868,444,,2/4/2024 17:35:13,1,1,
715869,473,,2/4/2024 17:35:24,1,1,
715870,522,,2/4/2024 17:35:35,1,1,
715871,473,,2/4/2024 17:35:45,1,1,
715872,473,,2/4/2024 17:36:51,1,1,
715873,473,,2/4/2024 17:38:44,1,1,
715874,420,,2/4/2024 17:53:55,1,1,
715875,469,,2/4/2024 17:57:51,1,1,
715876,723,,2/4/2024 18:12:54,1,1,
715877,417,,2/4/2024 18:13:05,1,1,
715878,509,,3/4/2024 05:26:32,1,0,
715879,522,,3/4/2024 05:54:36,1,0,
715880,723,,3/4/2024 06:27:15,1,0,
715881,566,,3/4/2024 08:18:49,1,0,
715882,543,,3/4/2024 08:19:00,1,0,
715883,728,,3/4/2024 08:23:08,1,0,
715884,878,,3/4/2024 08:21:14,1,0,
715885,878,,3/4/2024 08:21:16,1,0,
715886,158,,3/4/2024 08:25:54,1,0,
715887,818,,3/4/2024 08:25:59,1,0,
715888,880,,3/4/2024 08:27:34,1,0,
715889,278,,3/4/2024 08:26:52,2,0,
715890,200,,3/4/2024 08:27:13,2,0,
715891,800,,3/4/2024 08:25:28,3,0,
715892,234,,3/4/2024 08:26:16,3,0,
715893,231,,3/4/2024 08:21:27,1,0,
715894,628,,3/4/2024 08:21:36,1,0,
715895,429,,3/4/2024 08:22:46,1,0,
715896,491,,3/4/2024 08:25:55,1,0,
715897,121,,3/4/2024 08:27:00,5,0,
715898,573,,3/4/2024 08:28:40,5,0,
715899,806,,3/4/2024 08:31:21,1,0,
715900,480,,3/4/2024 08:31:46,1,0,
715901,558,,3/4/2024 08:29:08,1,0,
715902,487,,3/4/2024 08:27:40,1,0,
715903,220,,3/4/2024 08:31:16,1,0,
715904,238,,3/4/2024 08:33:33,3,0,
715905,677,,3/4/2024 08:30:11,5,0,
715906,805,,3/4/2024 08:34:35,1,0,
715907,549,,3/4/2024 08:36:50,1,0,
715908,199,,3/4/2024 08:35:26,1,0,
715909,249,,3/4/2024 08:37:41,1,0,
715910,812,,3/4/2024 08:37:46,1,0,
715911,750,,3/4/2024 08:38:21,1,0,
715912,235,,3/4/2024 08:38:24,1,0,
715913,853,,3/4/2024 08:38:29,1,0,
715914,850,,3/4/2024 08:37:24,3,0,
715915,773,,3/4/2024 08:36:55,5,0,
715916,166,,3/4/2024 08:37:06,5,0,
715917,454,,3/4/2024 08:48:39,1,0,
715918,789,,3/4/2024 08:43:02,1,0,
715919,565,,3/4/2024 08:48:26,1,0,
715920,155,,3/4/2024 08:45:04,2,0,
715921,175,,3/4/2024 08:45:34,3,0,
715922,165,,3/4/2024 08:48:06,3,0,
715923,797,,3/4/2024 08:50:07,3,0,
715924,827,,3/4/2024 08:25:58,4,0,
715925,860,,3/4/2024 08:31:15,4,0,
715926,345,,3/4/2024 08:32:23,4,0,
715927,817,,3/4/2024 08:32:28,4,0,
715928,279,,3/4/2024 08:35:04,4,0,
715929,713,,3/4/2024 08:37:02,4,0,
715930,322,,3/4/2024 08:47:47,4,0,
715931,771,,3/4/2024 08:49:50,4,0,
715932,156,,3/4/2024 08:49:33,5,0,
715933,560,,3/4/2024 08:50:08,1,0,
715934,417,,3/4/2024 08:49:00,1,0,
715935,343,,3/4/2024 08:50:46,1,0,
715936,825,,3/4/2024 08:52:25,1,0,
715937,846,,3/4/2024 08:54:53,1,0,
715938,824,,3/4/2024 08:54:59,1,0,
715939,870,,3/4/2024 08:55:02,1,0,
715940,864,,3/4/2024 08:56:27,2,0,
715941,198,,3/4/2024 08:52:08,3,0,
715942,117,,3/4/2024 08:54:36,3,0,
715943,768,,3/4/2024 08:54:42,3,0,
715944,651,,3/4/2024 08:51:52,4,0,
715945,635,,3/4/2024 08:54:23,4,0,
715946,684,,3/4/2024 08:56:19,4,0,
715947,729,,3/4/2024 08:56:54,4,0,
715948,859,,3/4/2024 08:57:00,4,0,
715949,767,,3/4/2024 08:54:06,5,0,
715950,885,,3/4/2024 08:55:05,5,0,
715951,195,,3/4/2024 08:59:10,1,0,
715952,834,,3/4/2024 09:03:40,1,0,
