biometricdtrid,bsdno,isindtr,logdatetime,nfcdeviceid,type,ismanual
739084,424,,18/4/2024 06:41:52,1,0,
739085,401,,18/4/2024 06:48:25,1,0,
739086,444,,18/4/2024 06:59:24,1,0,
739087,449,,18/4/2024 06:59:33,1,0,
739088,702,,18/4/2024 07:13:30,1,0,
739089,446,,18/4/2024 07:15:58,1,0,
739090,561,,18/4/2024 07:22:09,1,0,
739091,562,,18/4/2024 07:27:51,1,0,
739092,667,,18/4/2024 07:34:21,1,0,
739093,892,,18/4/2024 07:35:26,1,0,
739094,836,,18/4/2024 07:35:33,1,0,
739095,458,,18/4/2024 07:36:10,1,0,
739096,456,,18/4/2024 07:36:17,1,0,
739097,392,,18/4/2024 07:36:51,1,0,
739098,390,,18/4/2024 07:36:58,1,0,
739099,888,,18/4/2024 07:39:43,1,0,
739100,550,,18/4/2024 07:46:44,1,0,
739101,549,,18/4/2024 07:54:55,1,0,
739102,545,,18/4/2024 07:55:16,1,0,
739103,398,,18/4/2024 07:58:39,1,0,
739104,397,,18/4/2024 07:59:16,1,0,
739105,402,,18/4/2024 08:01:49,1,0,
739106,716,,18/4/2024 08:03:27,1,0,
739107,435,,18/4/2024 08:06:42,1,0,
739108,434,,18/4/2024 08:06:50,1,0,
739109,542,,18/4/2024 08:08:12,1,0,
739110,543,,18/4/2024 08:11:39,1,0,
739111,544,,18/4/2024 08:21:06,1,0,
739112,628,,18/4/2024 08:26:10,1,0,
739113,231,,18/4/2024 08:26:21,1,0,
739114,558,,18/4/2024 08:27:34,1,0,
739115,554,,18/4/2024 08:28:42,1,0,
739116,538,,18/4/2024 08:33:54,1,0,
739117,717,,18/4/2024 08:35:21,1,0,
739118,448,,18/4/2024 08:46:54,1,0,
739119,432,,18/4/2024 08:50:42,1,0,
739120,657,,18/4/2024 08:52:39,1,0,
739121,454,,18/4/2024 08:54:35,1,0,
739122,414,,18/4/2024 08:59:45,1,0,
739123,429,,18/4/2024 09:06:23,1,0,
739124,413,,18/4/2024 09:07:00,1,0,
739125,512,,18/4/2024 12:00:04,1,1,
739126,512,,18/4/2024 12:00:14,1,0,
739127,405,,18/4/2024 12:00:19,1,1,
739128,405,,18/4/2024 12:00:23,1,0,
739129,401,,18/4/2024 12:00:28,1,1,
739130,401,,18/4/2024 12:00:32,1,0,
739131,444,,18/4/2024 12:01:07,1,1,
739132,449,,18/4/2024 12:01:18,1,1,
739133,892,,18/4/2024 12:01:27,1,1,
739134,717,,18/4/2024 12:01:33,1,1,
739135,892,,18/4/2024 12:01:49,1,0,
739136,449,,18/4/2024 12:01:56,1,0,
739137,444,,18/4/2024 12:02:03,1,0,
739138,717,,18/4/2024 12:02:09,1,0,
739139,424,,18/4/2024 12:02:30,1,1,
739140,424,,18/4/2024 12:02:41,1,0,
739141,662,,18/4/2024 12:03:20,1,1,
739142,414,,18/4/2024 12:03:27,1,1,
739143,662,,18/4/2024 12:03:35,1,0,
739144,577,,18/4/2024 12:03:53,1,1,
739145,577,,18/4/2024 12:04:01,1,0,
739146,414,,18/4/2024 12:04:07,1,0,
739147,545,,18/4/2024 12:04:19,1,1,
739148,558,,18/4/2024 12:04:22,1,1,
739149,403,,18/4/2024 12:04:25,1,1,
739150,545,,18/4/2024 12:04:27,1,0,
739151,403,,18/4/2024 12:04:29,1,0,
739152,558,,18/4/2024 12:04:32,1,0,
739153,836,,18/4/2024 12:04:50,1,1,
739154,836,,18/4/2024 12:05:00,1,0,
739155,413,,18/4/2024 12:05:20,1,1,
739156,456,,18/4/2024 12:05:24,1,1,
739157,432,,18/4/2024 12:05:30,1,1,
739158,458,,18/4/2024 12:05:34,1,1,
739159,456,,18/4/2024 12:05:43,1,0,
739160,432,,18/4/2024 12:05:52,1,1,
739161,432,,18/4/2024 12:05:58,1,0,
739162,458,,18/4/2024 12:06:03,1,0,
739163,413,,18/4/2024 12:06:11,1,0,
739164,448,,18/4/2024 12:06:35,1,1,
739165,454,,18/4/2024 12:06:37,1,1,
739166,454,,18/4/2024 12:06:42,1,0,
739167,448,,18/4/2024 12:06:44,1,0,
739168,549,,18/4/2024 12:07:33,1,1,
739169,549,,18/4/2024 12:07:40,1,0,
739170,550,,18/4/2024 12:08:55,1,1,
739171,517,,18/4/2024 12:09:03,1,1,
739172,517,,18/4/2024 12:09:09,1,0,
739173,550,,18/4/2024 12:09:19,1,0,
739174,434,,18/4/2024 12:11:07,1,1,
739175,447,,18/4/2024 12:11:14,1,1,
739176,434,,18/4/2024 12:11:22,1,0,
739177,447,,18/4/2024 12:11:28,1,0,
739178,615,,18/4/2024 12:11:37,1,1,
739179,537,,18/4/2024 12:11:42,1,1,
739180,435,,18/4/2024 12:11:47,1,1,
739181,562,,18/4/2024 12:11:59,1,1,
739182,537,,18/4/2024 12:12:14,1,0,
739183,615,,18/4/2024 12:12:21,1,0,
739184,435,,18/4/2024 12:12:27,1,0,
739185,499,,18/4/2024 12:12:35,1,1,
739186,499,,18/4/2024 12:12:41,1,0,
739187,562,,18/4/2024 12:12:48,1,0,
739188,397,,18/4/2024 12:15:10,1,1,
739189,397,,18/4/2024 12:15:14,1,0,
739190,398,,18/4/2024 12:15:25,1,1,
739191,398,,18/4/2024 12:16:05,1,0,
739192,630,,18/4/2024 12:16:24,1,1,
739193,630,,18/4/2024 12:16:30,1,0,
739194,888,,18/4/2024 12:16:52,1,1,
739195,888,,18/4/2024 12:17:09,1,0,
739196,519,,18/4/2024 12:18:02,1,1,
739197,519,,18/4/2024 12:18:10,1,0,
739198,421,,18/4/2024 12:18:28,1,1,
739199,421,,18/4/2024 12:18:39,1,0,
739200,566,,18/4/2024 12:21:04,1,1,
739201,543,,18/4/2024 12:21:10,1,1,
739202,543,,18/4/2024 12:21:17,1,0,
739203,566,,18/4/2024 12:21:20,1,0,
739204,560,,18/4/2024 12:21:26,1,1,
739205,560,,18/4/2024 12:21:31,1,0,
739206,429,,18/4/2024 12:25:40,1,1,
739207,429,,18/4/2024 12:25:54,1,0,
739208,542,,18/4/2024 12:26:31,1,1,
739209,542,,18/4/2024 12:26:42,1,0,
739210,554,,18/4/2024 12:26:51,1,1,
739211,554,,18/4/2024 12:26:54,1,0,
739212,544,,18/4/2024 12:27:31,1,1,
739213,544,,18/4/2024 12:27:35,1,0,
739214,538,,18/4/2024 12:31:23,1,1,
739215,538,,18/4/2024 12:31:26,1,0,
739216,390,,18/4/2024 12:38:03,1,1,
739217,391,,18/4/2024 12:38:05,1,1,
739218,408,,18/4/2024 12:38:08,1,1,
739219,390,,18/4/2024 12:38:13,1,0,
739220,392,,18/4/2024 12:38:18,1,1,
739221,231,,18/4/2024 12:38:32,1,1,
739222,231,,18/4/2024 12:38:37,1,0,
739223,391,,18/4/2024 12:38:43,1,0,
739224,392,,18/4/2024 12:38:50,1,0,
739225,408,,18/4/2024 12:38:56,1,0,
739226,306,,18/4/2024 12:40:24,1,1,
739227,306,,18/4/2024 12:40:30,1,0,
739228,195,,18/4/2024 12:41:50,1,1,
739229,195,,18/4/2024 12:41:51,1,1,
739230,195,,18/4/2024 12:41:53,1,0,
739231,220,,18/4/2024 12:42:00,1,1,
739232,220,,18/4/2024 12:42:02,1,0,
739233,709,,18/4/2024 12:42:36,1,1,
739234,709,,18/4/2024 12:42:40,1,0,
739235,866,,18/4/2024 12:38:08,3,1,
739236,866,,18/4/2024 12:38:12,3,0,
739237,238,,18/4/2024 12:40:21,3,1,
739238,238,,18/4/2024 12:40:25,3,0,
739239,270,,18/4/2024 12:43:10,4,1,
739240,270,,18/4/2024 12:43:14,4,0,
739241,899,,18/4/2024 12:43:24,4,1,
739242,899,,18/4/2024 12:43:35,4,0,
739243,108,,18/4/2024 12:38:22,5,1,
739244,274,,18/4/2024 12:38:28,5,1,
739245,145,,18/4/2024 12:38:34,5,1,
739246,108,,18/4/2024 12:38:42,5,0,
739247,274,,18/4/2024 12:38:47,5,0,
739248,145,,18/4/2024 12:38:50,5,0,
739249,273,,18/4/2024 12:42:55,5,1,
739250,273,,18/4/2024 12:42:58,5,0,
739251,298,,18/4/2024 12:44:09,5,1,
739252,298,,18/4/2024 12:44:11,5,0,
739253,628,,18/4/2024 12:43:10,1,1,
739254,628,,18/4/2024 12:44:18,1,0,
739255,702,,18/4/2024 12:44:44,1,1,
739256,702,,18/4/2024 12:44:47,1,0,
739257,162,,18/4/2024 12:45:58,1,1,
739258,162,,18/4/2024 12:46:02,1,0,
739259,239,,18/4/2024 12:44:39,3,1,
739260,858,,18/4/2024 12:44:44,3,1,
739261,239,,18/4/2024 12:44:48,3,0,
739262,858,,18/4/2024 12:44:52,3,0,
739263,227,,18/4/2024 12:45:53,3,1,
739264,227,,18/4/2024 12:45:58,3,0,
739265,169,,18/4/2024 12:46:03,3,0,
739266,160,,18/4/2024 12:49:41,3,1,
739267,147,,18/4/2024 12:49:48,3,1,
739268,160,,18/4/2024 12:49:53,3,0,
739269,147,,18/4/2024 12:49:59,3,0,
739270,132,,18/4/2024 12:46:04,4,1,
739271,729,,18/4/2024 12:46:31,4,1,
739272,729,,18/4/2024 12:46:33,4,1,
739273,322,,18/4/2024 12:46:48,4,1,
739274,322,,18/4/2024 12:46:53,4,0,
739275,635,,18/4/2024 12:46:57,4,1,
739276,635,,18/4/2024 12:47:00,4,0,
739277,132,,18/4/2024 12:47:14,4,0,
739278,177,,18/4/2024 12:49:12,4,1,
739279,177,,18/4/2024 12:51:44,4,0,
739280,862,,18/4/2024 12:54:02,1,1,
739281,310,,18/4/2024 12:54:05,1,1,
739282,862,,18/4/2024 12:54:08,1,0,
739283,310,,18/4/2024 12:54:10,1,0,
739284,824,,18/4/2024 12:56:12,1,1,
739285,824,,18/4/2024 12:56:15,1,0,
739286,163,,18/4/2024 12:53:20,3,1,
739287,163,,18/4/2024 12:53:28,3,0,
739288,355,,18/4/2024 12:52:56,4,1,
739289,355,,18/4/2024 12:52:59,4,0,
739290,355,,18/4/2024 12:57:44,4,1,
739291,355,,18/4/2024 12:57:47,4,0,
739292,773,,18/4/2024 12:54:54,5,1,
739293,773,,18/4/2024 12:54:58,5,0,
739294,166,,18/4/2024 12:55:24,5,1,
739295,166,,18/4/2024 12:55:27,5,0,
739296,667,,18/4/2024 12:57:49,1,1,
739297,667,,18/4/2024 12:57:55,1,0,
739298,890,,18/4/2024 13:01:58,4,0,
739299,224,,18/4/2024 13:12:28,4,0,
739300,294,,18/4/2024 12:24:58,2,1,
739301,258,,18/4/2024 12:25:04,2,1,
739302,258,,18/4/2024 12:25:07,2,0,
739303,294,,18/4/2024 12:25:51,2,0,
739304,111,,18/4/2024 12:27:44,2,1,
739305,111,,18/4/2024 12:27:47,2,0,
739306,204,,18/4/2024 12:28:04,2,1,
739307,204,,18/4/2024 12:28:10,2,0,
739308,764,,18/4/2024 12:29:15,2,1,
739309,222,,18/4/2024 12:29:20,2,1,
739310,764,,18/4/2024 12:29:26,2,0,
739311,222,,18/4/2024 12:29:30,2,0,
739312,348,,18/4/2024 12:29:57,2,1,
739313,348,,18/4/2024 12:30:03,2,0,
739314,254,,18/4/2024 12:31:16,2,1,
739315,254,,18/4/2024 12:31:21,2,0,
739316,202,,18/4/2024 12:32:00,2,1,
739317,202,,18/4/2024 12:32:04,2,0,
739318,110,,18/4/2024 12:36:33,2,1,
739319,140,,18/4/2024 12:38:09,2,1,
739320,140,,18/4/2024 12:38:20,2,0,
739321,248,,18/4/2024 12:47:01,2,1,
739322,248,,18/4/2024 12:47:07,2,0,
739323,110,,18/4/2024 12:49:58,2,0,
739324,375,,18/4/2024 14:08:27,5,1,
739325,653,,18/4/2024 15:38:46,4,1,
739326,326,,18/4/2024 15:58:29,4,1,
739327,260,,18/4/2024 16:01:21,1,1,
739328,150,,18/4/2024 16:01:59,1,1,
739329,182,,18/4/2024 16:04:35,1,1,
739330,405,,18/4/2024 16:01:04,1,1,
739331,258,,18/4/2024 16:01:22,2,1,
739332,111,,18/4/2024 16:02:27,2,1,
739333,115,,18/4/2024 16:03:02,3,0,
739334,115,,18/4/2024 16:03:15,3,1,
739335,744,,18/4/2024 16:03:28,3,1,
739336,179,,18/4/2024 16:03:55,3,1,
739337,304,,18/4/2024 16:02:13,4,1,
739338,670,,18/4/2024 16:02:23,4,1,
739339,772,,18/4/2024 16:02:30,4,1,
739340,272,,18/4/2024 16:03:14,4,1,
739341,421,,18/4/2024 16:07:57,1,1,
739342,844,,18/4/2024 16:08:01,1,1,
739343,128,,18/4/2024 16:08:59,1,1,
739344,162,,18/4/2024 16:09:43,1,1,
739345,242,,18/4/2024 16:09:48,2,1,
739346,248,,18/4/2024 16:11:34,2,1,
739347,173,,18/4/2024 16:12:00,2,1,
739348,537,,18/4/2024 16:10:48,1,1,
739349,566,,18/4/2024 16:12:02,1,1,
739350,617,,18/4/2024 16:06:17,4,1,
739351,766,,18/4/2024 16:09:34,4,1,
739352,268,,18/4/2024 16:10:22,4,1,
739353,687,,18/4/2024 16:22:31,1,1,
739354,123,,18/4/2024 16:07:13,3,1,
739355,259,,18/4/2024 16:08:27,3,1,
739356,131,,18/4/2024 16:13:02,3,1,
739357,866,,18/4/2024 16:17:36,3,1,
739358,147,,18/4/2024 16:24:24,3,1,
739359,794,,18/4/2024 16:19:58,4,1,
739360,702,,18/4/2024 16:14:50,1,1,
739361,845,,18/4/2024 16:26:23,1,1,
739362,833,,18/4/2024 16:27:05,1,1,
739363,858,,18/4/2024 16:27:43,3,1,
739364,239,,18/4/2024 16:31:38,3,1,
739365,787,,18/4/2024 16:31:45,3,1,
739366,193,,18/4/2024 16:31:53,3,1,
739367,193,,18/4/2024 16:32:08,3,1,
739368,137,,18/4/2024 16:08:57,5,1,
739369,149,,18/4/2024 16:19:54,5,1,
739370,733,,18/4/2024 16:33:35,3,1,
739371,661,,18/4/2024 16:32:37,4,1,
739372,882,,18/4/2024 16:34:44,5,1,
739373,667,,18/4/2024 16:34:58,1,1,
739374,561,,18/4/2024 16:38:57,1,1,
739375,392,,18/4/2024 16:42:35,1,1,
739376,134,,18/4/2024 16:39:31,2,1,
739377,204,,18/4/2024 16:42:17,2,1,
739378,221,,18/4/2024 16:47:11,3,1,
739379,362,,18/4/2024 16:46:43,4,1,
739380,402,,18/4/2024 16:45:37,1,1,
739381,390,,18/4/2024 16:46:31,1,1,
739382,892,,18/4/2024 16:47:09,1,1,
739383,836,,18/4/2024 16:47:13,1,1,
739384,577,,18/4/2024 16:48:16,1,1,
739385,133,,18/4/2024 16:48:09,1,1,
739386,352,,18/4/2024 16:49:31,1,1,
739387,246,,18/4/2024 16:49:59,2,1,
739388,200,,18/4/2024 16:50:05,2,1,
739389,110,,18/4/2024 16:50:54,2,1,
739390,140,,18/4/2024 16:51:08,2,1,
739391,573,,18/4/2024 16:44:04,5,1,
739392,161,,18/4/2024 16:44:08,5,1,
739393,854,,18/4/2024 16:47:12,5,1,
739394,106,,18/4/2024 16:47:16,5,1,
739395,690,,18/4/2024 16:47:36,5,1,
739396,512,,18/4/2024 16:49:42,1,1,
739397,562,,18/4/2024 16:50:29,1,1,
739398,449,,18/4/2024 16:51:17,1,1,
739399,444,,18/4/2024 16:51:28,1,1,
739400,550,,18/4/2024 16:51:49,1,1,
739401,400,,18/4/2024 16:53:00,1,1,
739402,765,,18/4/2024 17:00:11,2,1,
739403,662,,18/4/2024 16:55:33,1,1,
739404,545,,18/4/2024 16:57:05,1,1,
739405,403,,18/4/2024 16:57:10,1,1,
739406,549,,18/4/2024 16:57:17,1,1,
739407,675,,18/4/2024 17:01:38,3,1,
739408,229,,18/4/2024 17:02:07,3,1,
739409,167,,18/4/2024 16:54:45,4,1,
739410,230,,18/4/2024 17:00:49,5,1,
739411,397,,18/4/2024 17:00:03,1,1,
739412,432,,18/4/2024 17:00:51,1,1,
739413,456,,18/4/2024 17:01:42,1,1,
739414,769,,18/4/2024 17:07:28,1,1,
739415,357,,18/4/2024 17:09:20,4,1,
739416,855,,18/4/2024 17:07:52,5,1,
739417,409,,18/4/2024 17:07:13,1,1,
739418,496,,18/4/2024 17:07:28,1,1,
739419,447,,18/4/2024 17:05:09,1,1,
739420,435,,18/4/2024 17:07:14,1,1,
739421,434,,18/4/2024 17:07:19,1,1,
739422,398,,18/4/2024 17:07:43,1,1,
739423,694,,18/4/2024 17:10:47,1,1,
739424,475,,18/4/2024 17:11:10,1,0,
739425,475,,18/4/2024 17:11:23,1,1,
739426,275,,18/4/2024 17:11:15,1,1,
739427,750,,18/4/2024 17:11:24,1,1,
739428,801,,18/4/2024 17:12:58,3,1,
739429,227,,18/4/2024 17:13:05,3,1,
739430,319,,18/4/2024 17:10:19,4,1,
739431,355,,18/4/2024 17:11:21,4,1,
739432,391,,18/4/2024 17:09:13,1,1,
739433,408,,18/4/2024 17:09:15,1,1,
739434,424,,18/4/2024 17:12:00,1,1,
739435,502,,18/4/2024 17:12:46,1,1,
739436,506,,18/4/2024 17:13:33,1,1,
739437,878,,18/4/2024 17:22:49,1,1,
739438,792,,18/4/2024 17:22:53,1,1,
739439,819,,18/4/2024 17:22:56,1,1,
739440,853,,18/4/2024 17:23:02,1,1,
739441,812,,18/4/2024 17:26:01,1,1,
739442,211,,18/4/2024 17:30:06,1,1,
739443,800,,18/4/2024 17:17:35,3,1,
739444,816,,18/4/2024 17:17:39,3,1,
739445,863,,18/4/2024 17:18:07,3,1,
739446,212,,18/4/2024 17:19:37,3,1,
739447,856,,18/4/2024 17:21:17,3,1,
739448,814,,18/4/2024 17:21:23,3,1,
739449,736,,18/4/2024 17:21:32,3,1,
739450,159,,18/4/2024 17:26:04,3,1,
739451,139,,18/4/2024 17:20:03,4,1,
739452,899,,18/4/2024 17:20:09,4,1,
739453,628,,18/4/2024 17:26:22,1,1,
739454,231,,18/4/2024 17:26:35,1,1,
739455,888,,18/4/2024 17:26:48,1,1,
739456,716,,18/4/2024 17:27:01,1,1,
739457,508,,18/4/2024 17:29:30,1,1,
739458,492,,18/4/2024 17:29:58,1,1,
739459,399,,18/4/2024 17:32:30,1,1,
739460,630,,18/4/2024 17:32:41,1,1,
739461,404,,18/4/2024 17:32:48,1,1,
739462,508,,18/4/2024 17:29:32,1,1,
739463,233,,18/4/2024 17:31:58,3,1,
739464,517,,18/4/2024 17:38:46,1,1,
739465,765,,18/4/2024 17:00:11,2,1,
739466,254,,18/4/2024 17:02:43,2,1,
739467,289,,18/4/2024 17:05:41,2,1,
739468,764,,18/4/2024 17:11:55,2,1,
739469,255,,18/4/2024 17:17:30,2,1,
739470,222,,18/4/2024 17:31:04,2,1,
739471,202,,18/4/2024 17:32:46,2,1,
739472,201,,18/4/2024 17:40:45,5,1,
739473,446,,18/4/2024 17:39:53,1,1,
739474,544,,18/4/2024 17:40:47,1,1,
739475,542,,18/4/2024 17:40:59,1,1,
739476,543,,18/4/2024 17:41:04,1,1,
739477,554,,18/4/2024 17:41:16,1,1,
739478,538,,18/4/2024 17:43:24,1,1,
739479,417,,18/4/2024 17:45:05,1,1,
739480,603,,18/4/2024 17:51:12,1,1,
739481,713,,18/4/2024 17:45:53,4,1,
739482,132,,18/4/2024 17:50:52,4,1,
739483,270,,18/4/2024 17:53:41,4,1,
739484,380,,18/4/2024 17:52:41,1,1,
739485,499,,18/4/2024 17:53:29,1,1,
739486,353,,18/4/2024 17:49:34,5,1,
739487,762,,18/4/2024 17:49:41,5,1,
739488,121,,18/4/2024 17:52:55,5,1,
739489,724,,18/4/2024 17:56:10,5,1,
739490,828,,18/4/2024 17:56:13,5,1,
739491,266,,18/4/2024 18:01:13,5,1,
739492,843,,18/4/2024 18:01:23,5,1,
739493,560,,18/4/2024 18:00:41,1,1,
739494,429,,18/4/2024 18:03:28,1,1,
739495,210,,18/4/2024 18:01:47,1,1,
739496,818,,18/4/2024 18:02:31,1,1,
739497,581,,18/4/2024 18:05:22,1,1,
739498,356,,18/4/2024 18:02:43,4,1,
739499,684,,18/4/2024 18:04:51,4,1,
739500,101,,18/4/2024 18:07:19,4,1,
739501,597,,18/4/2024 18:08:01,1,1,
739502,306,,18/4/2024 18:08:31,1,1,
739503,825,,18/4/2024 18:10:37,1,1,
739504,763,,18/4/2024 18:10:40,1,1,
739505,317,,18/4/2024 18:13:21,1,1,
739506,157,,18/4/2024 18:14:18,1,1,
739507,249,,18/4/2024 18:15:35,1,1,
739508,186,,18/4/2024 17:52:02,2,0,
739509,155,,18/4/2024 17:53:44,2,0,
739510,887,,18/4/2024 17:57:11,2,1,
739511,175,,18/4/2024 17:54:25,3,1,
739512,850,,18/4/2024 17:59:09,3,1,
739513,238,,18/4/2024 18:08:41,3,1,
739514,198,,18/4/2024 18:11:08,3,1,
739515,746,,18/4/2024 18:11:08,4,1,
739516,827,,18/4/2024 18:11:15,4,1,
739517,651,,18/4/2024 18:13:00,4,1,
739518,151,,18/4/2024 18:15:41,4,1,
739519,322,,18/4/2024 18:16:26,4,1,
739520,273,,18/4/2024 18:02:47,5,1,
739521,767,,18/4/2024 18:05:31,5,1,
739522,281,,18/4/2024 18:05:37,5,1,
739523,108,,18/4/2024 18:11:12,5,1,
739524,416,,18/4/2024 18:18:09,1,1,
739525,657,,18/4/2024 18:20:10,1,1,
739526,732,,18/4/2024 18:17:49,3,1,
739527,768,,18/4/2024 18:20:48,3,1,
739528,333,,18/4/2024 18:23:28,3,1,
739529,143,,18/4/2024 18:23:25,4,1,
739530,890,,18/4/2024 18:23:38,4,1,
739531,247,,18/4/2024 18:26:17,4,1,
739532,279,,18/4/2024 18:27:15,4,1,
739533,756,,18/4/2024 18:19:54,5,1,
739534,156,,18/4/2024 18:20:56,5,1,
739535,885,,18/4/2024 18:21:53,5,1,
739536,649,,18/4/2024 18:21:59,5,1,
739537,414,,18/4/2024 18:25:58,1,1,
739538,372,,18/4/2024 18:25:17,1,1,
739539,216,,18/4/2024 18:25:26,1,1,
739540,130,,18/4/2024 18:32:17,1,1,
739541,706,,18/4/2024 18:32:22,1,1,
739542,244,,18/4/2024 18:32:32,1,1,
739543,265,,18/4/2024 18:32:38,1,1,
739544,760,,18/4/2024 18:32:44,1,1,
739545,822,,18/4/2024 18:34:15,3,1,
739546,840,,18/4/2024 18:35:35,1,1,
739547,196,,18/4/2024 18:40:01,1,1,
739548,188,,18/4/2024 18:35:32,5,1,
739549,185,,18/4/2024 18:40:56,1,1,
739550,310,,18/4/2024 18:41:36,1,1,
739551,369,,18/4/2024 18:45:35,1,1,
739552,641,,18/4/2024 18:41:29,4,1,
739553,785,,18/4/2024 18:45:30,5,1,
739554,174,,18/4/2024 18:50:17,1,1,
739555,797,,18/4/2024 18:53:48,3,1,
739556,218,,18/4/2024 18:54:41,3,1,
739557,169,,18/4/2024 18:55:15,3,1,
739558,118,,18/4/2024 18:55:18,3,1,
739559,113,,18/4/2024 18:51:27,5,1,
739560,495,,18/4/2024 18:59:09,1,1,
739561,783,,18/4/2024 18:58:43,1,1,
739562,269,,18/4/2024 18:59:51,1,1,
739563,195,,18/4/2024 19:00:23,1,1,
739564,197,,18/4/2024 19:00:42,1,1,
739565,220,,18/4/2024 19:01:13,1,1,
739566,862,,18/4/2024 19:03:35,1,1,
739567,824,,18/4/2024 19:03:39,1,1,
739568,871,,18/4/2024 19:04:55,1,1,
739569,165,,18/4/2024 19:06:29,3,1,
739570,693,,18/4/2024 19:08:36,4,1,
739571,693,,18/4/2024 19:08:38,4,1,
739572,313,,18/4/2024 19:03:01,5,1,
739573,145,,18/4/2024 19:03:09,5,1,
739574,146,,18/4/2024 19:03:21,5,1,
739575,183,,18/4/2024 19:07:40,5,1,
739576,274,,18/4/2024 19:07:44,5,1,
739577,635,,18/4/2024 19:12:24,4,1,
739578,817,,18/4/2024 19:15:20,4,1,
739579,191,,18/4/2024 19:10:53,5,1,
739580,755,,18/4/2024 19:15:14,5,1,
739581,773,,18/4/2024 19:15:19,5,1,
739582,831,,18/4/2024 19:15:34,4,1,
739583,709,,18/4/2024 19:25:08,1,1,
739584,770,,18/4/2024 19:25:40,1,1,
739585,851,,18/4/2024 19:25:45,1,1,
739586,348,,18/4/2024 18:41:18,2,1,
739587,864,,18/4/2024 19:15:53,2,1,
739588,209,,18/4/2024 19:29:32,1,1,
739589,789,,18/4/2024 19:29:35,1,1,
739590,136,,18/4/2024 19:35:03,3,1,
739591,565,,18/4/2024 19:37:06,1,1,
739592,124,,18/4/2024 19:38:31,1,1,
739593,116,,18/4/2024 19:40:26,2,1,
739594,738,,18/4/2024 19:46:50,1,1,
739595,689,,18/4/2024 19:46:56,1,1,
739596,745,,18/4/2024 19:44:44,3,1,
739597,160,,18/4/2024 19:45:48,3,1,
739598,163,,18/4/2024 19:47:06,3,1,
739599,729,,18/4/2024 19:48:54,4,1,
739600,105,,18/4/2024 19:51:15,3,1,
739601,350,,18/4/2024 19:51:19,3,1,
739602,743,,18/4/2024 19:53:55,3,1,
739603,821,,18/4/2024 19:51:07,4,1,
739604,345,,18/4/2024 19:57:50,4,1,
739605,683,,18/4/2024 19:37:04,5,1,
739606,298,,18/4/2024 19:57:27,5,1,
739607,189,,18/4/2024 20:01:38,5,1,
