biometricdtrid,bsdno,isindtr,logdatetime,nfcdeviceid,type,ismanual
777505,475,,23/4/2024 12:22:36,1,0,
777506,630,,23/4/2024 12:36:33,1,1,
777507,492,,23/4/2024 12:36:38,1,1,
777508,502,,23/4/2024 12:36:48,1,1,
777509,492,,23/4/2024 12:37:00,1,4,
777510,502,,23/4/2024 12:37:09,1,4,
777511,630,,23/4/2024 12:39:56,1,4,
777512,597,,23/4/2024 16:56:03,1,1,
777513,502,,23/4/2024 17:06:43,1,1,
777514,475,,23/4/2024 17:19:30,1,1,
777515,495,,23/4/2024 17:23:21,1,1,
777516,694,,23/4/2024 17:23:43,1,1,
777517,506,,23/4/2024 17:23:51,1,1,
777518,409,,23/4/2024 17:25:39,1,1,
777519,581,,23/4/2024 18:11:41,1,1,
777520,496,,23/4/2024 18:32:29,1,1,
777521,492,,23/4/2024 19:01:13,1,1,
777522,380,,23/4/2024 19:01:50,1,1,
777523,603,,23/4/2024 21:34:51,1,1,
777524,399,,23/4/2024 22:14:31,1,1,
777525,630,,23/4/2024 22:15:34,1,1,
777526,694,,24/4/2024 06:04:25,1,0,
777527,506,,24/4/2024 06:20:28,1,0,
777528,496,,24/4/2024 06:37:32,1,0,
777529,475,,24/4/2024 06:38:17,1,0,
777530,630,,24/4/2024 07:06:52,1,0,
777531,502,,24/4/2024 07:13:40,1,0,
777532,399,,24/4/2024 07:20:09,1,0,
777533,409,,24/4/2024 07:20:26,1,0,
777534,603,,24/4/2024 07:58:02,1,0,
777535,492,,24/4/2024 08:15:04,1,0,
777536,597,,24/4/2024 08:22:39,1,0,
777537,380,,24/4/2024 08:25:35,1,0,
777538,495,,24/4/2024 08:26:14,1,0,
777539,581,,24/4/2024 08:57:45,1,0,
777540,506,,24/4/2024 12:08:16,1,5,
777541,506,,24/4/2024 12:08:25,1,4,
777542,475,,24/4/2024 12:09:52,1,1,
777543,603,,24/4/2024 12:11:08,1,5,
777544,603,,24/4/2024 12:11:13,1,4,
777545,380,,24/4/2024 12:12:38,1,5,
777546,380,,24/4/2024 12:13:13,1,4,
777547,492,,24/4/2024 12:13:29,1,5,
777548,492,,24/4/2024 12:13:37,1,4,
777549,495,,24/4/2024 12:16:09,1,5,
777550,495,,24/4/2024 12:16:20,1,4,
777551,502,,24/4/2024 12:25:50,1,1,
777552,502,,24/4/2024 12:26:10,1,0,
777553,475,,24/4/2024 12:27:26,1,0,
777554,630,,24/4/2024 12:32:59,1,1,
777555,630,,24/4/2024 12:33:15,1,0,
777556,496,,24/4/2024 12:56:20,1,1,
777557,399,,24/4/2024 12:56:26,1,1,
777558,694,,24/4/2024 12:56:58,1,1,
777559,496,,24/4/2024 12:57:09,1,0,
777560,409,,24/4/2024 12:57:23,1,5,
777561,409,,24/4/2024 12:57:31,1,4,
777562,694,,24/4/2024 12:57:37,1,4,
777563,399,,24/4/2024 12:57:56,1,4,
777564,496,,24/4/2024 12:58:04,1,4,
777565,581,,24/4/2024 13:00:30,1,5,
777566,581,,24/4/2024 13:00:48,1,4,
777567,502,,24/4/2024 17:15:02,1,1,
777568,597,,24/4/2024 17:22:48,1,1,
777569,475,,24/4/2024 17:24:17,1,1,
777570,630,,24/4/2024 17:25:49,1,1,
777571,506,,24/4/2024 17:29:56,1,1,
777572,449,,24/4/2024 17:30:17,1,1,
777573,444,,24/4/2024 17:31:11,1,1,
777574,603,,24/4/2024 17:31:54,1,1,
777575,495,,24/4/2024 17:36:33,1,1,
777576,492,,24/4/2024 17:36:56,1,1,
777577,380,,24/4/2024 17:51:58,1,1,
777578,581,,24/4/2024 18:02:55,1,1,
777579,694,,24/4/2024 19:22:04,1,1,
777580,409,,24/4/2024 19:22:20,1,1,
777581,496,,24/4/2024 19:23:23,1,1,
777582,399,,24/4/2024 19:27:34,1,1,
777583,506,,25/4/2024 05:42:00,1,1,
777584,449,,25/4/2024 05:52:08,1,1,
777585,444,,25/4/2024 05:52:33,1,1,
777586,502,,25/4/2024 06:30:54,1,0,
777587,475,,25/4/2024 06:47:58,1,0,
777588,603,,25/4/2024 06:59:01,1,0,
777589,694,,25/4/2024 07:34:17,1,0,
777590,496,,25/4/2024 07:34:43,1,0,
777591,597,,25/4/2024 08:00:47,1,0,
777592,380,,25/4/2024 08:06:34,1,0,
777593,399,,25/4/2024 08:07:21,1,0,
777594,630,,25/4/2024 08:08:07,1,0,
777595,492,,25/4/2024 08:22:49,1,0,
777596,495,,25/4/2024 08:24:12,1,0,
777597,581,,25/4/2024 09:03:29,1,0,
777598,506,,25/4/2024 12:03:17,1,5,
777599,506,,25/4/2024 12:03:24,1,4,
777600,475,,25/4/2024 12:04:56,1,1,
777601,630,,25/4/2024 12:05:26,1,1,
777602,630,,25/4/2024 12:05:33,1,0,
777603,583,,25/4/2024 12:05:44,1,0,
777604,475,,25/4/2024 12:06:15,1,0,
777605,495,,25/4/2024 12:08:27,1,5,
777606,495,,25/4/2024 12:09:13,1,4,
777607,492,,25/4/2024 12:14:15,1,4,
777608,492,,25/4/2024 12:14:22,1,5,
777609,409,,25/4/2024 12:14:37,1,0,
777610,694,,25/4/2024 12:15:05,1,1,
777611,694,,25/4/2024 12:16:04,1,0,
777612,399,,25/4/2024 12:16:23,1,5,
777613,399,,25/4/2024 12:16:28,1,4,
777614,496,,25/4/2024 12:17:12,1,5,
777615,496,,25/4/2024 12:17:20,1,4,
777616,502,,25/4/2024 12:21:12,1,1,
777617,502,,25/4/2024 12:21:47,1,0,
777618,380,,25/4/2024 12:22:02,1,4,
777619,603,,25/4/2024 12:22:51,1,5,
777620,603,,25/4/2024 12:22:55,1,4,
777621,380,,25/4/2024 12:23:09,1,4,
777622,449,,25/4/2024 12:40:29,1,4,
777623,444,,25/4/2024 12:40:49,1,1,
777624,449,,25/4/2024 12:40:58,1,1,
777625,449,,25/4/2024 12:41:06,1,0,
777626,444,,25/4/2024 12:41:15,1,0,
777627,581,,25/4/2024 12:56:23,1,5,
777628,597,,25/4/2024 12:56:32,1,5,
777629,597,,25/4/2024 12:56:37,1,4,
777630,581,,25/4/2024 12:57:04,1,4,
777631,694,,25/4/2024 16:22:57,1,1,
777632,496,,25/4/2024 17:09:14,1,1,
777633,399,,25/4/2024 17:11:30,1,1,
777634,409,,25/4/2024 17:11:49,1,1,
777635,630,,25/4/2024 17:12:15,1,1,
777636,449,,25/4/2024 17:14:16,1,1,
777637,444,,25/4/2024 17:14:36,1,1,
777638,502,,25/4/2024 17:15:08,1,1,
777639,475,,25/4/2024 17:18:45,1,1,
777640,597,,25/4/2024 17:21:48,1,1,
777641,583,,25/4/2024 17:36:24,1,1,
777642,506,,25/4/2024 17:45:11,1,1,
777643,495,,25/4/2024 17:45:51,1,1,
777644,492,,25/4/2024 17:46:38,1,1,
777645,603,,25/4/2024 17:49:26,1,1,
777646,380,,25/4/2024 17:49:58,1,1,
777647,581,,25/4/2024 18:06:51,1,1,
777648,506,,26/4/2024 06:03:35,1,0,
777649,449,,26/4/2024 06:04:16,1,0,
777650,444,,26/4/2024 06:04:29,1,0,
777651,694,,26/4/2024 06:33:55,1,0,
777652,475,,26/4/2024 06:40:19,1,0,
777653,502,,26/4/2024 06:41:04,1,0,
777654,399,,26/4/2024 07:09:46,1,0,
777655,630,,26/4/2024 07:10:32,1,0,
777656,496,,26/4/2024 07:31:57,1,0,
777657,409,,26/4/2024 07:49:35,1,0,
777658,603,,26/4/2024 08:00:22,1,0,
777659,380,,26/4/2024 08:00:55,1,0,
777660,495,,26/4/2024 08:25:33,1,0,
777661,492,,26/4/2024 08:35:56,1,0,
777662,581,,26/4/2024 08:59:19,1,0,
777663,583,,26/4/2024 08:59:22,1,0,
777664,581,,26/4/2024 12:01:20,1,5,
777665,581,,26/4/2024 12:03:23,1,4,
777666,495,,26/4/2024 12:04:58,1,5,
777667,495,,26/4/2024 12:05:13,1,4,
777668,502,,26/4/2024 12:06:27,1,1,
777669,694,,26/4/2024 12:07:23,1,1,
777670,694,,26/4/2024 12:08:20,1,0,
777671,492,,26/4/2024 12:11:15,1,5,
777672,492,,26/4/2024 12:11:34,1,4,
777673,502,,26/4/2024 12:21:05,1,0,
777674,603,,26/4/2024 12:21:30,1,5,
777675,603,,26/4/2024 12:21:34,1,4,
777676,496,,26/4/2024 12:25:17,1,1,
777677,475,,26/4/2024 12:25:26,1,1,
777678,496,,26/4/2024 12:25:42,1,0,
777679,475,,26/4/2024 12:25:55,1,0,
777680,449,,26/4/2024 12:26:21,1,1,
777681,444,,26/4/2024 12:26:36,1,1,
777682,444,,26/4/2024 12:26:44,1,0,
777683,449,,26/4/2024 12:27:13,1,0,
777684,380,,26/4/2024 12:27:36,1,5,
777685,380,,26/4/2024 12:27:50,1,4,
777686,399,,26/4/2024 12:30:31,1,5,
777687,399,,26/4/2024 12:30:39,1,4,
777688,409,,26/4/2024 12:30:57,1,5,
777689,409,,26/4/2024 12:31:02,1,4,
777690,583,,26/4/2024 12:43:26,1,1,
777691,506,,26/4/2024 12:53:33,1,5,
777692,506,,26/4/2024 12:53:38,1,4,
777693,475,,26/4/2024 17:04:35,1,1,
777694,694,,26/4/2024 17:09:13,1,1,
777695,506,,26/4/2024 17:12:03,1,1,
777696,409,,26/4/2024 17:12:25,1,1,
777697,449,,26/4/2024 17:15:02,1,1,
777698,444,,26/4/2024 17:15:21,1,1,
777699,502,,26/4/2024 17:15:37,1,1,
777700,380,,26/4/2024 17:17:14,1,1,
777701,496,,26/4/2024 17:46:27,1,1,
777702,495,,26/4/2024 17:47:23,1,1,
777703,581,,26/4/2024 18:02:58,1,1,
777704,603,,26/4/2024 18:18:49,1,1,
777705,630,,26/4/2024 18:33:10,1,1,
777706,492,,26/4/2024 19:22:01,1,1,
777707,475,,29/4/2024 07:35:07,1,0,
777708,380,,29/4/2024 08:41:08,1,0,
777709,581,,29/4/2024 08:43:59,1,0,
777710,475,,29/4/2024 12:09:22,1,1,
777711,475,,29/4/2024 12:10:26,1,0,
777712,581,,29/4/2024 12:14:11,1,5,
777713,380,,29/4/2024 12:16:22,1,5,
777714,380,,29/4/2024 12:16:27,1,4,
777715,581,,29/4/2024 12:17:18,1,4,
777716,475,,29/4/2024 17:07:20,1,1,
777717,581,,29/4/2024 17:50:23,1,1,
777718,380,,29/4/2024 18:04:16,1,1,
777719,506,,30/4/2024 05:28:25,1,0,
777720,492,,30/4/2024 06:00:34,1,0,
777721,502,,30/4/2024 06:03:50,1,0,
777722,475,,30/4/2024 07:16:32,1,0,
777723,597,,30/4/2024 08:16:22,1,0,
777724,495,,30/4/2024 08:28:44,1,0,
777725,404,,30/4/2024 08:35:09,1,0,
777726,581,,30/4/2024 08:45:10,1,0,
777727,409,,30/4/2024 09:01:32,1,0,
777728,597,,30/4/2024 12:00:10,1,5,
777729,597,,30/4/2024 12:00:14,1,4,
777730,496,,30/4/2024 12:03:16,1,5,
777731,496,,30/4/2024 12:04:25,1,4,
777732,581,,30/4/2024 12:04:56,1,5,
777733,404,,30/4/2024 12:05:22,1,5,
777734,404,,30/4/2024 12:05:33,1,4,
777735,581,,30/4/2024 12:06:12,1,4,
777736,475,,30/4/2024 12:15:38,1,1,
777737,409,,30/4/2024 12:17:55,1,5,
777738,409,,30/4/2024 12:18:01,1,4,
777739,506,,30/4/2024 12:24:21,1,5,
777740,506,,30/4/2024 12:24:35,1,4,
777741,475,,30/4/2024 12:25:50,1,4,
777742,380,,30/4/2024 12:40:48,1,5,
777743,492,,30/4/2024 12:40:50,1,5,
777744,495,,30/4/2024 12:40:55,1,5,
777745,380,,30/4/2024 12:41:09,1,4,
777746,492,,30/4/2024 12:41:11,1,4,
777747,495,,30/4/2024 12:41:16,1,4,
777748,583,,30/4/2024 12:41:32,1,0,
777749,502,,30/4/2024 12:43:18,1,1,
777750,502,,30/4/2024 12:43:30,1,0,
777751,475,,30/4/2024 17:06:17,1,1,
777752,496,,30/4/2024 17:09:00,1,1,
777753,409,,30/4/2024 17:12:49,1,1,
777754,597,,30/4/2024 17:17:35,1,1,
777755,506,,30/4/2024 17:18:43,1,1,
777756,404,,30/4/2024 17:35:36,1,1,
777757,492,,30/4/2024 17:47:24,1,1,
777758,380,,30/4/2024 17:51:02,1,1,
777759,495,,30/4/2024 17:53:20,1,1,
777760,583,,30/4/2024 17:54:12,1,1,
777761,581,,30/4/2024 18:04:08,1,1,
777762,502,,30/4/2024 18:23:43,1,1,
791623,276,,1/4/2024 05:54:08,1,0,
791624,632,,1/4/2024 07:04:37,1,0,
791625,464,,1/4/2024 08:31:09,1,0,
791626,637,,1/4/2024 08:48:55,1,0,
791627,276,,1/4/2024 12:10:01,1,1,
791628,464,,1/4/2024 12:10:22,1,1,
791629,632,,1/4/2024 12:10:57,1,1,
791630,637,,1/4/2024 12:11:13,1,1,
791631,276,,1/4/2024 12:12:58,1,0,
791632,637,,1/4/2024 12:13:08,1,0,
791633,632,,1/4/2024 12:14:04,1,0,
791634,464,,1/4/2024 12:26:34,1,0,
791635,276,,1/4/2024 12:26:55,1,0,
791636,637,,1/4/2024 12:27:03,1,0,
791637,276,,1/4/2024 17:35:04,1,1,
791638,632,,1/4/2024 17:51:56,1,1,
791639,464,,1/4/2024 17:59:04,1,1,
791640,637,,1/4/2024 18:03:42,1,1,
791641,276,,2/4/2024 06:15:57,1,0,
791642,632,,2/4/2024 06:30:37,1,0,
791643,637,,2/4/2024 08:08:57,1,0,
791644,704,,2/4/2024 08:16:48,1,0,
791645,464,,2/4/2024 08:22:48,1,0,
791646,237,,2/4/2024 09:02:14,1,0,
791647,464,,2/4/2024 12:22:59,1,1,
791648,632,,2/4/2024 12:30:25,1,1,
791649,464,,2/4/2024 12:30:57,1,0,
791650,632,,2/4/2024 12:31:53,1,0,
791651,237,,2/4/2024 12:49:46,1,1,
791652,637,,2/4/2024 12:49:51,1,1,
791653,704,,2/4/2024 12:49:56,1,1,
791654,276,,2/4/2024 12:50:05,1,1,
791655,704,,2/4/2024 12:50:16,1,0,
791656,237,,2/4/2024 12:50:33,1,0,
791657,276,,2/4/2024 12:51:11,1,0,
791658,637,,2/4/2024 12:53:52,1,0,
791659,704,,2/4/2024 17:36:43,1,1,
791660,276,,2/4/2024 17:36:55,1,1,
791661,464,,2/4/2024 17:37:43,1,1,
791662,632,,2/4/2024 18:10:24,1,1,
791663,637,,2/4/2024 18:10:39,1,1,
791664,237,,2/4/2024 18:12:15,1,1,
791665,276,,3/4/2024 05:52:45,1,0,
791666,632,,3/4/2024 06:16:33,1,0,
791667,647,,3/4/2024 08:09:30,1,0,
791668,464,,3/4/2024 08:14:51,1,0,
791669,637,,3/4/2024 08:16:17,1,0,
791670,237,,3/4/2024 08:16:31,1,0,
791671,704,,3/4/2024 08:38:07,1,0,
791672,276,,3/4/2024 12:14:10,1,1,
791673,647,,3/4/2024 12:14:35,1,1,
791674,276,,3/4/2024 12:15:18,1,0,
791675,647,,3/4/2024 12:15:52,1,0,
791676,464,,3/4/2024 12:16:09,1,1,
791677,632,,3/4/2024 12:35:03,1,1,
791678,632,,3/4/2024 12:39:46,1,0,
791679,464,,3/4/2024 12:39:56,1,0,
791680,637,,3/4/2024 12:43:42,1,1,
791681,704,,3/4/2024 12:43:50,1,1,
791682,237,,3/4/2024 12:44:01,1,1,
791683,237,,3/4/2024 12:44:14,1,0,
791684,637,,3/4/2024 12:44:47,1,0,
791685,704,,3/4/2024 12:45:28,1,0,
791686,276,,3/4/2024 17:32:05,1,1,
791687,632,,3/4/2024 17:40:40,1,1,
791688,464,,3/4/2024 18:01:54,1,1,
791689,637,,3/4/2024 18:02:35,1,1,
791690,237,,3/4/2024 18:04:26,1,1,
791691,704,,3/4/2024 18:04:35,1,1,
791692,647,,3/4/2024 18:04:47,1,1,
791693,647,,3/4/2024 18:18:40,1,1,
791694,276,,4/4/2024 05:50:47,1,0,
791695,632,,4/4/2024 06:22:33,1,0,
791696,647,,4/4/2024 07:12:47,1,0,
791697,464,,4/4/2024 08:23:13,1,0,
791698,637,,4/4/2024 08:40:24,1,0,
791699,276,,4/4/2024 12:09:34,1,1,
791700,632,,4/4/2024 12:09:43,1,1,
791701,632,,4/4/2024 12:12:34,1,0,
791702,276,,4/4/2024 12:21:32,1,0,
791703,647,,4/4/2024 12:21:42,1,1,
791704,464,,4/4/2024 12:21:47,1,1,
791705,637,,4/4/2024 12:22:04,1,1,
791706,647,,4/4/2024 12:24:05,1,0,
791707,464,,4/4/2024 12:24:44,1,0,
791708,637,,4/4/2024 12:26:12,1,0,
791709,276,,4/4/2024 17:29:45,1,1,
791710,647,,4/4/2024 17:34:20,1,1,
791711,632,,4/4/2024 17:38:38,1,1,
791712,464,,4/4/2024 17:42:08,1,1,
791713,637,,4/4/2024 17:48:24,1,1,
791714,276,,5/4/2024 05:45:26,1,0,
791715,632,,5/4/2024 06:10:57,1,0,
791716,647,,5/4/2024 07:50:41,1,0,
791717,704,,5/4/2024 08:36:40,1,0,
791718,237,,5/4/2024 08:58:56,1,0,
791719,704,,5/4/2024 12:01:25,1,1,
791720,632,,5/4/2024 12:01:46,1,1,
791721,647,,5/4/2024 12:03:41,1,1,
791722,632,,5/4/2024 12:04:11,1,0,
791723,276,,5/4/2024 12:05:08,1,1,
791724,237,,5/4/2024 12:05:24,1,1,
791725,237,,5/4/2024 12:05:35,1,0,
791726,704,,5/4/2024 12:06:51,1,0,
791727,647,,5/4/2024 12:09:00,1,0,
791728,276,,5/4/2024 12:12:52,1,0,
791729,632,,5/4/2024 17:02:59,1,1,
791730,647,,5/4/2024 17:12:30,1,1,
791731,276,,5/4/2024 17:29:00,1,1,
791732,704,,5/4/2024 18:06:05,1,1,
791733,237,,5/4/2024 18:28:17,1,1,
791734,276,,8/4/2024 06:09:49,1,0,
791735,632,,8/4/2024 06:20:12,1,0,
791736,276,,8/4/2024 12:03:08,1,1,
791737,632,,8/4/2024 12:03:20,1,1,
791738,632,,8/4/2024 12:07:30,1,0,
791739,276,,8/4/2024 12:07:41,1,0,
791740,276,,8/4/2024 17:20:31,1,1,
791741,276,,11/4/2024 05:52:40,1,0,
791742,647,,12/4/2024 07:39:27,1,0,
791743,464,,12/4/2024 08:02:35,1,0,
791744,647,,12/4/2024 12:24:13,1,1,
791745,647,,12/4/2024 12:24:44,1,0,
791746,464,,12/4/2024 12:54:05,1,1,
791747,464,,12/4/2024 12:55:05,1,0,
791748,647,,12/4/2024 12:58:23,1,0,
791749,464,,12/4/2024 17:35:40,1,1,
791750,647,,12/4/2024 17:36:03,1,1,
791751,647,,12/4/2024 17:49:25,1,1,
791752,276,,15/4/2024 05:36:56,1,0,
791753,632,,15/4/2024 07:28:54,1,0,
791754,464,,15/4/2024 08:12:34,1,0,
791755,276,,15/4/2024 12:06:47,1,1,
791756,464,,15/4/2024 12:09:16,1,1,
791757,276,,15/4/2024 12:11:33,1,0,
791758,464,,15/4/2024 12:18:37,1,0,
791759,276,,15/4/2024 17:09:45,1,1,
791760,464,,15/4/2024 17:34:42,1,1,
791761,276,,16/4/2024 05:53:17,1,0,
791762,632,,16/4/2024 06:11:37,1,0,
791763,464,,16/4/2024 08:00:01,1,0,
791764,704,,16/4/2024 08:26:31,1,0,
791765,237,,16/4/2024 08:44:19,1,0,
791766,704,,16/4/2024 12:01:34,1,1,
791767,276,,16/4/2024 12:01:37,1,1,
791768,237,,16/4/2024 12:02:16,1,1,
791769,237,,16/4/2024 12:02:27,1,0,
791770,276,,16/4/2024 12:03:13,1,0,
791771,632,,16/4/2024 12:03:29,1,1,
791772,632,,16/4/2024 12:04:45,1,0,
791773,704,,16/4/2024 12:05:01,1,0,
791774,464,,16/4/2024 12:05:19,1,1,
791775,464,,16/4/2024 12:16:59,1,0,
791776,464,,16/4/2024 17:39:17,1,1,
791777,632,,16/4/2024 17:43:54,1,1,
